date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'HII')","('high', 'HII')","('low', 'HII')","('close', 'HII')","('adj_close', 'HII')","('volume', 'HII')","('currency', '')"
2020-02-20,235.02000427246094,239.52000427246094,234.92999267578125,237.4199981689453,207.24884033203125,362200,,,,,,,,
2020-02-21,236.30999755859375,237.47999572753906,234.13999938964844,236.02000427246094,206.0267333984375,246300,,,,,,,,
2020-02-24,231.5399932861328,236.3699951171875,229.4600067138672,234.83999633789062,204.99668884277344,365300,,,,,,,,
2020-02-25,235.30999755859375,235.86000061035156,221.63999938964844,222.8300018310547,194.512939453125,380200,,,,,,,,
2020-02-26,224.41000366210938,227.2899932861328,218.97000122070312,219.75999450683594,191.83302307128906,424600,,,,,,,,
2020-02-27,212.97999572753906,219.32000732421875,211.27999877929688,215.25,188.78097534179688,669000,,,,,,,,
2020-02-28,208.47999572753906,212.3800048828125,200.91000366210938,205.52999877929688,180.2562255859375,1072400,,,,,,,,
2020-03-02,207.5800018310547,210.7100067138672,203.02999877929688,209.63999938964844,183.86087036132812,924100,,,,,,,,
2020-03-03,210.49000549316406,216.69000244140625,206.3699951171875,207.60000610351562,182.0716552734375,879200,,,,,,,,
2020-03-04,212.5500030517578,220.6699981689453,209.5500030517578,219.5399932861328,192.54345703125,415000,,,,,,,,
2020-03-05,214.00999450683594,216.6300048828125,208.32000732421875,209.69000244140625,183.90464782714844,378800,,,,,,,,
2020-03-06,204.14999389648438,208.69000244140625,199.72000122070312,204.2899932861328,179.16873168945312,552300,,,,,,,,
2020-03-09,196.1699981689453,202.57000732421875,191.05999755859375,194.85000610351562,170.8895721435547,653600,,,,,,,,
2020-03-10,201.30999755859375,209.4600067138672,196.27000427246094,209.39999389648438,183.65037536621094,504000,,,,,,,,
2020-03-11,203.7100067138672,205.19000244140625,193.36000061035156,197.9199981689453,173.58201599121094,562800,,,,,,,,
2020-03-12,182.4499969482422,192.85000610351562,176.5399932861328,176.66000366210938,154.93634033203125,622800,,,,,,,,
2020-03-13,185.69000244140625,185.69000244140625,171.1999969482422,178.6199951171875,156.65530395507812,435300,,,,,,,,
2020-03-16,163.86000061035156,170.77000427246094,156.47000122070312,156.6699981689453,137.40447998046875,458700,,,,,,,,
2020-03-17,159.1699981689453,162.64999389648438,149.02000427246094,161.10000610351562,141.2897491455078,764000,,,,,,,,
2020-03-18,150.19000244140625,173.35000610351562,148.47999572753906,172.36000061035156,151.16510009765625,577500,,,,,,,,
2020-03-19,170.6300048828125,195.1999969482422,166.7100067138672,169.47000122070312,148.6304931640625,583800,,,,,,,,
2020-03-20,169.67999267578125,172.27999877929688,157.0500030517578,159.32000732421875,139.7286376953125,413900,,,,,,,,
2020-03-23,158.00999450683594,158.5399932861328,147.13999938964844,153.97000122070312,135.03652954101562,462600,,,,,,,,
2020-03-24,162.91000366210938,168.9499969482422,159.30999755859375,165.3800048828125,145.04342651367188,407700,,,,,,,,
2020-03-25,167.69000244140625,183.3300018310547,164.2100067138672,177.44000244140625,155.6204376220703,512300,,,,,,,,
2020-03-26,178.1699981689453,196.6999969482422,177.17999267578125,195.2899932861328,171.27545166015625,429800,,,,,,,,
2020-03-27,188.4600067138672,192.77000427246094,184.61000061035156,185.58999633789062,162.7682647705078,473900,,,,,,,,
2020-03-30,186.5,192.25,184.72999572753906,189.5399932861328,166.23251342773438,385200,,,,,,,,
2020-03-31,187.60000610351562,190.22000122070312,179.22000122070312,182.2100067138672,159.8038787841797,519800,,,,,,,,
2020-04-01,174.60000610351562,177.8300018310547,170.02999877929688,173.13999938964844,151.84918212890625,402100,,,,,,,,
2020-04-02,171.9499969482422,184.02999877929688,171.4199981689453,180.63999938964844,158.42691040039062,361800,,,,,,,,
2020-04-03,178.10000610351562,184.49000549316406,177.11000061035156,181.0399932861328,158.7777557373047,345900,,,,,,,,
2020-04-06,187.27999877929688,195.88999938964844,187.27999877929688,193.7100067138672,169.88975524902344,336300,,,,,,,,
2020-04-07,200.0800018310547,202.25999450683594,191.55999755859375,191.74000549316406,168.16200256347656,246400,,,,,,,,
2020-04-08,195.0399932861328,198.10000610351562,192.8300018310547,195.44000244140625,171.40699768066406,272400,,,,,,,,
2020-04-09,198.0,198.88999938964844,190.8699951171875,192.38999938964844,168.7320556640625,436900,,,,,,,,
2020-04-13,192.77000427246094,196.0500030517578,190.8800048828125,194.58999633789062,170.66152954101562,217100,,,,,,,,
2020-04-14,198.41000366210938,200.47999572753906,194.91000366210938,197.02000427246094,172.79270935058594,233200,,,,,,,,
2020-04-15,194.27999877929688,195.0399932861328,187.77000427246094,190.97999572753906,167.4954376220703,267600,,,,,,,,
2020-04-16,190.9499969482422,194.13999938964844,189.47999572753906,192.47999572753906,168.81100463867188,265900,,,,,,,,
2020-04-17,197.00999450683594,198.8300018310547,193.00999450683594,195.9600067138672,171.86306762695312,533600,,,,,,,,
2020-04-20,195.52000427246094,196.16000366210938,192.02000427246094,192.25999450683594,168.6180419921875,324100,,,,,,,,
2020-04-21,188.91000366210938,190.75999450683594,181.92999267578125,184.4499969482422,161.76841735839844,333500,,,,,,,,
2020-04-22,188.66000366210938,189.9199981689453,185.2100067138672,186.22999572753906,163.3295440673828,311500,,,,,,,,
2020-04-23,187.17999267578125,189.97000122070312,185.47999572753906,186.77000427246094,163.80319213867188,269500,,,,,,,,
2020-04-24,188.1199951171875,188.17999267578125,183.35000610351562,184.5,161.8123016357422,248900,,,,,,,,
2020-04-27,185.66000366210938,189.63999938964844,184.0500030517578,188.25999450683594,165.10989379882812,434100,,,,,,,,
2020-04-28,187.55999755859375,193.1999969482422,187.3000030517578,191.27000427246094,167.7498016357422,352700,,,,,,,,
2020-04-29,194.99000549316406,197.7899932861328,190.66000366210938,195.5500030517578,171.50352478027344,307900,,,,,,,,
2020-04-30,192.97000122070312,192.97000122070312,188.25,191.41000366210938,167.87257385253906,342800,,,,,,,,
2020-05-01,188.5800018310547,189.3300018310547,182.11000061035156,185.6699981689453,162.83837890625,432000,,,,,,,,
2020-05-04,183.83999633789062,183.83999633789062,176.24000549316406,179.97999572753906,157.84808349609375,424400,,,,,,,,
2020-05-05,181.9600067138672,185.61000061035156,181.77000427246094,182.6699981689453,160.20733642578125,319900,,,,,,,,
2020-05-06,184.08999633789062,184.63999938964844,177.88999938964844,178.64999389648438,156.68161010742188,339000,,,,,,,,
2020-05-07,181.25,188.27000427246094,171.6999969482422,173.30999755859375,151.998291015625,768700,,,,,,,,
2020-05-08,175.0,184.4199981689453,175.0,180.5800018310547,158.37432861328125,544200,,,,,,,,
2020-05-11,179.11000061035156,182.32000732421875,176.77000427246094,178.11000061035156,156.20806884765625,343200,,,,,,,,
2020-05-12,178.83999633789062,180.86000061035156,173.50999450683594,173.52000427246094,152.1824493408203,359300,,,,,,,,
2020-05-13,172.02000427246094,172.77000427246094,168.58999633789062,170.25999450683594,149.32334899902344,280500,,,,,,,,
2020-05-14,167.83999633789062,172.3000030517578,165.4600067138672,172.22000122070312,151.0423583984375,319000,,,,,,,,
2020-05-15,166.64999389648438,173.27999877929688,166.64999389648438,170.5399932861328,149.5688934326172,295300,,,,,,,,
2020-05-18,176.67999267578125,181.64999389648438,175.8800048828125,180.41000366210938,158.22518920898438,458300,,,,,,,,
2020-05-19,180.91000366210938,180.91000366210938,173.4600067138672,173.5,152.16494750976562,358500,,,,,,,,
2020-05-20,175.88999938964844,178.66000366210938,174.5,175.11000061035156,153.5769500732422,340300,,,,,,,,
2020-05-21,177.44000244140625,182.61000061035156,177.42999267578125,181.5,159.1811981201172,302200,,,,,,,,
2020-05-22,183.8699951171875,184.61000061035156,178.22999572753906,182.77000427246094,160.29502868652344,430800,,,,,,,,
2020-05-26,188.5,195.25,188.5,193.4199981689453,169.6353759765625,421400,,,,,,,,
2020-05-27,196.9199981689453,206.0399932861328,196.9199981689453,205.9199981689453,180.5983123779297,432300,,,,,,,,
2020-05-28,208.6999969482422,209.9600067138672,200.02999877929688,200.67999267578125,176.88743591308594,345200,,,,,,,,
2020-05-29,198.11000061035156,201.64999389648438,196.3300018310547,199.88999938964844,176.19110107421875,354100,,,,,,,,
2020-06-01,199.72000122070312,203.75,194.5500030517578,195.52999877929688,172.3480224609375,353400,,,,,,,,
2020-06-02,197.6699981689453,197.77000427246094,193.58999633789062,194.25,171.21978759765625,382700,,,,,,,,
2020-06-03,196.44000244140625,201.64999389648438,194.97999572753906,199.6699981689453,175.9971466064453,365400,,,,,,,,
2020-06-04,199.3699951171875,201.6300048828125,197.14999389648438,198.52000427246094,174.98353576660156,404400,,,,,,,,
2020-06-05,205.77999877929688,206.89999389648438,201.5399932861328,202.57000732421875,178.55335998535156,339900,,,,,,,,
2020-06-08,204.6300048828125,207.08999633789062,204.00999450683594,206.02000427246094,181.5943145751953,326000,,,,,,,,
2020-06-09,203.0,204.8800048828125,196.91000366210938,197.75999450683594,174.31362915039062,304800,,,,,,,,
2020-06-10,196.7899932861328,200.55999755859375,192.86000061035156,197.00999450683594,173.6525115966797,477400,,,,,,,,
2020-06-11,190.52999877929688,194.0,180.2899932861328,180.8000030517578,159.3643798828125,368600,,,,,,,,
2020-06-12,186.5399932861328,187.00999450683594,179.11000061035156,182.2899932861328,160.67771911621094,326300,,,,,,,,
2020-06-15,177.2899932861328,183.30999755859375,177.2899932861328,182.0800018310547,160.49264526367188,404800,,,,,,,,
2020-06-16,189.4600067138672,190.6300048828125,183.3300018310547,185.5800018310547,163.57766723632812,298000,,,,,,,,
2020-06-17,185.8699951171875,187.74000549316406,183.77000427246094,183.9499969482422,162.14096069335938,287700,,,,,,,,
2020-06-18,181.36000061035156,186.13999938964844,181.16000366210938,181.49000549316406,159.97256469726562,304300,,,,,,,,
2020-06-19,185.11000061035156,185.11000061035156,176.8699951171875,178.66000366210938,157.47811889648438,654900,,,,,,,,
2020-06-22,177.16000366210938,178.1999969482422,174.8300018310547,177.9199981689453,156.8258514404297,382300,,,,,,,,
2020-06-23,179.39999389648438,179.85000610351562,175.49000549316406,177.1699981689453,156.16476440429688,329100,,,,,,,,
2020-06-24,174.85000610351562,175.25,167.0800018310547,167.22000122070312,147.39442443847656,390200,,,,,,,,
2020-06-25,165.6199951171875,172.2100067138672,165.42999267578125,172.11000061035156,151.7046661376953,396100,,,,,,,,
2020-06-26,171.99000549316406,172.80999755859375,168.49000549316406,170.9600067138672,150.6910400390625,914900,,,,,,,,
2020-06-29,173.6199951171875,177.89999389648438,173.4600067138672,177.41000366210938,156.37631225585938,337500,,,,,,,,
2020-06-30,176.16000366210938,178.08999633789062,173.22999572753906,174.49000549316406,153.80252075195312,272100,,,,,,,,
2020-07-01,176.16000366210938,177.72000122070312,173.14999389648438,173.72999572753906,153.13259887695312,278200,,,,,,,,
2020-07-02,175.9199981689453,176.94000244140625,172.6199951171875,173.11000061035156,152.58607482910156,233200,,,,,,,,
2020-07-06,176.17999267578125,176.5800018310547,172.9499969482422,173.27999877929688,152.73597717285156,176000,,,,,,,,
2020-07-07,171.6300048828125,175.25999450683594,168.17999267578125,168.32000732421875,148.36404418945312,207600,,,,,,,,
2020-07-08,168.30999755859375,170.35000610351562,166.6199951171875,167.49000549316406,147.63243103027344,333600,,,,,,,,
2020-07-09,166.47999572753906,166.91000366210938,161.35000610351562,161.77000427246094,142.590576171875,319800,,,,,,,,
2020-07-10,161.9199981689453,167.35000610351562,161.9199981689453,167.0399932861328,147.23574829101562,269700,,,,,,,,
2020-07-13,169.1999969482422,172.58999633789062,167.66000366210938,169.6199951171875,149.50987243652344,337500,,,,,,,,
2020-07-14,170.0,172.85000610351562,168.25,171.82000732421875,151.4490509033203,305000,,,,,,,,
2020-07-15,176.19000244140625,178.36000061035156,174.7899932861328,176.97000122070312,155.9884490966797,239100,,,,,,,,
2020-07-16,176.8000030517578,182.24000549316406,175.7100067138672,179.3699951171875,158.1039581298828,270400,,,,,,,,
2020-07-17,180.02000427246094,181.3699951171875,178.2100067138672,180.9499969482422,159.49659729003906,236700,,,,,,,,
2020-07-20,179.57000732421875,179.99000549316406,175.50999450683594,176.22999572753906,155.33621215820312,273000,,,,,,,,
2020-07-21,177.0,180.27000427246094,177.0,178.00999450683594,156.90516662597656,196500,,,,,,,,
2020-07-22,177.91000366210938,180.5,177.30999755859375,179.61000061035156,158.31546020507812,244000,,,,,,,,
2020-07-23,179.5,183.67999267578125,178.85000610351562,180.91000366210938,159.46131896972656,239800,,,,,,,,
2020-07-24,180.91000366210938,182.25999450683594,176.6999969482422,177.05999755859375,156.0678253173828,192900,,,,,,,,
2020-07-27,176.41000366210938,176.41000366210938,172.66000366210938,173.1999969482422,152.66546630859375,201600,,,,,,,,
2020-07-28,173.05999755859375,177.5,173.05999755859375,174.99000549316406,154.24322509765625,190900,,,,,,,,
2020-07-29,175.33999633789062,176.72000122070312,172.58999633789062,175.8800048828125,155.0277099609375,129300,,,,,,,,
2020-07-30,173.6699981689453,176.97999572753906,172.97000122070312,174.7899932861328,154.06692504882812,177200,,,,,,,,
2020-07-31,174.39999389648438,175.6199951171875,171.24000549316406,173.7100067138672,153.11495971679688,313400,,,,,,,,
2020-08-03,174.02999877929688,176.97000122070312,173.4499969482422,175.33999633789062,154.5517120361328,224300,,,,,,,,
2020-08-04,175.41000366210938,176.7899932861328,172.85000610351562,173.5399932861328,152.96517944335938,278100,,,,,,,,
2020-08-05,175.44000244140625,178.6699981689453,174.0500030517578,178.6699981689453,157.4869384765625,443000,,,,,,,,
2020-08-06,171.00999450683594,174.4199981689453,160.0,162.8000030517578,143.49844360351562,1171000,,,,,,,,
2020-08-07,161.4600067138672,169.77000427246094,161.44000244140625,167.89999389648438,147.99383544921875,550400,,,,,,,,
2020-08-10,167.88999938964844,170.99000549316406,165.8699951171875,169.1300048828125,149.07798767089844,512300,,,,,,,,
2020-08-11,172.22999572753906,174.5,168.38999938964844,168.5399932861328,148.5579376220703,231500,,,,,,,,
2020-08-12,170.02000427246094,170.02000427246094,163.0,164.1699981689453,144.7060546875,416600,,,,,,,,
2020-08-13,163.11000061035156,165.80999755859375,161.85000610351562,164.1300048828125,144.67080688476562,381300,,,,,,,,
2020-08-14,163.6199951171875,169.0,163.5,166.88999938964844,147.10354614257812,217000,,,,,,,,
2020-08-17,166.74000549316406,166.88999938964844,162.64999389648438,163.08999633789062,143.7540740966797,352500,,,,,,,,
2020-08-18,162.66000366210938,163.41000366210938,161.44000244140625,162.2899932861328,143.04893493652344,333900,,,,,,,,
2020-08-19,161.97999572753906,164.49000549316406,161.97999572753906,162.77000427246094,143.47203063964844,227900,,,,,,,,
2020-08-20,161.50999450683594,161.97999572753906,159.41000366210938,159.5399932861328,140.62496948242188,259900,,,,,,,,
2020-08-21,159.10000610351562,161.47999572753906,158.07000732421875,158.6300048828125,139.82281494140625,331800,,,,,,,,
2020-08-24,159.14999389648438,162.3000030517578,157.61000061035156,162.17999267578125,142.9519805908203,309100,,,,,,,,
2020-08-25,162.80999755859375,163.1699981689453,158.1300048828125,158.94000244140625,140.09613037109375,261300,,,,,,,,
2020-08-26,158.08999633789062,158.52000427246094,153.50999450683594,153.88999938964844,135.64483642578125,459800,,,,,,,,
2020-08-27,153.25,156.3000030517578,152.5,153.44000244140625,136.1595001220703,470100,,,,,,,,
2020-08-28,153.74000549316406,154.08999633789062,151.4499969482422,152.4600067138672,135.2899169921875,413600,,,,,,,,
2020-08-31,151.75999450683594,152.74000549316406,149.69000244140625,151.52000427246094,134.4557342529297,636600,,,,,,,,
2020-09-01,150.08999633789062,150.77000427246094,147.6300048828125,150.3300018310547,133.3997344970703,740400,,,,,,,,
2020-09-02,150.2899932861328,152.88999938964844,148.8000030517578,151.35000610351562,134.3048858642578,739000,,,,,,,,
2020-09-03,153.0800018310547,154.42999267578125,147.83999633789062,150.1199951171875,133.21337890625,618600,,,,,,,,
2020-09-04,151.52999877929688,153.47999572753906,146.82000732421875,147.50999450683594,130.8973388671875,598700,,,,,,,,
2020-09-08,147.08999633789062,147.9499969482422,141.35000610351562,141.75999450683594,125.79492950439453,899400,,,,,,,,
2020-09-09,142.4199981689453,143.80999755859375,138.61000061035156,141.35000610351562,125.43110656738281,575700,,,,,,,,
2020-09-10,142.8800048828125,144.25999450683594,137.63999938964844,137.8300018310547,122.3075180053711,794100,,,,,,,,
2020-09-11,138.10000610351562,148.24000549316406,138.10000610351562,147.39999389648438,130.79974365234375,837500,,,,,,,,
2020-09-14,148.0,148.11000061035156,144.05999755859375,146.85000610351562,130.31166076660156,602800,,,,,,,,
2020-09-15,146.77000427246094,147.13999938964844,144.0,145.27000427246094,128.90963745117188,448000,,,,,,,,
2020-09-16,145.1699981689453,150.10000610351562,143.97000122070312,147.94000244140625,131.2789306640625,360500,,,,,,,,
2020-09-17,146.00999450683594,151.19000244140625,145.47000122070312,150.58999633789062,133.6304473876953,383200,,,,,,,,
2020-09-18,150.0,151.52000427246094,148.77999877929688,149.17999267578125,132.37925720214844,670800,,,,,,,,
2020-09-21,146.6999969482422,147.44000244140625,142.69000244140625,143.89999389648438,127.69390106201172,477300,,,,,,,,
2020-09-22,143.89999389648438,145.9199981689453,142.3000030517578,143.61000061035156,127.43653869628906,365100,,,,,,,,
2020-09-23,144.1999969482422,145.5399932861328,138.22000122070312,139.42999267578125,123.72733306884766,431500,,,,,,,,
2020-09-24,139.2899932861328,141.02999877929688,136.44000244140625,139.49000549316406,123.78056335449219,410500,,,,,,,,
2020-09-25,138.63999938964844,142.10000610351562,138.63999938964844,141.22000122070312,125.31573486328125,275500,,,,,,,,
2020-09-28,143.22000122070312,145.24000549316406,141.6999969482422,143.1300048828125,127.01063537597656,340600,,,,,,,,
2020-09-29,142.6199951171875,143.52000427246094,140.8699951171875,141.2100067138672,125.30685424804688,233100,,,,,,,,
2020-09-30,142.08999633789062,142.92999267578125,140.0399932861328,140.75,124.89866638183594,368200,,,,,,,,
2020-10-01,140.75999450683594,142.86000061035156,139.3000030517578,139.97999572753906,124.21538543701172,364200,,,,,,,,
2020-10-02,137.2100067138672,144.32000732421875,137.2100067138672,144.1300048828125,127.89803314208984,392800,,,,,,,,
2020-10-05,146.11000061035156,147.07000732421875,144.5800018310547,146.32000732421875,129.84140014648438,337500,,,,,,,,
2020-10-06,147.91000366210938,151.27999877929688,146.5800018310547,147.1300048828125,130.56016540527344,412900,,,,,,,,
2020-10-07,148.4199981689453,150.63999938964844,147.3699951171875,147.94000244140625,131.2789306640625,317200,,,,,,,,
2020-10-08,148.77999877929688,149.6999969482422,146.14999389648438,149.63999938964844,132.78749084472656,279100,,,,,,,,
2020-10-09,150.9199981689453,151.38999938964844,149.00999450683594,149.97999572753906,133.08920288085938,406400,,,,,,,,
2020-10-12,149.97999572753906,152.27000427246094,148.11000061035156,149.4499969482422,132.61888122558594,243300,,,,,,,,
2020-10-13,148.0,150.0800018310547,147.57000732421875,148.4600067138672,131.74034118652344,262000,,,,,,,,
2020-10-14,147.3699951171875,152.8800048828125,147.3699951171875,151.52999877929688,134.464599609375,237700,,,,,,,,
2020-10-15,150.47999572753906,150.47999572753906,146.85000610351562,147.5500030517578,130.932861328125,379800,,,,,,,,
2020-10-16,147.7899932861328,150.42999267578125,146.25,148.0,131.33218383789062,376600,,,,,,,,
2020-10-19,148.42999267578125,149.97999572753906,146.5,146.9600067138672,130.40933227539062,215300,,,,,,,,
2020-10-20,147.67999267578125,149.47999572753906,146.14999389648438,147.6999969482422,131.06593322753906,227400,,,,,,,,
2020-10-21,147.6999969482422,150.14999389648438,146.64999389648438,149.52000427246094,132.68096923828125,295100,,,,,,,,
2020-10-22,149.94000244140625,152.52999877929688,149.1999969482422,152.22999572753906,135.0857696533203,231700,,,,,,,,
2020-10-23,153.25,153.85000610351562,152.11000061035156,152.82000732421875,135.6093292236328,258900,,,,,,,,
2020-10-26,151.4499969482422,151.77000427246094,148.86000061035156,149.7100067138672,132.849609375,341600,,,,,,,,
2020-10-27,148.80999755859375,149.22999572753906,146.17999267578125,146.50999450683594,130.0099639892578,284100,,,,,,,,
2020-10-28,144.0500030517578,146.3800048828125,140.92999267578125,141.4600067138672,125.52870178222656,352300,,,,,,,,
2020-10-29,140.55999755859375,143.47000122070312,138.8000030517578,142.97000122070312,126.86865234375,324100,,,,,,,,
2020-10-30,142.63999938964844,147.66000366210938,142.63999938964844,147.47999572753906,130.87074279785156,301300,,,,,,,,
2020-11-02,149.42999267578125,152.1199951171875,147.32000732421875,149.5,132.66323852539062,397300,,,,,,,,
2020-11-03,152.27999877929688,158.0,151.60000610351562,156.89999389648438,139.2298126220703,392600,,,,,,,,
2020-11-04,157.88999938964844,158.74000549316406,150.66000366210938,150.72000122070312,133.74581909179688,566900,,,,,,,,
2020-11-05,151.99000549316406,159.4499969482422,148.85000610351562,151.80999755859375,134.7130584716797,794500,,,,,,,,
2020-11-06,151.5,154.82000732421875,151.5,152.72000122070312,135.52064514160156,323600,,,,,,,,
2020-11-09,160.0,164.69000244140625,155.24000549316406,155.97000122070312,138.40455627441406,632100,,,,,,,,
2020-11-10,157.1999969482422,164.39999389648438,157.13999938964844,161.5399932861328,143.3472900390625,488700,,,,,,,,
2020-11-11,161.52999877929688,162.10000610351562,157.9199981689453,158.0399932861328,140.24143981933594,449000,,,,,,,,
2020-11-12,157.16000366210938,159.47999572753906,156.05999755859375,158.52999877929688,140.67626953125,314400,,,,,,,,
2020-11-13,160.13999938964844,165.19000244140625,159.5800018310547,164.00999450683594,145.5391082763672,378600,,,,,,,,
2020-11-16,165.27000427246094,166.72999572753906,162.6699981689453,163.25999450683594,144.87356567382812,488400,,,,,,,,
2020-11-17,162.00999450683594,165.27000427246094,161.55999755859375,162.82000732421875,144.48309326171875,311900,,,,,,,,
2020-11-18,164.74000549316406,165.0800018310547,163.0,163.02000427246094,144.66061401367188,258200,,,,,,,,
2020-11-19,162.25999450683594,163.39999389648438,160.69000244140625,162.2100067138672,143.94183349609375,275300,,,,,,,,
2020-11-20,162.1999969482422,162.9199981689453,157.7100067138672,158.74000549316406,140.8626251220703,530000,,,,,,,,
2020-11-23,160.10000610351562,165.25999450683594,160.0,165.11000061035156,146.51522827148438,423800,,,,,,,,
2020-11-24,166.82000732421875,172.5399932861328,166.82000732421875,170.8699951171875,151.6265106201172,391500,,,,,,,,
2020-11-25,169.1300048828125,169.5,165.1300048828125,165.52999877929688,147.87449645996094,284600,,,,,,,,
2020-11-27,165.6300048828125,165.6300048828125,163.39999389648438,164.52999877929688,146.981201171875,139500,,,,,,,,
2020-11-30,163.1999969482422,164.3800048828125,159.0,160.19000244140625,143.1040802001953,613000,,,,,,,,
2020-12-01,162.9499969482422,166.5500030517578,162.33999633789062,164.4199981689453,146.88290405273438,373600,,,,,,,,
2020-12-02,162.69000244140625,164.91000366210938,160.3000030517578,163.1699981689453,145.7662811279297,359300,,,,,,,,
2020-12-03,164.0399932861328,166.08999633789062,163.13999938964844,163.72999572753906,146.26649475097656,314500,,,,,,,,
2020-12-04,164.1199951171875,169.6199951171875,163.55999755859375,167.69000244140625,149.8041229248047,284600,,,,,,,,
2020-12-07,167.39999389648438,170.3800048828125,165.11000061035156,170.0399932861328,151.9034423828125,461100,,,,,,,,
2020-12-08,169.24000549316406,172.74000549316406,169.24000549316406,171.58999633789062,153.28811645507812,420000,,,,,,,,
2020-12-09,172.83999633789062,174.92999267578125,172.39999389648438,173.44000244140625,154.94082641601562,458000,,,,,,,,
2020-12-10,171.5399932861328,176.27000427246094,171.5399932861328,174.4600067138672,155.85206604003906,479700,,,,,,,,
2020-12-11,173.97000122070312,179.27999877929688,173.97000122070312,177.6999969482422,158.7464599609375,446800,,,,,,,,
2020-12-14,179.0,179.89999389648438,174.05999755859375,174.97999572753906,156.3165740966797,412400,,,,,,,,
2020-12-15,175.39999389648438,177.27000427246094,173.77999877929688,176.07000732421875,157.29031372070312,311600,,,,,,,,
2020-12-16,176.4499969482422,177.13999938964844,173.1199951171875,174.6199951171875,155.9949951171875,310400,,,,,,,,
