date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SBYSF')","('high', 'SBYSF')","('low', 'SBYSF')","('close', 'SBYSF')","('adj_close', 'SBYSF')","('volume', 'SBYSF')","('currency', '')"
2020-11-02,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,2.3761024475097656,0,,,,,,,,
2020-11-03,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,2.3761024475097656,0,,,,,,,,
2020-11-04,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,300,,,,,,,,
2020-11-05,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,0,,,,,,,,
2020-11-06,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,0,,,,,,,,
2020-11-09,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,0,,,,,,,,
2020-11-10,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,0,,,,,,,,
2020-11-11,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,0,,,,,,,,
2020-11-12,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,0,,,,,,,,
2020-11-13,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.335829734802246,0,,,,,,,,
2020-11-16,2.880000114440918,3.4489998817443848,2.880000114440918,3.4000000953674316,2.738558769226074,2000,,,,,,,,
2020-11-17,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.738558769226074,0,,,,,,,,
2020-11-18,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.738558769226074,0,,,,,,,,
2020-11-19,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.738558769226074,0,,,,,,,,
2020-11-20,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.738558769226074,0,,,,,,,,
2020-11-23,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.738558769226074,0,,,,,,,,
2020-11-24,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.738558769226074,0,,,,,,,,
2020-11-25,3.4200000762939453,3.4200000762939453,3.0899999141693115,3.0899999141693115,2.4888665676116943,600,,,,,,,,
2020-11-27,3.0899999141693115,3.0899999141693115,3.0899999141693115,3.0899999141693115,2.4888665676116943,0,,,,,,,,
2020-11-30,3.0899999141693115,3.0899999141693115,3.0899999141693115,3.0899999141693115,2.4888665676116943,0,,,,,,,,
2020-12-01,6.239999771118164,6.239999771118164,6.239999771118164,6.239999771118164,5.026061058044434,200,,,,,,,,
2020-12-02,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,2.8996505737304688,300,,,,,,,,
2020-12-03,3.5799999237060547,3.5799999237060547,3.5799999237060547,3.5799999237060547,2.8835415840148926,600,,,,,,,,
2020-12-04,3.2200000286102295,3.2200000286102295,3.2200000286102295,3.2200000286102295,2.593576192855835,500,,,,,,,,
2020-12-07,3.2200000286102295,3.2200000286102295,3.2200000286102295,3.2200000286102295,2.593576192855835,0,,,,,,,,
2020-12-08,3.2200000286102295,3.2200000286102295,3.2200000286102295,3.2200000286102295,2.593576192855835,0,,,,,,,,
2020-12-09,3.2200000286102295,3.2200000286102295,3.2200000286102295,3.2200000286102295,2.593576192855835,0,,,,,,,,
2020-12-10,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,2.8996505737304688,400,,,,,,,,
2020-12-11,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,2.8996505737304688,0,,,,,,,,
2020-12-14,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,2.8996505737304688,0,,,,,,,,
2020-12-15,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,2.8996505737304688,0,,,,,,,,
2020-12-16,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,2.8996505737304688,0,,,,,,,,
2020-12-17,3.9600000381469727,3.9600000381469727,3.2300000190734863,3.2300000190734863,2.6016311645507812,3100,,,,,,,,
2020-12-18,3.859999895095825,3.859999895095825,3.8499999046325684,3.8499999046325684,3.101015329360962,300,,,,,,,,
2020-12-21,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.101015329360962,0,,,,,,,,
2020-12-22,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.101015329360962,0,,,,,,,,
2020-12-23,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.101015329360962,0,,,,,,,,
2020-12-24,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.101015329360962,0,,,,,,,,
2020-12-28,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,3.117124319076538,400,,,,,,,,
2020-12-29,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.1412880420684814,300,,,,,,,,
2020-12-30,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.1412880420684814,0,,,,,,,,
2020-12-31,3.9000000953674316,3.9000000953674316,3.5199999809265137,3.5199999809265137,2.8352136611938477,1400,,,,,,,,
2021-01-04,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,3.3748714923858643,1500,,,,,,,,
2021-01-05,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,3.3748714923858643,0,,,,,,,,
2021-01-06,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,3.3748714923858643,0,,,,,,,,
2021-01-07,4.190000057220459,4.190000057220459,4.190000057220459,4.190000057220459,3.3748714923858643,0,,,,,,,,
2021-01-08,4.210000038146973,4.210000038146973,4.210000038146973,4.210000038146973,3.390979766845703,300,,,,,,,,
2021-01-11,4.210000038146973,4.210000038146973,4.210000038146973,4.210000038146973,3.390979766845703,0,,,,,,,,
2021-01-12,4.210000038146973,4.210000038146973,4.210000038146973,4.210000038146973,3.390979766845703,0,,,,,,,,
2021-01-13,4.320000171661377,4.320000171661377,4.320000171661377,4.320000171661377,3.479580879211426,300,,,,,,,,
2021-01-14,4.1479997634887695,4.1479997634887695,4.1479997634887695,4.1479997634887695,3.3410418033599854,2000,,,,,,,,
2021-01-15,4.1479997634887695,4.1479997634887695,4.1479997634887695,4.1479997634887695,3.3410418033599854,0,,,,,,,,
2021-01-19,4.1479997634887695,4.1479997634887695,4.1479997634887695,4.1479997634887695,3.3410418033599854,0,,,,,,,,
2021-01-20,4.1479997634887695,4.1479997634887695,4.1479997634887695,4.1479997634887695,3.3410418033599854,0,,,,,,,,
2021-01-21,3.619999885559082,4.369999885559082,3.619999885559082,4.369999885559082,3.5198535919189453,2800,,,,,,,,
2021-01-22,4.369999885559082,4.369999885559082,4.369999885559082,4.369999885559082,3.5198535919189453,100,,,,,,,,
2021-01-25,4.369999885559082,4.369999885559082,4.070000171661377,4.070000171661377,3.2782161235809326,800,,,,,,,,
2021-01-26,4.070000171661377,4.070000171661377,4.070000171661377,4.070000171661377,3.2782161235809326,0,,,,,,,,
2021-01-27,4.070000171661377,4.070000171661377,4.070000171661377,4.070000171661377,3.2782161235809326,0,,,,,,,,
2021-01-28,4.369999885559082,4.380000114440918,4.369999885559082,4.380000114440918,3.5279083251953125,300,,,,,,,,
2021-01-29,4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,3.229888439178467,100,,,,,,,,
2021-02-01,4.099999904632568,4.369999885559082,3.6500000953674316,4.369999885559082,3.5198535919189453,1500,,,,,,,,
2021-02-02,4.369999885559082,4.369999885559082,4.369999885559082,4.369999885559082,3.5198535919189453,0,,,,,,,,
2021-02-03,4.03000020980835,4.03000020980835,3.619999885559082,3.619999885559082,2.915759801864624,1400,,,,,,,,
2021-02-04,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.1412880420684814,700,,,,,,,,
2021-02-05,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,3.1332335472106934,200,,,,,,,,
2021-02-08,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,3.1332335472106934,0,,,,,,,,
2021-02-09,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,3.1332335472106934,0,,,,,,,,
2021-02-10,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,3.1332335472106934,0,,,,,,,,
2021-02-11,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,3.1332335472106934,0,,,,,,,,
2021-02-12,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,3.1332335472106934,0,,,,,,,,
2021-02-16,4.71999979019165,7.71999979019165,4.400000095367432,4.692999839782715,3.7800164222717285,2600,,,,,,,,
2021-02-17,4.692999839782715,4.692999839782715,4.692999839782715,4.692999839782715,3.7800164222717285,0,,,,,,,,
2021-02-18,4.5,4.849999904632568,3.630000114440918,4.849999904632568,3.9064738750457764,2000,,,,,,,,
2021-02-19,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,3.777600049972534,1000,,,,,,,,
2021-02-22,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,3.777600049972534,0,,,,,,,,
2021-02-23,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,3.777600049972534,600,,,,,,,,
2021-02-24,4.679999828338623,4.699999809265137,4.679999828338623,4.699999809265137,3.7856545448303223,2300,,,,,,,,
2021-02-25,4.989999771118164,5.099999904632568,4.949999809265137,4.960000038146973,3.9950740337371826,2100,,,,,,,,
2021-02-26,5.0,5.0,5.0,5.0,4.027292251586914,100,,,,,,,,
2021-03-01,5.0,5.0,5.0,5.0,4.027292251586914,300,,,,,,,,
2021-03-02,5.0,5.0,5.0,5.0,4.027292251586914,0,,,,,,,,
2021-03-03,5.0,5.0,5.0,5.0,4.027292251586914,0,,,,,,,,
2021-03-04,5.0,5.0,5.0,5.0,4.027292251586914,1100,,,,,,,,
2021-03-05,5.0,5.0,5.0,5.0,4.027292251586914,0,,,,,,,,
2021-03-08,4.860000133514404,4.860000133514404,4.860000133514404,4.860000133514404,3.9145288467407227,200,,,,,,,,
2021-03-09,4.75,4.75,4.5,4.5,3.624562978744507,200,,,,,,,,
2021-03-10,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,3.777600049972534,4000,,,,,,,,
2021-03-11,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,3.777600049972534,0,,,,,,,,
2021-03-12,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,3.777600049972534,1100,,,,,,,,
2021-03-15,5.0,5.099999904632568,4.010000228881836,4.599999904632568,3.705108880996704,2500,,,,,,,,
2021-03-16,4.630000114440918,5.0,4.630000114440918,5.0,4.027292251586914,2900,,,,,,,,
2021-03-17,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,3.872396469116211,100,,,,,,,,
2021-03-18,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,3.872396469116211,500,,,,,,,,
2021-03-19,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,3.872396469116211,100,,,,,,,,
2021-03-22,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,3.872396469116211,300,,,,,,,,
2021-03-23,4.519999980926514,4.519999980926514,4.440000057220459,4.440000057220459,3.7377047538757324,2000,,,,,,,,
2021-03-24,4.289999961853027,4.289999961853027,4.25,4.25,3.5777575969696045,2800,,,,,,,,
2021-03-25,4.329999923706055,4.349999904632568,4.329999923706055,4.329999923706055,3.645103693008423,1200,,,,,,,,
2021-03-26,4.5,5.130000114440918,4.5,4.599999904632568,3.872396469116211,900,,,,,,,,
2021-03-29,4.5,4.75,4.5,4.75,3.998670816421509,4600,,,,,,,,
2021-03-30,4.360000133514404,4.5,4.300000190734863,4.300000190734863,3.6198487281799316,1300,,,,,,,,
2021-03-31,4.489999771118164,4.5,4.449999809265137,4.449999809265137,3.7461225986480713,2000,,,,,,,,
2021-04-01,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,100,,,,,,,,
2021-04-05,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,0,,,,,,,,
2021-04-06,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,0,,,,,,,,
2021-04-07,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,0,,,,,,,,
2021-04-08,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,3000,,,,,,,,
2021-04-09,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,0,,,,,,,,
2021-04-12,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,0,,,,,,,,
2021-04-13,4.449999809265137,4.449999809265137,4.449999809265137,4.449999809265137,3.7461225986480713,0,,,,,,,,
2021-04-14,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,3.712449550628662,200,,,,,,,,
2021-04-15,4.510000228881836,4.510000228881836,4.510000228881836,4.510000228881836,3.7966325283050537,100,,,,,,,,
2021-04-16,5.159999847412109,5.159999847412109,5.159999847412109,5.159999847412109,4.343818664550781,300,,,,,,,,
2021-04-19,5.130000114440918,5.130000114440918,5.090000152587891,5.090000152587891,4.284890651702881,300,,,,,,,,
2021-04-20,5.090000152587891,5.090000152587891,5.090000152587891,5.090000152587891,4.284890651702881,0,,,,,,,,
2021-04-21,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.124944686889648,300,,,,,,,,
2021-04-22,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.124944686889648,0,,,,,,,,
2021-04-23,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.124944686889648,0,,,,,,,,
2021-04-26,5.0,5.0,4.900000095367432,4.900000095367432,4.124944686889648,800,,,,,,,,
2021-04-27,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.124944686889648,1200,,,,,,,,
2021-04-28,4.909999847412109,4.909999847412109,4.909999847412109,4.909999847412109,4.133362293243408,1000,,,,,,,,
2021-04-29,4.909999847412109,4.909999847412109,4.909999847412109,4.909999847412109,4.133362293243408,100,,,,,,,,
2021-04-30,4.909999847412109,4.909999847412109,4.909999847412109,4.909999847412109,4.133362293243408,0,,,,,,,,
2021-05-03,4.940000057220459,4.940000057220459,4.940000057220459,4.940000057220459,4.1586174964904785,500,,,,,,,,
2021-05-04,4.710000038146973,4.949999809265137,4.420000076293945,4.420000076293945,3.7208681106567383,900,,,,,,,,
2021-05-05,4.420000076293945,4.420000076293945,4.420000076293945,4.420000076293945,3.7208681106567383,300,,,,,,,,
2021-05-06,4.409999847412109,4.650000095367432,4.409999847412109,4.650000095367432,3.914487838745117,400,,,,,,,,
2021-05-07,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,3.914487838745117,0,,,,,,,,
2021-05-10,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,3.914487838745117,0,,,,,,,,
2021-05-11,4.610000133514404,4.610000133514404,4.599999904632568,4.599999904632568,3.872396469116211,2100,,,,,,,,
2021-05-12,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,3.880814790725708,1000,,,,,,,,
2021-05-13,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,3.8134689331054688,200,,,,,,,,
2021-05-14,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,3.8134689331054688,500,,,,,,,,
2021-05-17,4.53000020980835,4.75,4.53000020980835,4.75,3.998670816421509,400,,,,,,,,
2021-05-18,4.75,4.75,4.75,4.75,3.998670816421509,0,,,,,,,,
2021-05-19,4.75,4.75,4.75,4.75,3.998670816421509,0,,,,,,,,
2021-05-20,4.78000020980835,4.78000020980835,4.78000020980835,4.78000020980835,4.023925304412842,200,,,,,,,,
2021-05-21,4.78000020980835,4.78000020980835,4.78000020980835,4.78000020980835,4.023925304412842,0,,,,,,,,
2021-05-24,4.769999980926514,4.769999980926514,4.769999980926514,4.769999980926514,4.015507221221924,500,,,,,,,,
2021-05-25,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,3.830305576324463,200,,,,,,,,
2021-05-26,4.440000057220459,4.489999771118164,4.440000057220459,4.489999771118164,3.7797956466674805,400,,,,,,,,
2021-05-27,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,3.7797956466674805,0,,,,,,,,
2021-05-28,4.099999904632568,4.650000095367432,4.099999904632568,4.650000095367432,3.914487838745117,700,,,,,,,,
2021-06-01,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,3.914487838745117,0,,,,,,,,
2021-06-02,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,3.914487838745117,0,,,,,,,,
2021-06-03,4.769999980926514,5.0,4.769999980926514,5.0,4.2091264724731445,2200,,,,,,,,
2021-06-04,4.949999809265137,4.949999809265137,4.809999942779541,4.809999942779541,4.049180030822754,6000,,,,,,,,
2021-06-07,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.124944686889648,600,,,,,,,,
2021-06-08,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.124944686889648,0,,,,,,,,
2021-06-09,4.769999980926514,4.769999980926514,4.769999980926514,4.769999980926514,4.015507221221924,100,,,,,,,,
2021-06-10,4.769999980926514,4.769999980926514,4.769999980926514,4.769999980926514,4.015507221221924,700,,,,,,,,
2021-06-11,4.769999980926514,4.769999980926514,4.650000095367432,4.650000095367432,3.914487838745117,2800,,,,,,,,
2021-06-14,4.769999980926514,4.769999980926514,4.769999980926514,4.769999980926514,4.015507221221924,400,,,,,,,,
2021-06-15,4.769999980926514,4.769999980926514,4.769999980926514,4.769999980926514,4.015507221221924,0,,,,,,,,
2021-06-16,4.769999980926514,4.769999980926514,4.769999980926514,4.769999980926514,4.015507221221924,0,,,,,,,,
2021-06-17,4.360000133514404,4.369999885559082,4.289999961853027,4.289999961853027,3.6114308834075928,2100,,,,,,,,
2021-06-18,4.289999961853027,4.289999961853027,4.289999961853027,4.289999961853027,3.6114308834075928,0,,,,,,,,
2021-06-21,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,200,,,,,,,,
2021-06-22,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,0,,,,,,,,
2021-06-23,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,0,,,,,,,,
2021-06-24,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,0,,,,,,,,
2021-06-25,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,0,,,,,,,,
2021-06-28,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,0,,,,,,,,
2021-06-29,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,0,,,,,,,,
2021-06-30,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,3.459902286529541,0,,,,,,,,
2021-07-01,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,3.7040317058563232,1500,,,,,,,,
2021-07-02,4.5,4.5,4.5,4.5,3.7882134914398193,100,,,,,,,,
2021-07-06,4.480000019073486,4.5,4.480000019073486,4.5,3.7882134914398193,400,,,,,,,,
2021-07-07,4.5,4.5,4.5,4.5,3.7882134914398193,0,,,,,,,,
2021-07-08,4.5,4.5,4.5,4.5,3.7882134914398193,0,,,,,,,,
2021-07-09,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,3.6198487281799316,300,,,,,,,,
2021-07-12,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,3.6198487281799316,300,,,,,,,,
2021-07-13,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,3.6198487281799316,200,,,,,,,,
2021-07-14,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,3.451483726501465,200,,,,,,,,
2021-07-15,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,3.451483726501465,0,,,,,,,,
2021-07-16,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,3.451483726501465,1000,,,,,,,,
2021-07-19,4.099999904632568,4.099999904632568,3.990000009536743,3.990000009536743,3.3588831424713135,5900,,,,,,,,
2021-07-20,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2.9884796142578125,100,,,,,,,,
2021-07-21,3.549999952316284,4.0,3.549999952316284,4.0,3.3673012256622314,1100,,,,,,,,
2021-07-22,4.0,4.0,4.0,4.0,3.3673012256622314,100,,,,,,,,
2021-07-23,4.0,4.0,4.0,4.0,3.3673012256622314,0,,,,,,,,
2021-07-26,4.0,4.0,4.0,4.0,3.3673012256622314,0,,,,,,,,
2021-07-27,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2.9884796142578125,400,,,,,,,,
2021-07-28,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2.9884796142578125,0,,,,,,,,
2021-07-29,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,2.9884796142578125,0,,,,,,,,
2021-07-30,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.224191188812256,500,,,,,,,,
2021-08-02,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.241027593612671,100,,,,,,,,
2021-08-03,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.241027593612671,0,,,,,,,,
