date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FRFHF')","('high', 'FRFHF')","('low', 'FRFHF')","('close', 'FRFHF')","('adj_close', 'FRFHF')","('volume', 'FRFHF')","('currency', '')"
2020-07-02,309.0,311.8699951171875,301.6000061035156,302.79998779296875,276.7074279785156,5900,,,,,,,,
2020-07-06,303.0,314.1700134277344,302.0199890136719,306.1199951171875,279.7413330078125,5300,,,,,,,,
2020-07-07,302.0,306.5,294.6099853515625,295.0,269.57958984375,35000,,,,,,,,
2020-07-08,295.0199890136719,303.7699890136719,287.1300048828125,299.4800109863281,273.6735534667969,17100,,,,,,,,
2020-07-09,293.54998779296875,301.239990234375,293.54998779296875,295.5,270.0364990234375,21300,,,,,,,,
2020-07-10,294.0400085449219,299.80999755859375,293.54998779296875,298.7799987792969,273.0339050292969,17500,,,,,,,,
2020-07-13,299.7300109863281,300.5400085449219,289.1499938964844,295.4599914550781,269.9999694824219,20400,,,,,,,,
2020-07-14,295.0,306.0299987792969,294.44000244140625,305.1400146484375,278.8457946777344,17500,,,,,,,,
2020-07-15,308.0,310.0299987792969,300.0,307.57000732421875,281.0664367675781,3000,,,,,,,,
2020-07-16,302.92999267578125,313.7200012207031,293.4100036621094,312.8399963378906,285.88232421875,5600,,,,,,,,
2020-07-17,312.0,312.8399963378906,303.0,305.0,278.7178649902344,3300,,,,,,,,
2020-07-20,302.0,312.0,297.7699890136719,306.9700012207031,280.5181579589844,4000,,,,,,,,
2020-07-21,311.8599853515625,313.9200134277344,301.5400085449219,308.2099914550781,281.6512756347656,5900,,,,,,,,
2020-07-22,299.2699890136719,317.8299865722656,299.2699890136719,314.9599914550781,287.81964111328125,4300,,,,,,,,
2020-07-23,315.0,324.67999267578125,315.0,324.0899963378906,296.1628723144531,4000,,,,,,,,
2020-07-24,329.3900146484375,344.45001220703125,316.30999755859375,317.6700134277344,290.29608154296875,8600,,,,,,,,
2020-07-27,315.0,324.17999267578125,315.0,321.1300048828125,293.45794677734375,8400,,,,,,,,
2020-07-28,320.5899963378906,330.0,304.2900085449219,317.1499938964844,289.8208923339844,4200,,,,,,,,
2020-07-29,315.8900146484375,321.9100036621094,315.8900146484375,320.7699890136719,293.12896728515625,3100,,,,,,,,
2020-07-30,315.7799987792969,319.260009765625,315.2200012207031,316.9800109863281,289.66558837890625,18800,,,,,,,,
2020-07-31,310.30999755859375,323.5,310.30999755859375,313.6199951171875,286.5951232910156,6500,,,,,,,,
2020-08-03,310.0,319.989990234375,310.0,315.0,287.85614013671875,6900,,,,,,,,
2020-08-04,310.0,316.29998779296875,308.0,308.760009765625,282.15386962890625,11100,,,,,,,,
2020-08-05,292.8900146484375,316.2300109863281,292.80999755859375,311.4200134277344,284.5846862792969,5900,,,,,,,,
2020-08-06,310.0,312.489990234375,305.0,307.9800109863281,281.44110107421875,16400,,,,,,,,
2020-08-07,307.19000244140625,310.6600036621094,301.9700012207031,308.0799865722656,281.5324401855469,14400,,,,,,,,
2020-08-10,310.3599853515625,311.29998779296875,305.7300109863281,306.6400146484375,280.2165832519531,7700,,,,,,,,
2020-08-11,307.489990234375,317.1300048828125,301.5,311.92999267578125,285.0506896972656,9000,,,,,,,,
2020-08-12,316.1400146484375,317.6000061035156,300.3800048828125,313.55999755859375,286.5402526855469,6000,,,,,,,,
2020-08-13,312.9100036621094,313.9700012207031,305.3900146484375,310.9800109863281,284.1825866699219,8400,,,,,,,,
2020-08-14,309.5,316.1700134277344,306.6000061035156,313.20001220703125,286.2112731933594,3300,,,,,,,,
2020-08-17,306.0,315.0,306.0,309.92999267578125,283.2230529785156,4100,,,,,,,,
2020-08-18,316.0,316.0,307.07000732421875,311.30999755859375,284.4841003417969,2700,,,,,,,,
2020-08-19,310.2799987792969,314.0299987792969,307.010009765625,310.5,283.7439880371094,5800,,,,,,,,
2020-08-20,310.0,310.3900146484375,306.7200012207031,308.3800048828125,281.806640625,5000,,,,,,,,
2020-08-21,306.5799865722656,308.5,304.2200012207031,307.3999938964844,280.91107177734375,10600,,,,,,,,
2020-08-24,307.3999938964844,317.7699890136719,302.29998779296875,315.8999938964844,288.6785888671875,21100,,,,,,,,
2020-08-25,314.6400146484375,317.5400085449219,308.010009765625,311.0,284.20086669921875,21700,,,,,,,,
2020-08-26,308.5,311.6400146484375,307.0,310.8500061035156,284.0638122558594,10500,,,,,,,,
2020-08-27,311.25,317.3800048828125,309.79998779296875,316.54998779296875,289.2726135253906,5600,,,,,,,,
2020-08-28,316.3500061035156,317.5400085449219,302.29998779296875,313.7099914550781,286.67730712890625,13600,,,,,,,,
2020-08-31,312.8800048828125,315.0,307.8999938964844,308.5899963378906,281.9985046386719,11300,,,,,,,,
2020-09-01,308.5,311.0799865722656,305.0,307.75,281.2309265136719,4500,,,,,,,,
2020-09-02,308.0,311.7799987792969,307.7900085449219,309.3999938964844,282.7387390136719,2500,,,,,,,,
2020-09-03,310.30999755859375,318.8500061035156,308.0,310.739990234375,283.9632873535156,6700,,,,,,,,
2020-09-04,312.80999755859375,314.4100036621094,302.8299865722656,306.94000244140625,280.49072265625,16200,,,,,,,,
2020-09-08,302.29998779296875,303.04998779296875,298.32000732421875,300.3399963378906,274.4594421386719,28800,,,,,,,,
2020-09-09,299.5,304.5400085449219,297.2699890136719,302.510009765625,276.4424743652344,16600,,,,,,,,
2020-09-10,301.20001220703125,304.3699951171875,296.0199890136719,296.29998779296875,270.767578125,6000,,,,,,,,
2020-09-11,295.760009765625,296.79998779296875,292.79998779296875,293.3900146484375,268.10833740234375,8500,,,,,,,,
2020-09-14,293.8999938964844,299.1700134277344,285.0,297.0,271.40728759765625,22300,,,,,,,,
2020-09-15,295.0,302.25,295.0,298.5400085449219,272.8145446777344,8500,,,,,,,,
2020-09-16,314.2099914550781,314.2099914550781,294.4599914550781,295.1700134277344,269.7349853515625,8700,,,,,,,,
2020-09-17,277.2300109863281,294.3299865722656,277.2300109863281,292.739990234375,267.5143127441406,22600,,,,,,,,
2020-09-18,280.0,293.6400146484375,280.0,288.4800109863281,263.6214294433594,7500,,,,,,,,
2020-09-21,280.0,288.25,280.0,284.5299987792969,260.01177978515625,14000,,,,,,,,
2020-09-22,295.0,298.70001220703125,281.3999938964844,283.42999267578125,259.006591796875,4100,,,,,,,,
2020-09-23,298.3500061035156,298.3500061035156,276.0,276.9200134277344,253.05758666992188,7300,,,,,,,,
2020-09-24,282.6499938964844,290.45001220703125,274.8599853515625,280.5799865722656,256.4021911621094,15200,,,,,,,,
2020-09-25,277.5,282.1400146484375,275.2300109863281,279.95001220703125,255.8264617919922,9900,,,,,,,,
2020-09-28,276.0,286.70001220703125,276.0,285.7200012207031,261.0992431640625,6700,,,,,,,,
2020-09-29,292.3800048828125,292.3800048828125,285.5299987792969,287.8500061035156,263.0457458496094,10200,,,,,,,,
2020-09-30,279.760009765625,295.95001220703125,279.760009765625,293.2799987792969,268.0078430175781,5700,,,,,,,,
2020-10-01,297.05999755859375,297.05999755859375,291.30999755859375,295.7300109863281,270.2467346191406,5100,,,,,,,,
2020-10-02,295.3699951171875,300.30999755859375,278.0899963378906,299.8999938964844,274.057373046875,3900,,,,,,,,
2020-10-05,299.8999938964844,306.5799865722656,299.8999938964844,305.4200134277344,279.1017150878906,6300,,,,,,,,
2020-10-06,304.95001220703125,314.0,291.82000732421875,300.5899963378906,274.6878967285156,4500,,,,,,,,
2020-10-07,293.54998779296875,309.0,293.54998779296875,308.510009765625,281.9254150390625,4300,,,,,,,,
2020-10-08,308.5,313.0,300.0,311.2900085449219,284.46588134765625,3000,,,,,,,,
2020-10-09,311.2900085449219,315.010009765625,310.7300109863281,313.0,286.0285339355469,4200,,,,,,,,
2020-10-12,318.0,318.0,309.75,310.0,283.2870178222656,11100,,,,,,,,
2020-10-13,309.0,315.0,305.79998779296875,307.7300109863281,281.212646484375,8200,,,,,,,,
2020-10-14,321.0,321.0,293.92999267578125,295.5899963378906,270.11871337890625,4600,,,,,,,,
2020-10-15,302.6300048828125,302.6300048828125,290.0,291.7300109863281,266.5914001464844,4800,,,,,,,,
2020-10-16,291.2699890136719,296.25,290.5,291.1000061035156,266.01568603515625,9300,,,,,,,,
2020-10-19,292.3999938964844,295.9200134277344,280.8500061035156,289.5,264.5534973144531,19100,,,,,,,,
2020-10-20,288.75,294.0,287.1000061035156,287.7300109863281,262.9360656738281,12700,,,,,,,,
2020-10-21,287.2699890136719,290.0,285.0,285.0,260.4412841796875,6200,,,,,,,,
2020-10-22,285.6199951171875,285.6199951171875,280.3699951171875,281.9800109863281,257.6815490722656,14700,,,,,,,,
2020-10-23,280.989990234375,285.2900085449219,280.29998779296875,282.04998779296875,257.7454833984375,5900,,,,,,,,
2020-10-26,281.510009765625,283.0,275.0,276.5,252.6737518310547,15800,,,,,,,,
2020-10-27,276.9200134277344,280.0,270.04998779296875,271.7200012207031,248.3056640625,8200,,,,,,,,
2020-10-28,270.0,270.1300048828125,261.3900146484375,264.5400085449219,241.74435424804688,20700,,,,,,,,
2020-10-29,264.8699951171875,266.7900085449219,259.1199951171875,266.44000244140625,243.48065185546875,12200,,,,,,,,
2020-10-30,259.0,281.2099914550781,259.0,263.1700134277344,240.49241638183594,30600,,,,,,,,
2020-11-02,261.0,284.5799865722656,261.0,281.45001220703125,257.1972351074219,10700,,,,,,,,
2020-11-03,289.2200012207031,300.29998779296875,278.29998779296875,297.3999938964844,271.7727966308594,36000,,,,,,,,
2020-11-04,292.0400085449219,300.6099853515625,291.1000061035156,293.75,268.43731689453125,8600,,,,,,,,
2020-11-05,293.760009765625,310.4200134277344,290.55999755859375,293.45001220703125,268.16314697265625,3600,,,,,,,,
2020-11-06,289.2300109863281,297.0,289.2300109863281,293.32000732421875,268.0443420410156,4000,,,,,,,,
2020-11-09,308.5400085449219,320.0,289.0,306.9200134277344,280.4724426269531,30300,,,,,,,,
2020-11-10,305.7900085449219,317.5,295.8800048828125,317.0299987792969,289.71124267578125,19500,,,,,,,,
2020-11-11,300.2200012207031,322.0,300.2200012207031,321.489990234375,293.78692626953125,9900,,,,,,,,
2020-11-12,305.17999267578125,323.6199951171875,305.17999267578125,318.5400085449219,291.09112548828125,4500,,,,,,,,
2020-11-13,323.9200134277344,323.9200134277344,314.0,317.17999267578125,289.84832763671875,15400,,,,,,,,
2020-11-16,324.0,336.6099853515625,320.1300048828125,335.6099853515625,306.690185546875,19400,,,,,,,,
2020-11-17,320.0,345.3299865722656,320.0,341.8999938964844,312.43817138671875,7700,,,,,,,,
2020-11-18,325.0,343.6099853515625,325.0,338.7300109863281,309.5413513183594,5400,,,,,,,,
2020-11-19,322.1199951171875,339.8900146484375,322.1199951171875,335.2099914550781,306.32464599609375,4100,,,,,,,,
2020-11-20,335.2099914550781,342.9599914550781,331.6499938964844,342.9599914550781,313.4068298339844,11800,,,,,,,,
2020-11-23,344.4700012207031,345.0,338.4200134277344,340.42999267578125,311.0948791503906,9900,,,,,,,,
2020-11-24,344.9700012207031,349.0,327.94000244140625,344.20001220703125,314.5400085449219,12100,,,,,,,,
2020-11-25,332.44000244140625,345.82000732421875,332.44000244140625,342.6499938964844,313.12353515625,2500,,,,,,,,
2020-11-27,342.1099853515625,345.4599914550781,341.9200134277344,344.19000244140625,314.5308837890625,5600,,,,,,,,
2020-11-30,346.0,346.6199951171875,328.7900085449219,342.8599853515625,313.3153991699219,9200,,,,,,,,
2020-12-01,346.9200134277344,349.989990234375,337.5,345.8299865722656,316.0295104980469,11200,,,,,,,,
2020-12-02,346.7099914550781,348.1199951171875,329.9200134277344,346.1600036621094,316.3310852050781,8700,,,,,,,,
2020-12-03,361.0,361.0,344.7799987792969,351.6000061035156,321.30230712890625,6600,,,,,,,,
2020-12-04,350.0,363.0199890136719,350.0,361.8800048828125,330.69647216796875,12300,,,,,,,,
2020-12-07,363.4700012207031,366.9599914550781,352.510009765625,357.1400146484375,326.3649597167969,8200,,,,,,,,
2020-12-08,355.70001220703125,359.4599914550781,355.70001220703125,356.29998779296875,325.5973205566406,7200,,,,,,,,
2020-12-09,340.19000244140625,361.260009765625,340.19000244140625,354.69000244140625,324.12603759765625,7200,,,,,,,,
2020-12-10,355.1000061035156,367.5,349.1400146484375,353.30999755859375,322.8649597167969,8100,,,,,,,,
2020-12-11,366.3299865722656,366.3299865722656,349.3900146484375,352.8800048828125,322.4720153808594,11000,,,,,,,,
2020-12-14,357.4800109863281,359.94000244140625,345.0,351.3900146484375,321.11041259765625,8400,,,,,,,,
2020-12-15,349.17999267578125,362.0,343.3699951171875,343.489990234375,313.8911437988281,18200,,,,,,,,
2020-12-16,340.7900085449219,346.4800109863281,340.0400085449219,343.2900085449219,313.7084045410156,5200,,,,,,,,
2020-12-17,340.1000061035156,362.0,338.6000061035156,340.6400146484375,311.2867431640625,11500,,,,,,,,
2020-12-18,337.94000244140625,353.0,335.3599853515625,336.489990234375,307.494384765625,11800,,,,,,,,
2020-12-21,331.25,337.05999755859375,327.3399963378906,334.80999755859375,305.9591369628906,10900,,,,,,,,
2020-12-22,334.79998779296875,340.69000244140625,323.510009765625,332.5299987792969,303.8756103515625,9700,,,,,,,,
2020-12-23,334.6400146484375,339.25,332.7200012207031,333.69000244140625,304.9356689453125,6400,,,,,,,,
2020-12-24,329.8800048828125,337.6600036621094,329.8800048828125,335.0799865722656,306.20587158203125,4200,,,,,,,,
2020-12-28,320.5199890136719,349.989990234375,320.5199890136719,335.80999755859375,306.8729248046875,8100,,,,,,,,
2020-12-29,332.45001220703125,350.0,331.3900146484375,333.70001220703125,304.9447937011719,12400,,,,,,,,
2020-12-30,325.0,342.4700012207031,325.0,342.0,312.5295715332031,15000,,,,,,,,
2020-12-31,325.3599853515625,345.0,325.3599853515625,340.94000244140625,311.5608825683594,15100,,,,,,,,
2021-01-04,337.0,349.9599914550781,334.19000244140625,339.3299865722656,310.0896301269531,10700,,,,,,,,
2021-01-05,337.760009765625,350.5199890136719,327.5,348.5199890136719,318.4877014160156,7700,,,,,,,,
2021-01-06,347.7900085449219,359.4700012207031,337.0,354.4599914550781,323.9158630371094,6400,,,,,,,,
2021-01-07,358.260009765625,363.54998779296875,354.8699951171875,362.2099914550781,330.9980163574219,4500,,,,,,,,
2021-01-08,363.2300109863281,367.5199890136719,361.32000732421875,365.5799865722656,334.07763671875,7200,,,,,,,,
2021-01-11,357.0,371.7799987792969,357.0,369.489990234375,337.6507263183594,12900,,,,,,,,
2021-01-12,369.1000061035156,375.0,362.75,373.6099853515625,341.4156799316406,9700,,,,,,,,
2021-01-13,373.0,373.5,365.25,372.010009765625,339.9535827636719,8700,,,,,,,,
2021-01-14,375.0,379.010009765625,370.32000732421875,377.3699951171875,344.8516845703125,8000,,,,,,,,
2021-01-15,374.0,390.0,373.5,382.1499938964844,349.21978759765625,9200,,,,,,,,
2021-01-19,386.1300048828125,392.5,380.19000244140625,381.739990234375,348.8451232910156,15100,,,,,,,,
2021-01-20,372.1600036621094,378.4700012207031,365.1099853515625,370.0,347.2123107910156,27200,,,,,,,,
2021-01-21,369.05999755859375,374.9700012207031,368.44000244140625,369.54998779296875,346.7900390625,8100,,,,,,,,
2021-01-22,369.70001220703125,369.70001220703125,346.67999267578125,355.57000732421875,333.6710510253906,19700,,,,,,,,
2021-01-25,358.1099853515625,371.04998779296875,354.2900085449219,370.3299865722656,347.52197265625,22100,,,,,,,,
2021-01-26,375.0,385.30999755859375,372.5,384.3500061035156,360.6784973144531,9700,,,,,,,,
2021-01-27,380.0,390.8999938964844,375.510009765625,389.30999755859375,365.3330078125,14400,,,,,,,,
2021-01-28,385.0,387.3299865722656,367.7300109863281,369.5,346.74310302734375,17400,,,,,,,,
2021-01-29,366.510009765625,372.25,361.0,362.8800048828125,340.5307922363281,8400,,,,,,,,
2021-02-01,361.3299865722656,370.2699890136719,360.760009765625,363.3500061035156,340.97186279296875,8800,,,,,,,,
2021-02-02,360.5199890136719,366.1400146484375,359.9700012207031,364.0,341.5818176269531,13200,,,,,,,,
2021-02-03,364.0,383.75,355.2900085449219,356.7900085449219,334.8158874511719,8700,,,,,,,,
2021-02-04,356.4200134277344,360.0299987792969,353.989990234375,355.5899963378906,333.6897888183594,13000,,,,,,,,
2021-02-05,358.6300048828125,367.45001220703125,355.20001220703125,365.5199890136719,343.0082092285156,9100,,,,,,,,
2021-02-08,370.25,375.0,363.0400085449219,373.239990234375,350.25274658203125,7700,,,,,,,,
2021-02-09,373.3800048828125,383.7099914550781,370.7300109863281,383.0,359.41162109375,8000,,,,,,,,
2021-02-10,387.0400085449219,391.5400085449219,383.489990234375,390.0299987792969,366.0086669921875,5200,,,,,,,,
2021-02-11,388.92999267578125,400.4700012207031,387.5299987792969,399.0400085449219,374.4637756347656,8700,,,,,,,,
2021-02-12,413.0,413.0,400.0,403.45001220703125,378.6021728515625,20100,,,,,,,,
2021-02-16,408.07000732421875,421.0,401.54998779296875,416.3500061035156,390.7076721191406,21600,,,,,,,,
2021-02-17,398.0,417.5799865722656,398.0,410.0199890136719,384.7674865722656,7100,,,,,,,,
2021-02-18,407.69000244140625,411.8500061035156,401.5899963378906,405.0,380.0567321777344,5600,,,,,,,,
2021-02-19,405.8599853515625,411.42999267578125,402.4800109863281,407.1300048828125,382.0555114746094,4400,,,,,,,,
2021-02-22,400.07000732421875,412.0,398.9800109863281,400.6000061035156,375.9277038574219,21800,,,,,,,,
2021-02-23,398.0,406.4200134277344,390.1000061035156,406.0899963378906,381.0795593261719,9100,,,,,,,,
2021-02-24,402.7900085449219,415.07000732421875,397.0,410.0,384.7487487792969,16800,,,,,,,,
2021-02-25,411.0,415.6499938964844,404.8299865722656,410.7300109863281,385.4338073730469,6500,,,,,,,,
2021-02-26,420.0,420.0,402.4800109863281,407.6199951171875,382.5153503417969,10600,,,,,,,,
2021-03-01,406.67999267578125,417.1199951171875,397.260009765625,415.70001220703125,390.0977478027344,9900,,,,,,,,
2021-03-02,406.9100036621094,419.92999267578125,406.9100036621094,416.989990234375,391.3082275390625,6600,,,,,,,,
2021-03-03,400.0,421.8800048828125,400.0,417.1600036621094,391.4677734375,14800,,,,,,,,
2021-03-04,405.010009765625,417.6600036621094,397.7699890136719,409.1300048828125,383.9323425292969,28000,,,,,,,,
2021-03-05,405.760009765625,412.7699890136719,402.4200134277344,409.739990234375,384.5047912597656,4500,,,,,,,,
2021-03-08,406.9700012207031,424.3900146484375,402.760009765625,413.9100036621094,388.4179382324219,7200,,,,,,,,
2021-03-09,409.739990234375,423.79998779296875,409.739990234375,420.0,394.13287353515625,3500,,,,,,,,
2021-03-10,412.3800048828125,426.04998779296875,412.3800048828125,419.4800109863281,393.6448974609375,10400,,,,,,,,
2021-03-11,417.8699951171875,428.67999267578125,417.8699951171875,425.1099853515625,398.9281005859375,15600,,,,,,,,
2021-03-12,426.5199890136719,434.2799987792969,422.5400085449219,428.239990234375,401.8653869628906,3200,,,,,,,,
2021-03-15,418.75,430.0,410.0299987792969,419.3699951171875,393.54168701171875,8000,,,,,,,,
2021-03-16,409.739990234375,423.2300109863281,409.739990234375,419.7799987792969,393.9264221191406,16600,,,,,,,,
2021-03-17,415.0,421.55999755859375,415.0,420.0,394.13287353515625,14500,,,,,,,,
2021-03-18,424.2799987792969,427.2200012207031,417.7099914550781,424.1600036621094,398.03668212890625,2800,,,,,,,,
2021-03-19,416.8699951171875,425.0,414.25,416.0,390.37921142578125,7500,,,,,,,,
2021-03-22,415.32000732421875,430.0,412.9700012207031,418.0400085449219,392.2936096191406,3300,,,,,,,,
2021-03-23,418.0,427.20001220703125,415.0,422.30999755859375,396.3006286621094,2800,,,,,,,,
2021-03-24,425.07000732421875,431.20001220703125,423.260009765625,428.3500061035156,401.9686279296875,3000,,,,,,,,
2021-03-25,406.7099914550781,428.6199951171875,406.7099914550781,427.4700012207031,401.142822265625,2600,,,,,,,,
2021-03-26,418.0,435.0,418.0,429.5,403.0477600097656,8800,,,,,,,,
2021-03-29,425.4599914550781,442.010009765625,425.010009765625,435.0400085449219,408.24658203125,5100,,,,,,,,
2021-03-30,427.0799865722656,449.489990234375,427.0799865722656,440.0,412.901123046875,3600,,,,,,,,
2021-03-31,438.4200134277344,447.3399963378906,435.0899963378906,435.3399963378906,408.5281066894531,13100,,,,,,,,
2021-04-01,440.0799865722656,443.2099914550781,434.57000732421875,441.0,413.8394775390625,10500,,,,,,,,
2021-04-05,441.0400085449219,445.6499938964844,439.9700012207031,441.6600036621094,414.4588928222656,2100,,,,,,,,
2021-04-06,418.0,448.6499938964844,418.0,445.9200134277344,418.4565124511719,3200,,,,,,,,
2021-04-07,447.989990234375,448.4100036621094,443.7200012207031,445.4599914550781,418.0248107910156,1500,,,,,,,,
2021-04-08,449.9700012207031,451.2300109863281,443.6700134277344,451.2300109863281,423.4394836425781,4300,,,,,,,,
2021-04-09,453.75,458.94000244140625,442.1099853515625,456.30999755859375,428.20660400390625,2800,,,,,,,,
2021-04-12,431.3800048828125,461.04998779296875,431.3800048828125,456.1199951171875,428.0282897949219,2300,,,,,,,,
2021-04-13,431.2200012207031,461.0799865722656,431.2200012207031,455.010009765625,426.9866638183594,8000,,,,,,,,
2021-04-14,455.010009765625,457.0,451.739990234375,454.0,426.0388488769531,17900,,,,,,,,
2021-04-15,452.010009765625,463.70001220703125,452.010009765625,458.82000732421875,430.56201171875,31000,,,,,,,,
2021-04-16,463.0,463.0,457.2099914550781,458.8800048828125,430.6183166503906,8700,,,,,,,,
2021-04-19,459.57000732421875,463.0,453.7300109863281,454.3800048828125,426.3954772949219,7500,,,,,,,,
2021-04-20,450.8800048828125,455.0,445.1300048828125,447.0,419.4700012207031,2200,,,,,,,,
2021-04-21,442.1400146484375,452.17999267578125,442.1400146484375,450.3599853515625,422.6230163574219,1300,,,,,,,,
2021-04-22,448.010009765625,456.7300109863281,446.7799987792969,452.5899963378906,424.7156982421875,3300,,,,,,,,
2021-04-23,452.0899963378906,460.0,451.54998779296875,458.7099914550781,430.4587707519531,4600,,,,,,,,
2021-04-26,456.4599914550781,465.79998779296875,456.4599914550781,464.8599853515625,436.22998046875,5000,,,,,,,,
2021-04-27,465.1199951171875,465.1199951171875,457.5799865722656,459.29998779296875,431.0124206542969,3700,,,,,,,,
2021-04-28,458.510009765625,460.5299987792969,454.5400085449219,457.1400146484375,428.9854736328125,1500,,,,,,,,
2021-04-29,458.3900146484375,463.2699890136719,456.8599853515625,461.0400085449219,432.64532470703125,4400,,,,,,,,
2021-04-30,458.8900146484375,460.8800048828125,456.0,456.010009765625,427.92510986328125,13000,,,,,,,,
2021-05-03,457.1499938964844,469.6600036621094,457.1499938964844,464.2799987792969,435.6856994628906,10400,,,,,,,,
2021-05-04,466.489990234375,466.489990234375,455.4599914550781,457.67999267578125,429.4922180175781,4900,,,,,,,,
2021-05-05,460.70001220703125,473.4200134277344,457.6499938964844,470.4599914550781,441.4851379394531,6400,,,,,,,,
2021-05-06,470.4200134277344,472.7900085449219,467.9700012207031,471.04998779296875,442.0387878417969,4000,,,,,,,,
2021-05-07,468.2099914550781,475.739990234375,468.0,473.57000732421875,444.403564453125,4900,,,,,,,,
2021-05-10,475.0899963378906,479.69000244140625,473.6099853515625,476.17999267578125,446.85284423828125,9500,,,,,,,,
2021-05-11,471.2300109863281,473.3399963378906,467.6499938964844,469.9599914550781,441.0158996582031,3800,,,,,,,,
2021-05-12,466.4700012207031,472.260009765625,462.260009765625,463.79998779296875,435.23529052734375,10200,,,,,,,,
2021-05-13,461.8299865722656,468.3399963378906,461.260009765625,463.7099914550781,435.15081787109375,8600,,,,,,,,
2021-05-14,465.760009765625,472.3900146484375,465.6700134277344,470.70001220703125,441.7103576660156,3800,,,,,,,,
2021-05-17,465.2099914550781,472.7300109863281,465.2099914550781,472.70001220703125,443.5871887207031,2300,,,,,,,,
2021-05-18,468.94000244140625,473.6000061035156,468.5,470.45001220703125,441.47576904296875,1300,,,,,,,,
2021-05-19,466.04998779296875,469.3699951171875,462.2699890136719,463.3599853515625,434.8223571777344,12700,,,,,,,,
2021-05-20,464.6300048828125,471.2900085449219,464.6300048828125,469.0299987792969,440.1431884765625,3000,,,,,,,,
2021-05-21,470.0400085449219,473.9800109863281,466.05999755859375,469.4800109863281,440.5654602050781,4200,,,,,,,,
2021-05-24,455.0,473.67999267578125,455.0,469.760009765625,440.8282470703125,2500,,,,,,,,
2021-05-25,466.57000732421875,470.4800109863281,466.17999267578125,468.5,439.6458435058594,1800,,,,,,,,
2021-05-26,466.3800048828125,469.3999938964844,457.0,462.3500061035156,433.8746337890625,4500,,,,,,,,
2021-05-27,464.1700134277344,469.0,461.79998779296875,469.0,440.1150207519531,36400,,,,,,,,
2021-05-28,469.0899963378906,472.0,467.92999267578125,469.95001220703125,441.00653076171875,5900,,,,,,,,
2021-06-01,468.1400146484375,472.6600036621094,467.0400085449219,467.4100036621094,438.62298583984375,2500,,,,,,,,
2021-06-02,466.5400085449219,471.6700134277344,464.1400146484375,466.20001220703125,437.48748779296875,2900,,,,,,,,
2021-06-03,465.6000061035156,475.9100036621094,464.0,473.3800048828125,444.2253112792969,7300,,,,,,,,
2021-06-04,476.9100036621094,480.04998779296875,471.79998779296875,472.5400085449219,443.4370422363281,5500,,,,,,,,
2021-06-07,473.8800048828125,473.8800048828125,466.7200012207031,468.4200134277344,439.5707702636719,8300,,,,,,,,
2021-06-08,466.29998779296875,470.8800048828125,465.19000244140625,470.6400146484375,441.654052734375,13200,,,,,,,,
2021-06-09,469.5299987792969,470.6400146484375,464.989990234375,465.44000244140625,436.7743225097656,2500,,,,,,,,
2021-06-10,465.44000244140625,467.5899963378906,461.0400085449219,463.2300109863281,434.7004089355469,6800,,,,,,,,
2021-06-11,464.1099853515625,464.1099853515625,459.32000732421875,460.19000244140625,431.8476257324219,4100,,,,,,,,
2021-06-14,460.4700012207031,462.5,458.1000061035156,458.92999267578125,430.66522216796875,3800,,,,,,,,
2021-06-15,456.67999267578125,457.75,453.75,455.32000732421875,427.2775573730469,7400,,,,,,,,
2021-06-16,455.0,459.6499938964844,451.0,451.5799865722656,423.7679138183594,3500,,,,,,,,
2021-06-17,449.0899963378906,455.7900085449219,447.0,448.8500061035156,421.2060546875,3500,,,,,,,,
2021-06-18,447.8399963378906,447.8399963378906,433.5899963378906,436.07000732421875,409.213134765625,9200,,,,,,,,
2021-06-21,432.0,442.25,432.0,441.1099853515625,413.9427185058594,2700,,,,,,,,
2021-06-22,441.6300048828125,449.739990234375,437.6000061035156,447.8299865722656,420.2488708496094,2900,,,,,,,,
2021-06-23,448.3299865722656,455.0400085449219,440.95001220703125,441.29998779296875,414.12103271484375,10600,,,,,,,,
2021-06-24,442.760009765625,448.7799987792969,441.7799987792969,447.989990234375,420.39898681640625,9900,,,,,,,,
2021-06-25,447.25,455.6199951171875,447.25,454.3399963378906,426.35791015625,3200,,,,,,,,
2021-06-28,453.8599853515625,454.9800109863281,449.04998779296875,449.8299865722656,422.1257019042969,2500,,,,,,,,
2021-06-29,444.45001220703125,447.5,440.8999938964844,441.5,414.3087158203125,21300,,,,,,,,
2021-06-30,435.510009765625,444.0,435.510009765625,437.9100036621094,410.9398193359375,18900,,,,,,,,
2021-07-01,438.45001220703125,443.8999938964844,437.0,439.57000732421875,412.49761962890625,21100,,,,,,,,
2021-07-02,439.0199890136719,443.30999755859375,434.25,435.75,408.912841796875,11700,,,,,,,,
2021-07-06,453.3299865722656,455.5,447.79998779296875,449.7699890136719,422.0693664550781,18300,,,,,,,,
2021-07-07,450.0,451.19000244140625,441.6499938964844,442.6000061035156,415.3409729003906,3400,,,,,,,,
2021-07-08,437.3999938964844,440.0,429.29998779296875,436.9200134277344,410.0108337402344,10800,,,,,,,,
2021-07-09,437.3299865722656,444.8599853515625,436.9599914550781,441.0,413.8394775390625,6200,,,,,,,,
