date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GEF-B')","('high', 'GEF-B')","('low', 'GEF-B')","('close', 'GEF-B')","('adj_close', 'GEF-B')","('volume', 'GEF-B')","('currency', '')"
2020-09-16,41.7400016784668,43.18000030517578,40.880001068115234,41.5,32.560550689697266,34700,,,,,,,,
2020-09-17,41.11000061035156,41.68000030517578,40.790000915527344,41.56999969482422,32.61547088623047,10000,,,,,,,,
2020-09-18,41.959999084472656,41.959999084472656,39.529998779296875,40.459999084472656,31.74458122253418,54500,,,,,,,,
2020-09-21,39.529998779296875,41.45000076293945,38.720001220703125,39.380001068115234,30.897220611572266,14300,,,,,,,,
2020-09-22,39.400001525878906,39.779998779296875,39.08000183105469,39.75,31.187517166137695,14500,,,,,,,,
2020-09-23,39.130001068115234,40.66999816894531,38.0,38.369998931884766,30.10477638244629,11200,,,,,,,,
2020-09-24,38.22999954223633,38.95000076293945,37.86000061035156,38.290000915527344,30.04201316833496,9900,,,,,,,,
2020-09-25,38.06999969482422,39.81999969482422,38.06999969482422,39.81999969482422,31.242443084716797,9500,,,,,,,,
2020-09-28,40.400001525878906,41.0099983215332,40.06999969482422,40.630001068115234,31.877958297729492,8900,,,,,,,,
2020-09-29,40.369998931884766,40.400001525878906,39.36000061035156,40.15999984741211,31.509197235107422,8000,,,,,,,,
2020-09-30,40.02000045776367,40.459999084472656,39.47999954223633,39.47999954223633,30.975685119628906,7900,,,,,,,,
2020-10-01,40.04999923706055,40.099998474121094,39.130001068115234,39.560001373291016,31.03844451904297,12600,,,,,,,,
2020-10-02,38.5,41.310001373291016,38.5,40.84000015258789,32.042724609375,13100,,,,,,,,
2020-10-05,40.61000061035156,42.959999084472656,40.61000061035156,42.959999084472656,33.706050872802734,10600,,,,,,,,
2020-10-06,43.11000061035156,44.029998779296875,42.25,42.25,33.14900207519531,8300,,,,,,,,
2020-10-07,43.45000076293945,43.9900016784668,43.0,43.459999084472656,34.098350524902344,16600,,,,,,,,
2020-10-08,43.7599983215332,44.81999969482422,43.7599983215332,44.4900016784668,34.9064826965332,17700,,,,,,,,
2020-10-09,45.18000030517578,46.400001525878906,43.849998474121094,44.59000015258789,34.98493576049805,8200,,,,,,,,
2020-10-12,44.91999816894531,47.290000915527344,44.91999816894531,47.189998626708984,37.02487564086914,16900,,,,,,,,
2020-10-13,46.43000030517578,46.43000030517578,45.40999984741211,45.40999984741211,35.6283073425293,4500,,,,,,,,
2020-10-14,45.41999816894531,45.709999084472656,44.099998474121094,44.099998474121094,34.600494384765625,8300,,,,,,,,
2020-10-15,43.81999969482422,45.689998626708984,43.79999923706055,45.689998626708984,35.847984313964844,9200,,,,,,,,
2020-10-16,45.4900016784668,46.220001220703125,45.4900016784668,46.11000061035156,36.17752456665039,6100,,,,,,,,
2020-10-19,46.18000030517578,46.18000030517578,45.349998474121094,45.349998474121094,35.581233978271484,6300,,,,,,,,
2020-10-20,45.81999969482422,46.38999938964844,45.70000076293945,46.38999938964844,36.39720916748047,6200,,,,,,,,
2020-10-21,46.099998474121094,47.150001525878906,45.54999923706055,46.400001525878906,36.405052185058594,7300,,,,,,,,
2020-10-22,46.95000076293945,47.540000915527344,46.84000015258789,46.84000015258789,36.750274658203125,7800,,,,,,,,
2020-10-23,47.18000030517578,47.63999938964844,46.66999816894531,46.66999816894531,36.616886138916016,3400,,,,,,,,
2020-10-26,46.029998779296875,46.029998779296875,44.59000015258789,44.59000015258789,34.98493576049805,3700,,,,,,,,
2020-10-27,45.0,45.400001525878906,44.70000076293945,44.72999954223633,35.09477996826172,3300,,,,,,,,
2020-10-28,43.650001525878906,44.22999954223633,42.880001068115234,42.880001068115234,33.64329528808594,9300,,,,,,,,
2020-10-29,42.61000061035156,43.9900016784668,42.61000061035156,43.9900016784668,34.514183044433594,2900,,,,,,,,
2020-10-30,43.38999938964844,44.060001373291016,43.0,43.25,33.93358612060547,7700,,,,,,,,
2020-11-02,43.9900016784668,45.70000076293945,43.9900016784668,44.900001525878906,35.2281608581543,5700,,,,,,,,
2020-11-03,45.790000915527344,47.70000076293945,45.790000915527344,47.689998626708984,37.417171478271484,8800,,,,,,,,
2020-11-04,46.20000076293945,46.290000915527344,44.869998931884766,45.959999084472656,36.05982971191406,6800,,,,,,,,
2020-11-05,46.220001220703125,47.650001525878906,46.06999969482422,47.0,36.87580490112305,9900,,,,,,,,
2020-11-06,46.9900016784668,46.9900016784668,45.810001373291016,46.189998626708984,36.24028778076172,8700,,,,,,,,
2020-11-09,46.900001525878906,51.25,46.900001525878906,47.7400016784668,37.4564094543457,21200,,,,,,,,
2020-11-10,48.189998626708984,50.58000183105469,48.189998626708984,50.58000183105469,39.68464660644531,18700,,,,,,,,
2020-11-11,50.06999969482422,50.06999969482422,48.060001373291016,48.939998626708984,38.39791488647461,11600,,,,,,,,
2020-11-12,48.33000183105469,48.33000183105469,46.45000076293945,46.5099983215332,36.491355895996094,6800,,,,,,,,
2020-11-13,46.5,47.56999969482422,46.349998474121094,46.66999816894531,36.616886138916016,8000,,,,,,,,
2020-11-16,47.459999084472656,48.97999954223633,47.459999084472656,48.7599983215332,38.256690979003906,22400,,,,,,,,
2020-11-17,48.0,50.25,48.0,49.689998626708984,38.986358642578125,15400,,,,,,,,
2020-11-18,49.95000076293945,50.4900016784668,48.59000015258789,48.59000015258789,38.12331771850586,14700,,,,,,,,
2020-11-19,48.900001525878906,48.970001220703125,47.619998931884766,48.970001220703125,38.42145538330078,7400,,,,,,,,
2020-11-20,47.970001220703125,48.40999984741211,47.970001220703125,48.40999984741211,37.98208236694336,5400,,,,,,,,
2020-11-23,48.9900016784668,50.5,48.970001220703125,50.5,39.62187957763672,8500,,,,,,,,
2020-11-24,51.599998474121094,52.65999984741211,51.459999084472656,51.849998474121094,40.68107604980469,13600,,,,,,,,
2020-11-25,51.36000061035156,51.36000061035156,50.040000915527344,50.040000915527344,39.2609748840332,16200,,,,,,,,
2020-11-27,49.91999816894531,50.5,49.529998779296875,50.209999084472656,39.394344329833984,12500,,,,,,,,
2020-11-30,49.09000015258789,49.689998626708984,48.70000076293945,49.29999923706055,38.68037033081055,13600,,,,,,,,
2020-12-01,50.040000915527344,50.41999816894531,48.97999954223633,49.529998779296875,38.86081314086914,10500,,,,,,,,
2020-12-02,47.7599983215332,49.90999984741211,47.7599983215332,49.63999938964844,38.94712448120117,20300,,,,,,,,
2020-12-03,48.95000076293945,49.63999938964844,48.709999084472656,48.709999084472656,38.21746063232422,10000,,,,,,,,
2020-12-04,48.7599983215332,51.220001220703125,48.75,51.220001220703125,40.18678665161133,13000,,,,,,,,
2020-12-07,49.810001373291016,50.279998779296875,49.20000076293945,49.25,38.64113998413086,9800,,,,,,,,
2020-12-08,48.52000045776367,50.93000030517578,48.52000045776367,50.93000030517578,39.95925521850586,16200,,,,,,,,
2020-12-09,50.41999816894531,52.0,50.189998626708984,51.369998931884766,40.30447006225586,35200,,,,,,,,
2020-12-10,51.369998931884766,51.369998931884766,48.20000076293945,48.72999954223633,38.233158111572266,25100,,,,,,,,
2020-12-11,49.13999938964844,49.13999938964844,47.720001220703125,48.68000030517578,38.19391632080078,10100,,,,,,,,
2020-12-14,49.209999084472656,51.7400016784668,47.5099983215332,47.5099983215332,37.27594757080078,44900,,,,,,,,
2020-12-15,48.599998474121094,50.099998474121094,47.970001220703125,49.38999938964844,38.75098419189453,20800,,,,,,,,
2020-12-16,49.70000076293945,50.560001373291016,48.880001068115234,48.97999954223633,38.429290771484375,17200,,,,,,,,
2020-12-17,48.58000183105469,50.060001373291016,48.06999969482422,50.060001373291016,39.804901123046875,24700,,,,,,,,
2020-12-18,50.310001373291016,51.599998474121094,48.459999084472656,49.88999938964844,39.66972732543945,198700,,,,,,,,
