date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KER.PA')","('high', 'KER.PA')","('low', 'KER.PA')","('close', 'KER.PA')","('adj_close', 'KER.PA')","('volume', 'KER.PA')","('currency', '')"
2021-01-08,582.7000122070312,592.5999755859375,581.5999755859375,586.2999877929688,514.1372680664062,138830,,,,,,,,
2021-01-11,582.7000122070312,589.0999755859375,579.5999755859375,583.0999755859375,511.3312072753906,113552,,,,,,,,
2021-01-12,580.0,585.2999877929688,570.7999877929688,575.5,504.6665954589844,155599,,,,,,,,
2021-01-13,575.5,580.0999755859375,569.7000122070312,570.7999877929688,500.5450744628906,120015,,,,,,,,
2021-01-14,571.9000244140625,572.9000244140625,565.5,569.5999755859375,499.49273681640625,140293,,,,,,,,
2021-01-15,565.0999755859375,565.7000122070312,556.0999755859375,561.7999877929688,492.65277099609375,207837,,,,,,,,
2021-01-18,561.0,565.9000244140625,559.7000122070312,565.5,495.89739990234375,81171,,,,,,,,
2021-01-19,566.0,567.4000244140625,541.0,547.9000244140625,482.5971374511719,246687,,,,,,,,
2021-01-20,551.0,562.2999877929688,550.2000122070312,556.7000122070312,490.3484191894531,155785,,,,,,,,
2021-01-21,560.2999877929688,563.4000244140625,547.0999755859375,550.2000122070312,484.62310791015625,179869,,,,,,,,
2021-01-22,547.9000244140625,547.9000244140625,541.5999755859375,544.0,479.1620178222656,187984,,,,,,,,
2021-01-25,544.0,545.0,530.7000122070312,533.0,469.4730529785156,245237,,,,,,,,
2021-01-26,534.9000244140625,551.9000244140625,532.2000122070312,545.7000122070312,480.6593322753906,191361,,,,,,,,
2021-01-27,552.2000122070312,555.2999877929688,531.7999877929688,541.5999755859375,477.0480041503906,248850,,,,,,,,
2021-01-28,538.0,560.2999877929688,537.2000122070312,555.9000244140625,489.6436462402344,210815,,,,,,,,
2021-01-29,547.7000122070312,552.4000244140625,541.5999755859375,541.5999755859375,477.0480041503906,240688,,,,,,,,
2021-02-01,543.2999877929688,548.7999877929688,537.4000244140625,543.0,478.2811584472656,177023,,,,,,,,
2021-02-02,548.5,555.7999877929688,545.5999755859375,549.2000122070312,483.74224853515625,303942,,,,,,,,
2021-02-03,555.0,556.5,541.7000122070312,543.2000122070312,478.4573974609375,263868,,,,,,,,
2021-02-04,541.9000244140625,545.5,538.0999755859375,542.0999755859375,477.4883728027344,185921,,,,,,,,
2021-02-05,543.5999755859375,560.5,543.4000244140625,549.0,483.56610107421875,258096,,,,,,,,
2021-02-08,553.0999755859375,555.0,546.0,547.0,481.804443359375,157050,,,,,,,,
2021-02-09,548.0,558.9000244140625,547.5999755859375,555.5,489.2912902832031,182091,,,,,,,,
2021-02-10,558.2000122070312,558.2000122070312,550.2000122070312,551.0,485.3276672363281,158135,,,,,,,,
2021-02-11,552.2999877929688,555.2999877929688,546.4000244140625,547.9000244140625,482.5971374511719,140082,,,,,,,,
2021-02-12,547.0,552.0,541.4000244140625,547.9000244140625,482.5971374511719,164820,,,,,,,,
2021-02-15,550.5999755859375,569.7999877929688,549.4000244140625,566.0,498.53985595703125,232703,,,,,,,,
2021-02-16,566.2000122070312,573.2000122070312,562.5999755859375,565.2999877929688,497.92327880859375,233663,,,,,,,,
2021-02-17,525.7999877929688,533.7000122070312,513.2999877929688,524.9000244140625,462.3384704589844,827810,,,,,,,,
2021-02-18,530.0,535.9000244140625,524.4000244140625,532.7999877929688,469.2968444824219,335810,,,,,,,,
2021-02-19,533.2000122070312,533.7999877929688,525.7000122070312,528.0,465.06903076171875,287938,,,,,,,,
2021-02-22,529.0,531.4000244140625,520.9000244140625,522.2999877929688,460.0483703613281,223255,,,,,,,,
2021-02-23,523.2999877929688,525.7999877929688,518.4000244140625,522.9000244140625,460.5768737792969,229019,,,,,,,,
2021-02-24,522.4000244140625,530.7999877929688,520.5999755859375,526.2999877929688,463.57159423828125,232315,,,,,,,,
2021-02-25,527.0,533.2000122070312,527.0,527.2999877929688,464.452392578125,185942,,,,,,,,
2021-02-26,522.0,530.9000244140625,520.2000122070312,524.9000244140625,462.3384704589844,272449,,,,,,,,
2021-03-01,534.0,548.2999877929688,532.4000244140625,547.2000122070312,481.9805908203125,304177,,,,,,,,
2021-03-02,545.0,560.4000244140625,541.9000244140625,557.9000244140625,491.40533447265625,256283,,,,,,,,
2021-03-03,560.0,563.5,548.4000244140625,554.0,487.97015380859375,188028,,,,,,,,
2021-03-04,550.0,552.9000244140625,541.5999755859375,546.5999755859375,481.45208740234375,169494,,,,,,,,
2021-03-05,540.0999755859375,545.0999755859375,537.0999755859375,539.0,474.7579650878906,151599,,,,,,,,
2021-03-08,541.0999755859375,556.2000122070312,538.0,553.5,487.52972412109375,181363,,,,,,,,
2021-03-09,555.0,566.0999755859375,550.0999755859375,562.5999755859375,495.545166015625,188467,,,,,,,,
2021-03-10,561.2000122070312,578.0,559.7999877929688,577.4000244140625,508.5811462402344,250649,,,,,,,,
2021-03-11,585.4000244140625,592.2999877929688,579.2999877929688,587.2000122070312,517.2130737304688,250002,,,,,,,,
2021-03-12,590.0,600.0999755859375,584.7999877929688,596.4000244140625,525.3165893554688,239161,,,,,,,,
2021-03-15,599.4000244140625,603.9000244140625,593.9000244140625,603.2000122070312,531.30615234375,212545,,,,,,,,
2021-03-16,607.0,610.0,599.4000244140625,602.7000122070312,530.8656616210938,170596,,,,,,,,
2021-03-17,603.2000122070312,609.2999877929688,598.0999755859375,604.2999877929688,532.2749633789062,174388,,,,,,,,
2021-03-18,604.9000244140625,608.7999877929688,598.4000244140625,606.4000244140625,534.1246948242188,218326,,,,,,,,
2021-03-19,603.0,604.0,585.5999755859375,593.5999755859375,522.8502807617188,453982,,,,,,,,
2021-03-22,591.0,591.0999755859375,576.2999877929688,576.5999755859375,507.87646484375,213890,,,,,,,,
2021-03-23,573.5,580.4000244140625,570.2000122070312,575.7999877929688,507.1717834472656,135270,,,,,,,,
2021-03-24,571.0,573.2000122070312,568.4000244140625,571.2000122070312,503.1201171875,155573,,,,,,,,
2021-03-25,565.2000122070312,566.7000122070312,558.2999877929688,565.7999877929688,498.3636779785156,173523,,,,,,,,
2021-03-26,565.0,568.7000122070312,560.0,564.9000244140625,497.5710144042969,165734,,,,,,,,
2021-03-29,567.2000122070312,577.0,567.0,574.0999755859375,505.67437744140625,139222,,,,,,,,
2021-03-30,581.4000244140625,593.5,577.7999877929688,590.4000244140625,520.03173828125,200277,,,,,,,,
2021-03-31,591.0,593.9000244140625,584.2999877929688,588.5999755859375,518.4461059570312,160690,,,,,,,,
2021-04-01,598.4000244140625,602.9000244140625,591.0,599.4000244140625,527.958984375,157288,,,,,,,,
2021-04-06,608.0,608.9000244140625,596.0,596.0,524.9642333984375,162736,,,,,,,,
2021-04-07,595.2000122070312,599.2000122070312,589.5,593.0,522.32177734375,107473,,,,,,,,
2021-04-08,597.5,606.2000122070312,596.7999877929688,605.0,532.8914794921875,141178,,,,,,,,
2021-04-09,605.9000244140625,611.9000244140625,603.0999755859375,611.9000244140625,538.9691772460938,123066,,,,,,,,
2021-04-12,612.2000122070312,619.2999877929688,604.0999755859375,616.4000244140625,542.9329223632812,147593,,,,,,,,
2021-04-13,615.0,628.5,613.2999877929688,626.7999877929688,552.0931396484375,207034,,,,,,,,
2021-04-14,633.7000122070312,644.0,629.4000244140625,632.9000244140625,557.46630859375,244272,,,,,,,,
2021-04-15,632.7999877929688,633.0,625.5,630.0,554.9118041992188,133953,,,,,,,,
2021-04-16,630.0999755859375,637.2000122070312,627.4000244140625,635.0,559.31591796875,231684,,,,,,,,
2021-04-19,636.2999877929688,642.2999877929688,634.0999755859375,640.2000122070312,563.8961181640625,141966,,,,,,,,
2021-04-20,641.5999755859375,642.4000244140625,622.0,626.0999755859375,551.4766845703125,223158,,,,,,,,
2021-04-21,639.5,657.7999877929688,626.5999755859375,652.2000122070312,574.4659423828125,279316,,,,,,,,
2021-04-22,654.5999755859375,660.7999877929688,645.4000244140625,645.4000244140625,568.4764404296875,199829,,,,,,,,
2021-04-23,647.2999877929688,653.5999755859375,644.4000244140625,648.7999877929688,571.4710693359375,143208,,,,,,,,
2021-04-26,648.5999755859375,651.2000122070312,643.7000122070312,646.4000244140625,569.3571166992188,111697,,,,,,,,
2021-04-27,647.5,652.5999755859375,643.4000244140625,648.5,571.2069702148438,127941,,,,,,,,
2021-04-28,649.5999755859375,654.0999755859375,647.0999755859375,651.0,573.4088745117188,123632,,,,,,,,
2021-04-29,653.7999877929688,665.0,651.2000122070312,656.5999755859375,578.3414306640625,198743,,,,,,,,
2021-04-30,663.9000244140625,676.4000244140625,662.2999877929688,666.5,587.0614624023438,219650,,,,,,,,
2021-05-03,669.0999755859375,676.5999755859375,665.5,675.2999877929688,594.812744140625,127505,,,,,,,,
2021-05-04,675.0,681.7000122070312,668.5999755859375,673.5999755859375,598.187255859375,240441,,,,,,,,
2021-05-05,680.0,689.7000122070312,678.5999755859375,686.0,609.198974609375,178164,,,,,,,,
2021-05-06,687.4000244140625,693.4000244140625,684.7999877929688,690.2999877929688,613.017578125,203903,,,,,,,,
2021-05-07,693.5,695.2000122070312,688.7999877929688,695.0999755859375,617.2802734375,170915,,,,,,,,
2021-05-10,697.0,704.4000244140625,694.0999755859375,704.4000244140625,625.5391235351562,146530,,,,,,,,
2021-05-11,694.7999877929688,696.4000244140625,687.5999755859375,693.5999755859375,615.9481201171875,204071,,,,,,,,
2021-05-12,694.5999755859375,699.5,690.2000122070312,693.5,615.8592529296875,180912,,,,,,,,
2021-05-13,687.0,699.0,683.9000244140625,696.0,618.0794067382812,150151,,,,,,,,
2021-05-14,706.9000244140625,708.5999755859375,701.7999877929688,706.9000244140625,627.7591552734375,157785,,,,,,,,
2021-05-17,710.0,714.5999755859375,704.2000122070312,706.9000244140625,627.7591552734375,99241,,,,,,,,
2021-05-18,710.0999755859375,714.0,708.2000122070312,709.9000244140625,630.4232177734375,95071,,,,,,,,
2021-05-19,706.4000244140625,709.9000244140625,695.4000244140625,704.7999877929688,625.894287109375,152604,,,,,,,,
2021-05-20,705.0,714.2999877929688,705.0,713.2999877929688,633.442626953125,132320,,,,,,,,
2021-05-21,713.4000244140625,721.4000244140625,713.2999877929688,719.7999877929688,639.2149658203125,152348,,,,,,,,
2021-05-24,722.2999877929688,724.0999755859375,717.5999755859375,721.7000122070312,640.9021606445312,67548,,,,,,,,
2021-05-25,724.0,729.2999877929688,722.7000122070312,724.5,643.3887939453125,116577,,,,,,,,
2021-05-26,728.0,736.5,726.5,735.7999877929688,653.4236450195312,133876,,,,,,,,
2021-05-27,739.9000244140625,741.0,732.5,736.5999755859375,654.134033203125,201575,,,,,,,,
2021-05-28,737.0,749.5,736.7000122070312,748.7999877929688,664.9682006835938,133542,,,,,,,,
2021-05-31,749.2000122070312,752.9000244140625,747.5,748.2999877929688,664.524169921875,106282,,,,,,,,
2021-06-01,750.0,751.2999877929688,742.0,742.0,658.9295043945312,120682,,,,,,,,
2021-06-02,748.0,748.9000244140625,738.2999877929688,746.7999877929688,663.1921997070312,126483,,,,,,,,
2021-06-03,746.0,749.2000122070312,737.5999755859375,741.2000122070312,658.2190551757812,110210,,,,,,,,
2021-06-04,742.0,743.9000244140625,734.5,735.7000122070312,653.3348388671875,105893,,,,,,,,
2021-06-07,737.7000122070312,741.5,728.0999755859375,733.0,650.9370727539062,204110,,,,,,,,
2021-06-08,733.7999877929688,746.0,731.5,742.0,658.9295043945312,136276,,,,,,,,
2021-06-09,743.4000244140625,750.4000244140625,743.4000244140625,744.5999755859375,661.2384643554688,104128,,,,,,,,
2021-06-10,748.4000244140625,749.2000122070312,735.5,739.2000122070312,656.4429931640625,120406,,,,,,,,
2021-06-11,740.0,743.7000122070312,739.2000122070312,742.9000244140625,659.7288208007812,107092,,,,,,,,
2021-06-14,747.2999877929688,749.4000244140625,740.2000122070312,744.0,660.7056884765625,123734,,,,,,,,
2021-06-15,746.0999755859375,750.5999755859375,742.5999755859375,749.2000122070312,665.3234252929688,106573,,,,,,,,
2021-06-16,749.0,752.5999755859375,746.0999755859375,749.7999877929688,665.8562622070312,112535,,,,,,,,
2021-06-17,748.7000122070312,758.7000122070312,746.2000122070312,758.7000122070312,673.7599487304688,122256,,,,,,,,
2021-06-18,759.0999755859375,769.5,750.0,750.0,666.0338745117188,250994,,,,,,,,
2021-06-21,748.5,760.7000122070312,746.5999755859375,759.2000122070312,674.2039794921875,103800,,,,,,,,
2021-06-22,759.2999877929688,765.0,757.5999755859375,761.9000244140625,676.6016235351562,107637,,,,,,,,
2021-06-23,754.5,757.2000122070312,735.0999755859375,739.4000244140625,656.62060546875,210550,,,,,,,,
2021-06-24,743.7999877929688,753.2999877929688,743.7000122070312,750.9000244140625,666.8331298828125,113959,,,,,,,,
2021-06-25,755.5999755859375,764.4000244140625,755.5999755859375,759.2000122070312,674.2039794921875,118318,,,,,,,,
2021-06-28,757.0,759.5,746.2999877929688,747.7000122070312,663.9913940429688,127976,,,,,,,,
2021-06-29,748.0999755859375,757.4000244140625,748.0999755859375,754.4000244140625,669.9413452148438,108613,,,,,,,,
2021-06-30,756.5999755859375,759.2000122070312,735.5999755859375,737.0,654.4893188476562,191879,,,,,,,,
2021-07-01,741.2000122070312,748.9000244140625,731.9000244140625,739.2000122070312,656.4429931640625,144970,,,,,,,,
2021-07-02,739.5,741.2999877929688,729.7999877929688,734.4000244140625,652.1803588867188,108345,,,,,,,,
2021-07-05,732.0,740.5,730.0999755859375,737.7999877929688,655.19970703125,78145,,,,,,,,
2021-07-06,733.5999755859375,735.0999755859375,724.2000122070312,727.9000244140625,646.408203125,123026,,,,,,,,
2021-07-07,729.5,740.5999755859375,729.5,737.7999877929688,655.19970703125,102765,,,,,,,,
2021-07-08,732.5999755859375,732.5999755859375,704.0999755859375,712.9000244140625,633.0874633789062,213655,,,,,,,,
2021-07-09,717.7000122070312,731.2000122070312,717.7000122070312,731.2000122070312,649.3386840820312,133573,,,,,,,,
2021-07-12,730.9000244140625,737.9000244140625,725.0999755859375,735.2000122070312,652.8908081054688,93279,,,,,,,,
2021-07-13,735.2000122070312,743.9000244140625,732.7999877929688,743.5999755859375,660.3504638671875,128116,,,,,,,,
2021-07-14,744.0,751.5999755859375,740.2000122070312,750.5999755859375,666.5667724609375,121950,,,,,,,,
2021-07-15,749.5,754.7000122070312,737.0999755859375,739.7999877929688,656.9758911132812,116514,,,,,,,,
2021-07-16,744.0,748.7999877929688,724.2999877929688,731.7999877929688,649.87158203125,151202,,,,,,,,
2021-07-19,722.2000122070312,723.7999877929688,701.5,711.7999877929688,632.110595703125,175334,,,,,,,,
2021-07-20,716.0,724.2000122070312,712.7000122070312,719.2000122070312,638.68212890625,102415,,,,,,,,
2021-07-21,721.0,730.4000244140625,720.7000122070312,726.9000244140625,645.5200805664062,106435,,,,,,,,
2021-07-22,729.7000122070312,732.0,724.0999755859375,727.7999877929688,646.3192749023438,78064,,,,,,,,
2021-07-23,730.2999877929688,749.7000122070312,724.7000122070312,747.5999755859375,663.9026489257812,114334,,,,,,,,
2021-07-26,743.7000122070312,749.7999877929688,739.0999755859375,747.2999877929688,663.6361694335938,87982,,,,,,,,
2021-07-27,743.0,744.7000122070312,731.2000122070312,731.2000122070312,649.3386840820312,132880,,,,,,,,
2021-07-28,719.4000244140625,760.2999877929688,717.2000122070312,757.7999877929688,672.9605712890625,153898,,,,,,,,
2021-07-29,762.0,762.2000122070312,753.9000244140625,760.0999755859375,675.0031127929688,96577,,,,,,,,
2021-07-30,755.5999755859375,762.2000122070312,753.0,756.2000122070312,671.539794921875,146016,,,,,,,,
2021-08-02,763.2999877929688,779.0,763.2999877929688,774.5,687.791015625,136970,,,,,,,,
2021-08-03,775.0,784.5,772.5,777.0,690.0110473632812,121659,,,,,,,,
2021-08-04,779.0999755859375,786.2000122070312,776.0,779.7000122070312,692.4088134765625,100191,,,,,,,,
2021-08-05,779.0999755859375,783.2999877929688,774.0999755859375,778.7000122070312,691.5208129882812,84429,,,,,,,,
2021-08-06,780.5,786.7999877929688,775.9000244140625,782.5,694.8953247070312,83514,,,,,,,,
2021-08-09,784.2000122070312,787.5,781.7999877929688,784.2000122070312,696.4050903320312,53153,,,,,,,,
2021-08-10,788.0999755859375,793.0,784.9000244140625,789.9000244140625,701.4669189453125,77036,,,,,,,,
2021-08-11,792.0,795.0,786.0999755859375,788.2000122070312,699.957275390625,78838,,,,,,,,
2021-08-12,790.0,792.0999755859375,785.7000122070312,792.0999755859375,703.4205932617188,101973,,,,,,,,
2021-08-13,795.0,798.0,788.2000122070312,788.9000244140625,700.5787963867188,92751,,,,,,,,
2021-08-16,781.2000122070312,781.2000122070312,749.5,752.0,667.81005859375,205005,,,,,,,,
2021-08-17,746.5999755859375,749.7999877929688,734.9000244140625,744.4000244140625,661.060791015625,188284,,,,,,,,
2021-08-18,745.2999877929688,747.9000244140625,716.5,718.0,637.6163940429688,225631,,,,,,,,
2021-08-19,699.5999755859375,700.2000122070312,650.0,650.0,577.2293090820312,728696,,,,,,,,
2021-08-20,651.0,660.2999877929688,646.0,652.5,579.449462890625,301539,,,,,,,,
2021-08-23,672.0,675.7000122070312,667.7999877929688,671.7999877929688,596.5887451171875,279307,,,,,,,,
2021-08-24,677.0,683.2999877929688,661.5,669.2999877929688,594.3687133789062,189277,,,,,,,,
2021-08-25,676.0999755859375,679.7999877929688,667.5999755859375,675.0,599.4304809570312,144660,,,,,,,,
2021-08-26,670.0,674.0999755859375,660.4000244140625,672.4000244140625,597.1216430664062,143764,,,,,,,,
2021-08-27,672.4000244140625,673.2999877929688,665.9000244140625,668.5999755859375,593.7469482421875,146927,,,,,,,,
2021-08-30,669.4000244140625,674.7000122070312,667.5,671.5999755859375,596.4111938476562,112653,,,,,,,,
2021-08-31,675.0,679.7000122070312,667.7999877929688,674.0,598.5424194335938,214623,,,,,,,,
2021-09-01,680.0,696.9000244140625,678.7000122070312,688.2000122070312,611.1526489257812,199510,,,,,,,,
2021-09-02,685.7999877929688,698.0,685.2000122070312,695.5999755859375,617.7242431640625,173436,,,,,,,,
2021-09-03,696.2999877929688,697.7000122070312,677.2999877929688,683.2999877929688,606.80126953125,170207,,,,,,,,
2021-09-06,684.0,698.7999877929688,683.5999755859375,694.2999877929688,616.56982421875,99916,,,,,,,,
2021-09-07,695.0,709.2000122070312,694.5999755859375,700.5999755859375,622.1644897460938,140590,,,,,,,,
2021-09-08,697.2000122070312,705.7000122070312,694.2999877929688,699.5999755859375,621.2764892578125,128419,,,,,,,,
2021-09-09,695.0,700.0,686.2999877929688,696.0,618.0794067382812,139494,,,,,,,,
2021-09-10,699.4000244140625,707.5,694.5,696.4000244140625,618.4347534179688,121328,,,,,,,,
2021-09-13,697.5999755859375,700.4000244140625,674.4000244140625,677.0,601.2066040039062,201385,,,,,,,,
2021-09-14,670.4000244140625,670.5999755859375,646.2000122070312,658.2999877929688,584.6001586914062,308180,,,,,,,,
2021-09-15,658.0,660.2000122070312,628.2000122070312,631.4000244140625,560.7117919921875,390607,,,,,,,,
2021-09-16,633.9000244140625,636.9000244140625,622.0,622.5,552.80810546875,336873,,,,,,,,
2021-09-17,631.9000244140625,642.2999877929688,631.9000244140625,637.2000122070312,565.8624877929688,419150,,,,,,,,
2021-09-20,622.2999877929688,629.4000244140625,616.4000244140625,628.7000122070312,558.3141479492188,258428,,,,,,,,
2021-09-21,624.0,637.2999877929688,623.0999755859375,626.9000244140625,556.7155151367188,218935,,,,,,,,
2021-09-22,635.5,646.5,635.0999755859375,642.7999877929688,570.8353881835938,181646,,,,,,,,
2021-09-23,649.2999877929688,658.5999755859375,647.2999877929688,653.2999877929688,580.159912109375,217521,,,,,,,,
2021-09-24,650.7999877929688,652.4000244140625,630.2000122070312,633.7999877929688,562.843017578125,247050,,,,,,,,
2021-09-27,639.0,642.0,621.2000122070312,622.2999877929688,552.6304931640625,202011,,,,,,,,
2021-09-28,620.0,623.7000122070312,606.9000244140625,612.7000122070312,544.1053466796875,306526,,,,,,,,
2021-09-29,621.0,627.9000244140625,616.5999755859375,616.5999755859375,547.5686645507812,248460,,,,,,,,
2021-09-30,624.0,627.9000244140625,614.0,616.0,547.0357666015625,281460,,,,,,,,
2021-10-01,609.0,627.2999877929688,603.0999755859375,627.2999877929688,557.0706787109375,305026,,,,,,,,
2021-10-04,606.5,626.4000244140625,605.0999755859375,619.4000244140625,550.05517578125,216570,,,,,,,,
2021-10-05,620.0999755859375,622.7999877929688,615.7999877929688,620.7999877929688,551.2984008789062,184278,,,,,,,,
2021-10-06,615.5,619.2999877929688,606.5999755859375,616.5999755859375,547.5686645507812,220697,,,,,,,,
2021-10-07,623.4000244140625,639.4000244140625,623.2999877929688,636.5999755859375,565.3295288085938,251234,,,,,,,,
2021-10-08,635.7000122070312,640.5999755859375,627.0,627.0,556.8043212890625,151361,,,,,,,,
2021-10-11,628.0,636.5,622.0,634.4000244140625,563.3758544921875,133704,,,,,,,,
2021-10-12,626.0,635.0,622.5,634.7999877929688,563.7310180664062,142396,,,,,,,,
2021-10-13,635.0999755859375,647.7000122070312,625.0,644.2999877929688,572.1675415039062,188226,,,,,,,,
2021-10-14,648.9000244140625,666.4000244140625,646.4000244140625,662.0999755859375,587.974609375,232034,,,,,,,,
2021-10-15,668.0,678.2000122070312,666.0999755859375,668.7999877929688,593.9246215820312,220926,,,,,,,,
2021-10-18,663.0999755859375,663.0999755859375,642.7000122070312,652.7999877929688,579.7159423828125,207370,,,,,,,,
2021-10-19,657.0,659.0,648.0999755859375,650.4000244140625,577.5845947265625,172679,,,,,,,,
2021-10-20,625.0,652.9000244140625,612.7000122070312,646.5999755859375,574.2099609375,448323,,,,,,,,
2021-10-21,657.0,657.2000122070312,636.9000244140625,643.5999755859375,571.5459594726562,254160,,,,,,,,
2021-10-22,642.4000244140625,653.0,640.0,646.0999755859375,573.7659912109375,191280,,,,,,,,
2021-10-25,648.7000122070312,649.2999877929688,637.9000244140625,640.0,568.3489379882812,157573,,,,,,,,
2021-10-26,644.7000122070312,653.2000122070312,643.4000244140625,648.7999877929688,576.1636962890625,153629,,,,,,,,
2021-10-27,646.0999755859375,649.5,639.0999755859375,648.0,575.4532470703125,151371,,,,,,,,
2021-10-28,646.5999755859375,653.5,645.4000244140625,650.9000244140625,578.0286865234375,185903,,,,,,,,
2021-10-29,645.5,648.5999755859375,640.5,648.2000122070312,575.630859375,182586,,,,,,,,
2021-11-01,653.9000244140625,654.2000122070312,647.0,651.7999877929688,578.8278198242188,116752,,,,,,,,
2021-11-02,652.5999755859375,652.5999755859375,642.0999755859375,642.5999755859375,570.6577758789062,158476,,,,,,,,
2021-11-03,644.0,648.5999755859375,640.2000122070312,647.0,574.5652465820312,126967,,,,,,,,
2021-11-04,650.0,653.0999755859375,642.7999877929688,649.0,576.3413696289062,180515,,,,,,,,
2021-11-05,648.5999755859375,670.7999877929688,648.5,659.9000244140625,586.0210571289062,299170,,,,,,,,
2021-11-08,659.5999755859375,669.0999755859375,655.7999877929688,664.2000122070312,589.8396606445312,144566,,,,,,,,
2021-11-09,662.2999877929688,689.7999877929688,657.2000122070312,681.9000244140625,605.5579833984375,277128,,,,,,,,
2021-11-10,681.9000244140625,684.5,662.2999877929688,664.7999877929688,590.3724365234375,242303,,,,,,,,
2021-11-11,659.9000244140625,664.5,653.4000244140625,658.5999755859375,584.8665161132812,159155,,,,,,,,
2021-11-12,665.5999755859375,680.0,664.7999877929688,677.7999877929688,601.9169921875,179721,,,,,,,,
2021-11-15,677.5,689.5999755859375,676.2999877929688,681.5,605.2028198242188,153037,,,,,,,,
2021-11-16,698.0,721.0999755859375,693.5,711.2000122070312,631.5776977539062,427087,,,,,,,,
2021-11-17,716.2999877929688,727.2999877929688,710.0,721.0999755859375,640.369384765625,289676,,,,,,,,
2021-11-18,722.0999755859375,730.0999755859375,718.2000122070312,718.7000122070312,638.238037109375,260705,,,,,,,,
2021-11-19,718.9000244140625,728.7000122070312,706.7999877929688,716.9000244140625,636.6395263671875,248072,,,,,,,,
2021-11-22,718.2000122070312,721.5999755859375,704.2999877929688,707.7000122070312,628.4696044921875,154125,,,,,,,,
2021-11-23,701.0,710.5,690.0,704.2999877929688,625.4502563476562,193112,,,,,,,,
2021-11-24,704.0,712.5,700.4000244140625,710.4000244140625,630.8673706054688,141698,,,,,,,,
2021-11-25,710.4000244140625,723.0,708.2000122070312,718.5999755859375,638.1492309570312,118725,,,,,,,,
2021-11-26,683.4000244140625,694.5,662.7999877929688,665.5,590.9940795898438,411618,,,,,,,,
2021-11-29,669.0,689.2999877929688,669.0,683.7999877929688,607.2453002929688,246573,,,,,,,,
2021-11-30,672.9000244140625,686.4000244140625,668.2000122070312,681.4000244140625,605.1140747070312,349176,,,,,,,,
2021-12-01,689.7000122070312,708.7999877929688,679.0999755859375,705.0999755859375,626.1605834960938,204680,,,,,,,,
2021-12-02,692.4000244140625,700.0,686.9000244140625,693.5,615.8592529296875,210421,,,,,,,,
2021-12-03,699.7000122070312,704.2999877929688,679.0999755859375,684.0,607.4230346679688,182781,,,,,,,,
2021-12-06,687.7000122070312,699.0999755859375,675.5,695.2999877929688,617.4578247070312,169494,,,,,,,,
2021-12-07,703.2000122070312,735.2000122070312,702.7999877929688,735.2000122070312,652.8908081054688,277126,,,,,,,,
2021-12-08,733.0,740.0,717.5,717.5,637.17236328125,194895,,,,,,,,
2021-12-09,721.0999755859375,721.0999755859375,705.0,708.7000122070312,629.3577270507812,148732,,,,,,,,
2021-12-10,701.0,710.2000122070312,698.4000244140625,700.5,622.0756225585938,133376,,,,,,,,
2021-12-13,702.2999877929688,704.9000244140625,691.4000244140625,694.0999755859375,616.3921508789062,131050,,,,,,,,
2021-12-14,697.0999755859375,701.9000244140625,686.9000244140625,690.0,612.751220703125,144556,,,,,,,,
2021-12-15,695.0,698.5,692.0,694.4000244140625,616.6586303710938,146506,,,,,,,,
2021-12-16,711.5,712.5,690.7999877929688,695.9000244140625,617.9907836914062,212618,,,,,,,,
2021-12-17,691.5,698.2999877929688,679.2999877929688,689.7999877929688,612.5735473632812,393590,,,,,,,,
2021-12-20,670.0999755859375,686.7999877929688,667.0,681.9000244140625,605.5579833984375,153768,,,,,,,,
2021-12-21,693.0999755859375,694.7999877929688,678.7999877929688,683.4000244140625,606.89013671875,103133,,,,,,,,
2021-12-22,686.0,687.9000244140625,677.2999877929688,687.9000244140625,610.8863525390625,96128,,,,,,,,
2021-12-23,689.5,691.2000122070312,683.0,688.7000122070312,611.5967407226562,95555,,,,,,,,
2021-12-24,690.0999755859375,693.5,687.0,687.0,610.0870361328125,13937,,,,,,,,
2021-12-27,686.0,701.2999877929688,682.0,699.0,620.7435913085938,88476,,,,,,,,
2021-12-28,697.9000244140625,704.0,696.2999877929688,700.5999755859375,622.1644897460938,85524,,,,,,,,
2021-12-29,700.9000244140625,711.0,700.5999755859375,703.5,624.7398071289062,72842,,,,,,,,
2021-12-30,701.5,709.7000122070312,701.5,707.7999877929688,628.558349609375,72985,,,,,,,,
2021-12-31,706.9000244140625,710.0999755859375,704.0999755859375,706.9000244140625,627.7591552734375,32448,,,,,,,,
2022-01-03,709.0,712.2999877929688,706.2999877929688,708.0,628.7359619140625,88199,,,,,,,,
2022-01-04,713.0,723.0999755859375,709.2000122070312,719.5,638.9485473632812,180553,,,,,,,,
2022-01-05,715.5999755859375,740.7999877929688,713.0,740.7999877929688,657.8638305664062,218880,,,,,,,,
2022-01-06,723.2999877929688,729.7000122070312,716.2999877929688,718.0999755859375,637.7052612304688,251849,,,,,,,,
2022-01-07,716.2000122070312,727.7000122070312,712.2000122070312,717.4000244140625,637.08349609375,204508,,,,,,,,
2022-01-10,734.7999877929688,738.2999877929688,690.4000244140625,694.0999755859375,616.3921508789062,219738,,,,,,,,
