date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EQIX')","('high', 'EQIX')","('low', 'EQIX')","('close', 'EQIX')","('adj_close', 'EQIX')","('volume', 'EQIX')","('currency', '')"
2020-02-19,648.1900024414062,650.1099853515625,641.4000244140625,643.719970703125,575.8510131835938,405000,,,,,,,,
2020-02-20,644.0,648.52001953125,639.2999877929688,648.3900146484375,580.02880859375,353600,,,,,,,,
2020-02-21,651.9600219726562,657.0,644.0999755859375,655.989990234375,586.827392578125,604900,,,,,,,,
2020-02-24,648.1799926757812,654.4400024414062,637.6900024414062,644.9000244140625,576.90673828125,543200,,,,,,,,
2020-02-25,643.0499877929688,645.9099731445312,627.5,631.97998046875,567.6903686523438,677700,,,,,,,,
2020-02-26,634.5499877929688,637.8300170898438,624.8800048828125,629.8400268554688,565.7679443359375,414600,,,,,,,,
2020-02-27,623.9199829101562,630.72998046875,597.260009765625,597.489990234375,536.7090454101562,718200,,,,,,,,
2020-02-28,586.530029296875,589.9600219726562,563.5499877929688,572.7999877929688,514.5304565429688,1132000,,,,,,,,
2020-03-02,577.8800048828125,620.2899780273438,577.260009765625,618.8800048828125,555.9229736328125,757100,,,,,,,,
2020-03-03,621.719970703125,634.0399780273438,600.0,615.1599731445312,552.5812377929688,678800,,,,,,,,
2020-03-04,626.0,646.52001953125,621.9199829101562,645.489990234375,579.8260498046875,586400,,,,,,,,
2020-03-05,629.02001953125,641.8300170898438,611.0499877929688,616.6699829101562,553.9375,578100,,,,,,,,
2020-03-06,599.5900268554688,609.989990234375,582.52001953125,608.6699829101562,546.7515258789062,826300,,,,,,,,
2020-03-09,571.0,601.9400024414062,570.1300048828125,574.0599975585938,515.6624145507812,724500,,,,,,,,
2020-03-10,600.0,615.0399780273438,571.0499877929688,610.280029296875,548.1976928710938,706400,,,,,,,,
2020-03-11,591.6400146484375,604.97998046875,584.8900146484375,598.7999877929688,537.8855590820312,897900,,,,,,,,
2020-03-12,556.9099731445312,595.0,546.1500244140625,565.1300048828125,507.6410217285156,1003900,,,,,,,,
2020-03-13,585.2899780273438,623.8400268554688,566.739990234375,621.0900268554688,557.9081420898438,1081100,,,,,,,,
2020-03-16,582.5900268554688,586.280029296875,530.0,542.4299926757812,487.2499084472656,1018900,,,,,,,,
2020-03-17,558.6199951171875,598.22998046875,554.719970703125,575.1799926757812,516.66845703125,1215500,,,,,,,,
2020-03-18,545.0,585.0399780273438,534.4400024414062,572.1400146484375,513.9376831054688,1027900,,,,,,,,
2020-03-19,571.8900146484375,590.1099853515625,535.5499877929688,550.0,494.0499572753906,985200,,,,,,,,
2020-03-20,549.75,559.97998046875,493.20001220703125,506.5199890136719,454.9930114746094,1230300,,,,,,,,
2020-03-23,505.0400085449219,506.0,477.8699951171875,489.1400146484375,439.381103515625,882100,,,,,,,,
2020-03-24,509.8399963378906,552.9500122070312,496.6600036621094,545.8900146484375,490.3580627441406,914300,,,,,,,,
2020-03-25,535.7999877929688,593.6900024414062,535.3699951171875,553.9199829101562,497.5711364746094,723800,,,,,,,,
2020-03-26,559.530029296875,604.25,551.260009765625,587.5800170898438,527.8070068359375,754700,,,,,,,,
2020-03-27,573.52001953125,605.0,553.9000244140625,594.27001953125,533.8165893554688,616200,,,,,,,,
2020-03-30,605.989990234375,649.0,594.02001953125,644.8699951171875,579.2689819335938,778600,,,,,,,,
2020-03-31,640.0,644.9299926757812,611.0599975585938,624.5700073242188,561.0341186523438,1135000,,,,,,,,
2020-04-01,608.1799926757812,620.0,580.6900024414062,595.4600219726562,534.8853759765625,714800,,,,,,,,
2020-04-02,594.7899780273438,629.0399780273438,590.7000122070312,626.1500244140625,562.4532470703125,801500,,,,,,,,
2020-04-03,626.3099975585938,636.2100219726562,604.4099731445312,624.6900024414062,561.141845703125,557200,,,,,,,,
2020-04-06,639.780029296875,658.97998046875,630.0,652.219970703125,585.871337890625,698800,,,,,,,,
2020-04-07,678.9199829101562,679.6599731445312,621.719970703125,623.6199951171875,560.1807250976562,621200,,,,,,,,
2020-04-08,624.02001953125,668.72998046875,621.5499877929688,664.260009765625,596.6864624023438,533700,,,,,,,,
2020-04-09,666.8900146484375,692.6300048828125,666.2100219726562,686.9400024414062,617.059326171875,904300,,,,,,,,
2020-04-13,681.6099853515625,681.6099853515625,644.760009765625,657.1900024414062,590.3358764648438,541000,,,,,,,,
2020-04-14,677.3599853515625,695.8699951171875,671.8099975585938,688.8900146484375,618.8111572265625,549800,,,,,,,,
2020-04-15,677.760009765625,685.1900024414062,665.5,675.530029296875,606.8101196289062,361100,,,,,,,,
2020-04-16,659.030029296875,688.0,659.030029296875,682.739990234375,613.2865600585938,521700,,,,,,,,
2020-04-17,681.8499755859375,696.7899780273438,669.2999877929688,694.9500122070312,624.2545776367188,502600,,,,,,,,
2020-04-20,684.0,687.0,665.7999877929688,670.75,602.5164184570312,519500,,,,,,,,
2020-04-21,658.4099731445312,681.0900268554688,654.9500122070312,672.2000122070312,603.8187866210938,420700,,,,,,,,
2020-04-22,679.9099731445312,698.739990234375,673.2000122070312,684.7899780273438,615.1282348632812,434000,,,,,,,,
2020-04-23,683.6400146484375,698.989990234375,681.010009765625,685.489990234375,615.7568969726562,382400,,,,,,,,
2020-04-24,685.489990234375,689.5499877929688,672.9099731445312,685.0999755859375,615.406494140625,459800,,,,,,,,
2020-04-27,691.8699951171875,707.02001953125,685.239990234375,702.0,630.5873413085938,349800,,,,,,,,
2020-04-28,713.6099853515625,715.75,682.2899780273438,683.760009765625,614.2027587890625,374300,,,,,,,,
2020-04-29,685.5,688.7999877929688,672.0999755859375,679.3200073242188,610.2144165039062,605800,,,,,,,,
2020-04-30,675.6400146484375,686.5599975585938,663.77001953125,675.2000122070312,606.513671875,752000,,,,,,,,
2020-05-01,670.3400268554688,680.8900146484375,665.239990234375,670.8499755859375,602.6060791015625,346700,,,,,,,,
2020-05-04,664.510009765625,677.0,660.9199829101562,675.969970703125,607.2051391601562,515200,,,,,,,,
2020-05-05,689.3800048828125,692.5999755859375,672.510009765625,686.3900146484375,616.565185546875,321600,,,,,,,,
2020-05-06,680.4099731445312,701.1500244140625,680.25,684.1900024414062,614.5889892578125,388300,,,,,,,,
2020-05-07,662.010009765625,679.1500244140625,656.0,675.3400268554688,606.6393432617188,663100,,,,,,,,
2020-05-08,679.8900146484375,686.989990234375,671.3499755859375,678.1599731445312,609.1724853515625,439400,,,,,,,,
2020-05-11,672.469970703125,686.8900146484375,670.4500122070312,678.0,609.02880859375,558900,,,,,,,,
2020-05-12,668.510009765625,676.2999877929688,660.0,663.6500244140625,596.1387329101562,1527300,,,,,,,,
2020-05-13,663.47998046875,686.3300170898438,663.25,678.7999877929688,609.7474365234375,1572000,,,,,,,,
2020-05-14,679.6199951171875,682.1699829101562,645.9000244140625,659.260009765625,592.1952514648438,800500,,,,,,,,
2020-05-15,656.8800048828125,662.3499755859375,646.5800170898438,658.6599731445312,591.6560668945312,564600,,,,,,,,
2020-05-18,680.75,680.75,659.3900146484375,662.3800048828125,594.9977416992188,586600,,,,,,,,
2020-05-19,663.0,669.97998046875,649.2000122070312,650.1300048828125,586.3486328125,455600,,,,,,,,
2020-05-20,653.5399780273438,656.2100219726562,647.1099853515625,655.47998046875,591.1737060546875,590200,,,,,,,,
2020-05-21,650.0,653.77001953125,639.4299926757812,644.4000244140625,581.180908203125,512300,,,,,,,,
2020-05-22,643.1099853515625,671.4099731445312,641.9199829101562,670.02001953125,604.2872314453125,503000,,,,,,,,
2020-05-26,681.0999755859375,685.0,656.5900268554688,658.010009765625,593.4556274414062,573200,,,,,,,,
2020-05-27,666.5599975585938,676.3499755859375,646.5599975585938,675.5399780273438,609.2657470703125,555400,,,,,,,,
2020-05-28,681.6699829101562,694.7999877929688,676.739990234375,693.3499755859375,625.3284912109375,441200,,,,,,,,
2020-05-29,697.1799926757812,700.489990234375,685.3699951171875,697.6300048828125,629.1886596679688,589300,,,,,,,,
2020-06-01,699.8699951171875,716.3200073242188,696.8300170898438,710.1699829101562,640.4984130859375,447200,,,,,,,,
2020-06-02,718.3300170898438,718.3300170898438,687.9400024414062,696.6900024414062,628.3408203125,621400,,,,,,,,
2020-06-03,691.6900024414062,696.02001953125,682.5900268554688,688.989990234375,621.396240234375,436700,,,,,,,,
2020-06-04,680.8599853515625,688.030029296875,660.1900024414062,665.1799926757812,599.9219970703125,508300,,,,,,,,
2020-06-05,662.739990234375,675.0900268554688,647.760009765625,673.5,607.4259033203125,828400,,,,,,,,
2020-06-08,661.6799926757812,676.6199951171875,661.6799926757812,676.239990234375,609.8971557617188,563500,,,,,,,,
2020-06-09,679.8800048828125,694.0700073242188,675.4000244140625,691.219970703125,623.407470703125,525800,,,,,,,,
2020-06-10,695.22998046875,699.8699951171875,680.510009765625,695.530029296875,627.2947387695312,473400,,,,,,,,
2020-06-11,693.1900024414062,693.1900024414062,659.7899780273438,660.7000122070312,595.8817138671875,582100,,,,,,,,
2020-06-12,668.6900024414062,680.0,663.4400024414062,676.6400146484375,610.2578735351562,539300,,,,,,,,
2020-06-15,669.2899780273438,695.6199951171875,661.8300170898438,694.530029296875,626.392822265625,546900,,,,,,,,
2020-06-16,702.0,710.0,687.4199829101562,697.2000122070312,628.8009033203125,570900,,,,,,,,
2020-06-17,702.0900268554688,704.469970703125,694.1500244140625,698.0,629.5222778320312,392200,,,,,,,,
2020-06-18,696.5499877929688,699.3800048828125,689.280029296875,696.510009765625,628.1785888671875,313100,,,,,,,,
2020-06-19,713.4199829101562,714.0,688.5599975585938,711.4299926757812,641.6348266601562,1364400,,,,,,,,
2020-06-22,709.1699829101562,710.97998046875,692.7100219726562,697.1400146484375,628.7467041015625,603600,,,,,,,,
2020-06-23,700.0,705.0,688.5999755859375,694.6900024414062,626.5369873046875,594900,,,,,,,,
2020-06-24,690.0,694.5599975585938,678.4299926757812,689.6300048828125,621.973388671875,522200,,,,,,,,
2020-06-25,684.52001953125,698.2000122070312,683.6400146484375,696.8400268554688,628.4761962890625,487600,,,,,,,,
2020-06-26,697.1400146484375,698.010009765625,682.9400024414062,686.5399780273438,619.1866455078125,563500,,,,,,,,
2020-06-29,692.7999877929688,693.0,684.0800170898438,688.9199829101562,621.3330078125,319100,,,,,,,,
2020-06-30,698.5,704.9299926757812,690.489990234375,702.2999877929688,633.400390625,470000,,,,,,,,
2020-07-01,703.0399780273438,730.5399780273438,701.2000122070312,728.1699829101562,656.732421875,573400,,,,,,,,
2020-07-02,732.7999877929688,735.989990234375,716.9600219726562,718.4099731445312,647.9299926757812,433100,,,,,,,,
2020-07-06,723.3800048828125,728.530029296875,713.4600219726562,722.6699829101562,651.7721557617188,421300,,,,,,,,
2020-07-07,718.4500122070312,730.780029296875,715.989990234375,721.0700073242188,650.3289794921875,316000,,,,,,,,
2020-07-08,725.5700073242188,730.6599731445312,714.6099853515625,720.3499755859375,649.6796264648438,333600,,,,,,,,
2020-07-09,721.7899780273438,733.030029296875,715.1099853515625,728.6900024414062,657.2015380859375,239200,,,,,,,,
2020-07-10,734.97998046875,734.97998046875,713.5900268554688,716.5900268554688,646.2886352539062,339600,,,,,,,,
2020-07-13,720.239990234375,723.75,698.02001953125,701.1199951171875,632.3361206054688,439200,,,,,,,,
2020-07-14,716.8200073242188,718.989990234375,697.280029296875,716.9099731445312,646.5770263671875,333100,,,,,,,,
2020-07-15,724.1699829101562,724.77001953125,710.9500122070312,713.8800048828125,643.8442993164062,367600,,,,,,,,
2020-07-16,716.4000244140625,717.989990234375,707.1300048828125,714.0900268554688,644.0337524414062,228000,,,,,,,,
2020-07-17,717.2999877929688,730.8900146484375,709.0700073242188,724.22998046875,653.1790161132812,338900,,,,,,,,
2020-07-20,726.030029296875,734.719970703125,721.5800170898438,731.8400268554688,660.0424194335938,299200,,,,,,,,
2020-07-21,735.5,735.5,724.4600219726562,725.97998046875,654.7572021484375,278200,,,,,,,,
2020-07-22,729.75,737.77001953125,725.0,735.52001953125,663.361328125,279400,,,,,,,,
2020-07-23,738.6400146484375,744.4600219726562,728.27001953125,736.6900024414062,664.416748046875,336500,,,,,,,,
2020-07-24,729.8099975585938,739.510009765625,729.5700073242188,737.3900146484375,665.0479125976562,252900,,,,,,,,
2020-07-27,737.7000122070312,756.0900268554688,735.030029296875,754.0,680.0284423828125,399400,,,,,,,,
2020-07-28,762.3900146484375,762.3900146484375,748.5,752.530029296875,678.7027587890625,401500,,,,,,,,
2020-07-29,760.0999755859375,770.8800048828125,756.1599731445312,770.0,694.458740234375,379500,,,,,,,,
2020-07-30,780.0,787.7000122070312,770.0,777.9500122070312,701.6287231445312,461400,,,,,,,,
2020-07-31,774.1799926757812,785.7999877929688,770.8800048828125,785.47998046875,708.4201049804688,334600,,,,,,,,
2020-08-03,776.6400146484375,785.469970703125,775.1900024414062,779.1199951171875,702.68408203125,386500,,,,,,,,
2020-08-04,783.4600219726562,794.719970703125,775.030029296875,793.4299926757812,715.5900268554688,382900,,,,,,,,
2020-08-05,799.0,799.0,786.239990234375,794.0399780273438,716.14013671875,250100,,,,,,,,
2020-08-06,787.6699829101562,793.780029296875,786.469970703125,792.0599975585938,714.3545532226562,254300,,,,,,,,
2020-08-07,791.6900024414062,798.47998046875,788.4400024414062,791.7000122070312,714.0297241210938,224900,,,,,,,,
2020-08-10,797.9500122070312,805.8099975585938,780.030029296875,782.739990234375,705.9489135742188,307700,,,,,,,,
2020-08-11,781.4600219726562,781.4600219726562,754.9199829101562,758.1699829101562,683.7891845703125,505600,,,,,,,,
2020-08-12,764.6799926757812,776.2100219726562,756.6199951171875,772.989990234375,697.1554565429688,315300,,,,,,,,
2020-08-13,769.3200073242188,778.1699829101562,767.9400024414062,770.1199951171875,694.56689453125,284500,,,,,,,,
2020-08-14,771.2000122070312,776.3400268554688,758.1099853515625,762.010009765625,687.2525634765625,361600,,,,,,,,
2020-08-17,758.3599853515625,773.010009765625,758.3599853515625,772.0800170898438,696.33447265625,390700,,,,,,,,
2020-08-18,772.0,789.97998046875,770.4600219726562,786.8499755859375,712.1088256835938,453600,,,,,,,,
2020-08-19,794.6300048828125,794.6300048828125,774.22998046875,778.7100219726562,704.7421875,334000,,,,,,,,
2020-08-20,776.6199951171875,788.0900268554688,776.6199951171875,784.9099731445312,710.3531494140625,312100,,,,,,,,
2020-08-21,787.7100219726562,787.7100219726562,774.6300048828125,782.1699829101562,707.8734741210938,504600,,,,,,,,
2020-08-24,785.0,785.0,763.1300048828125,772.469970703125,699.0948486328125,371200,,,,,,,,
2020-08-25,776.3200073242188,782.0599975585938,771.47998046875,779.7100219726562,705.647216796875,186200,,,,,,,,
2020-08-26,781.5700073242188,782.5,770.3900146484375,782.0,707.7196655273438,313500,,,,,,,,
2020-08-27,787.030029296875,795.5,783.0,789.6500244140625,714.6429443359375,302800,,,,,,,,
2020-08-28,788.280029296875,788.280029296875,778.1300048828125,787.02001953125,712.2628784179688,286900,,,,,,,,
2020-08-31,788.0,796.3900146484375,787.530029296875,789.780029296875,714.7606811523438,580500,,,,,,,,
2020-09-01,790.1599731445312,793.0,773.5399780273438,789.7999877929688,714.77880859375,306400,,,,,,,,
2020-09-02,787.0,801.97998046875,776.6400146484375,799.6099853515625,723.656982421875,535800,,,,,,,,
2020-09-03,789.6300048828125,793.4299926757812,754.7100219726562,762.4500122070312,690.0267333984375,449800,,,,,,,,
2020-09-04,762.0499877929688,767.4000244140625,737.8699951171875,752.1799926757812,680.7322387695312,399900,,,,,,,,
2020-09-08,743.5999755859375,753.4400024414062,738.0800170898438,741.0499877929688,670.659423828125,362600,,,,,,,,
2020-09-09,749.0,760.8800048828125,746.5399780273438,753.4199829101562,681.8544311523438,320500,,,,,,,,
2020-09-10,752.22998046875,753.8099975585938,742.0,742.8699951171875,672.306640625,274800,,,,,,,,
2020-09-11,747.1099853515625,750.760009765625,737.969970703125,747.7899780273438,676.75927734375,222000,,,,,,,,
2020-09-14,751.6900024414062,761.1799926757812,747.0,756.0399780273438,684.2255859375,278400,,,,,,,,
2020-09-15,759.0700073242188,773.3099975585938,759.0700073242188,768.4500122070312,695.4569091796875,218000,,,,,,,,
2020-09-16,778.8099975585938,783.3900146484375,766.530029296875,767.3400268554688,694.4522705078125,264500,,,,,,,,
2020-09-17,763.5,766.52001953125,744.72998046875,755.6500244140625,683.8726806640625,294500,,,,,,,,
2020-09-18,754.739990234375,757.8400268554688,746.6699829101562,752.0700073242188,680.6326293945312,421300,,,,,,,,
2020-09-21,750.0,751.3200073242188,730.010009765625,745.5499877929688,674.7320556640625,350000,,,,,,,,
2020-09-22,742.5800170898438,756.3300170898438,742.5800170898438,750.0,678.7593994140625,327200,,,,,,,,
2020-09-23,729.3900146484375,754.1199951171875,729.3900146484375,730.6699829101562,661.2653198242188,317500,,,,,,,,
2020-09-24,734.27001953125,744.8300170898438,730.6900024414062,733.72998046875,664.03466796875,346900,,,,,,,,
2020-09-25,732.6199951171875,751.6799926757812,731.9400024414062,751.3200073242188,679.9539184570312,251100,,,,,,,,
2020-09-28,766.969970703125,771.4299926757812,760.489990234375,764.8099975585938,692.16259765625,333100,,,,,,,,
2020-09-29,764.8099975585938,768.5999755859375,760.4199829101562,763.4600219726562,690.9407958984375,290400,,,,,,,,
2020-09-30,767.5700073242188,770.1599731445312,752.6799926757812,760.1300048828125,687.9270629882812,442200,,,,,,,,
2020-10-01,764.260009765625,771.6099853515625,756.02001953125,768.3499755859375,695.3660888671875,378200,,,,,,,,
2020-10-02,764.3800048828125,779.8099975585938,760.3400268554688,778.0,704.0997314453125,446700,,,,,,,,
2020-10-05,777.7899780273438,788.27001953125,762.8099975585938,788.260009765625,713.3851318359375,301100,,,,,,,,
2020-10-06,787.4199829101562,796.9400024414062,775.0,790.8300170898438,715.7110595703125,394500,,,,,,,,
2020-10-07,790.8200073242188,805.77001953125,789.6099853515625,803.260009765625,726.9602661132812,347200,,,,,,,,
2020-10-08,803.0399780273438,835.5900268554688,797.5,824.4000244140625,746.09228515625,613100,,,,,,,,
2020-10-09,834.280029296875,834.280029296875,825.5499877929688,829.3499755859375,750.572021484375,356600,,,,,,,,
2020-10-12,832.8800048828125,839.77001953125,823.9400024414062,835.0,755.6852416992188,301500,,,,,,,,
2020-10-13,838.260009765625,838.260009765625,822.030029296875,826.1099853515625,747.639892578125,305500,,,,,,,,
2020-10-14,823.8900146484375,828.1099853515625,812.6099853515625,817.4000244140625,739.7572631835938,472900,,,,,,,,
2020-10-15,814.010009765625,822.0,811.469970703125,814.8300170898438,737.431396484375,255200,,,,,,,,
2020-10-16,816.260009765625,826.7999877929688,812.0800170898438,817.6900024414062,740.0194091796875,324900,,,,,,,,
2020-10-19,820.1400146484375,822.77001953125,808.3499755859375,810.0,733.0599975585938,284000,,,,,,,,
2020-10-20,810.780029296875,813.3499755859375,800.0,804.9400024414062,728.4805908203125,300100,,,,,,,,
2020-10-21,802.780029296875,806.9299926757812,797.52001953125,803.1599731445312,726.8698120117188,307600,,,,,,,,
2020-10-22,806.1199951171875,809.4299926757812,776.3400268554688,777.5499877929688,703.6923828125,419000,,,,,,,,
2020-10-23,778.0,781.0900268554688,769.510009765625,777.030029296875,703.2218627929688,378100,,,,,,,,
2020-10-26,777.0,777.0,762.5,770.47998046875,697.2938232421875,293300,,,,,,,,
2020-10-27,778.7999877929688,778.7999877929688,767.1099853515625,773.3099975585938,699.8552856445312,308600,,,,,,,,
2020-10-28,763.1900024414062,771.6799926757812,755.010009765625,756.0700073242188,684.2527465820312,487600,,,,,,,,
2020-10-29,767.739990234375,767.739990234375,737.7999877929688,740.6799926757812,670.3245849609375,574100,,,,,,,,
2020-10-30,731.4600219726562,739.7100219726562,719.8599853515625,731.239990234375,661.7813110351562,413400,,,,,,,,
2020-11-02,740.25,748.0,729.8400268554688,738.3200073242188,668.1889038085938,426500,,,,,,,,
2020-11-03,742.5999755859375,755.3300170898438,738.3699951171875,752.280029296875,680.82275390625,313800,,,,,,,,
2020-11-04,759.3499755859375,787.0,758.719970703125,777.2899780273438,703.4572143554688,363800,,,,,,,,
2020-11-05,790.0,795.3400268554688,779.75,781.0499877929688,706.8597412109375,335200,,,,,,,,
2020-11-06,790.719970703125,797.27001953125,781.25,794.3900146484375,718.9327392578125,471500,,,,,,,,
2020-11-09,800.4099731445312,808.02001953125,740.5399780273438,743.2100219726562,672.6143188476562,852400,,,,,,,,
2020-11-10,743.1300048828125,743.8699951171875,716.030029296875,726.77001953125,657.73583984375,770200,,,,,,,,
2020-11-11,733.719970703125,766.0499877929688,731.0,760.8499755859375,688.57861328125,554800,,,,,,,,
2020-11-12,767.1199951171875,767.219970703125,754.3300170898438,760.3099975585938,688.0899047851562,390100,,,,,,,,
2020-11-13,764.5999755859375,766.2999877929688,755.3099975585938,760.8099975585938,688.54248046875,313700,,,,,,,,
2020-11-16,762.5700073242188,764.47998046875,736.2000122070312,755.0900268554688,683.3658447265625,405000,,,,,,,,
2020-11-17,750.6099853515625,755.0,743.8200073242188,751.1799926757812,682.2305297851562,512200,,,,,,,,
2020-11-18,747.8900146484375,758.0999755859375,733.3699951171875,734.3200073242188,666.918212890625,658500,,,,,,,,
2020-11-19,737.72998046875,737.72998046875,727.75,730.5900268554688,663.5305786132812,444500,,,,,,,,
2020-11-20,732.969970703125,742.3200073242188,725.5499877929688,728.1199951171875,661.2871704101562,538300,,,,,,,,
2020-11-23,727.2000122070312,733.0,709.3800048828125,711.4600219726562,646.156494140625,516500,,,,,,,,
2020-11-24,714.9500122070312,715.8499755859375,690.0599975585938,692.3800048828125,628.8276977539062,1209900,,,,,,,,
2020-11-25,698.989990234375,705.3499755859375,686.77001953125,693.5399780273438,629.8812866210938,880700,,,,,,,,
2020-11-27,701.0399780273438,705.7000122070312,691.6300048828125,700.52001953125,636.2205200195312,469700,,,,,,,,
2020-11-30,701.5999755859375,706.72998046875,695.4400024414062,697.7899780273438,633.7410278320312,1021700,,,,,,,,
2020-12-01,706.5900268554688,714.8599853515625,700.030029296875,712.5800170898438,647.173583984375,798100,,,,,,,,
2020-12-02,710.0,712.9299926757812,688.1400146484375,690.6199951171875,627.229248046875,552200,,,,,,,,
2020-12-03,701.72998046875,701.72998046875,689.780029296875,692.6500244140625,629.072998046875,669100,,,,,,,,
2020-12-04,692.9000244140625,712.9600219726562,690.489990234375,708.3300170898438,643.3137817382812,632900,,,,,,,,
2020-12-07,714.9600219726562,717.760009765625,694.3800048828125,697.5499877929688,633.5230712890625,682000,,,,,,,,
2020-12-08,705.0,706.4099731445312,692.1300048828125,695.280029296875,631.4616088867188,454200,,,,,,,,
2020-12-09,702.9099731445312,703.8900146484375,675.8400268554688,678.4000244140625,616.1309814453125,596900,,,,,,,,
2020-12-10,676.030029296875,689.25,676.030029296875,686.989990234375,623.9325561523438,419700,,,,,,,,
2020-12-11,685.4600219726562,689.7000122070312,671.9000244140625,688.8599853515625,625.630859375,455000,,,,,,,,
2020-12-14,688.97998046875,699.75,687.0,690.030029296875,626.693359375,454000,,,,,,,,
2020-12-15,696.52001953125,698.2899780273438,687.4500122070312,695.6400146484375,631.7883911132812,414600,,,,,,,,
2020-12-16,699.489990234375,702.52001953125,686.9299926757812,690.1900024414062,626.8388671875,379100,,,,,,,,
2020-12-17,696.3699951171875,717.72998046875,695.8200073242188,712.739990234375,647.31884765625,565400,,,,,,,,
2020-12-18,713.7999877929688,713.7999877929688,704.1300048828125,709.72998046875,644.5851440429688,862000,,,,,,,,
2020-12-21,701.3300170898438,706.3900146484375,697.0800170898438,704.4000244140625,639.7445068359375,516300,,,,,,,,
2020-12-22,700.0,714.0900268554688,698.0800170898438,713.4400024414062,647.9544677734375,371400,,,,,,,,
2020-12-23,714.9199829101562,719.239990234375,703.0800170898438,703.0800170898438,638.5454711914062,342400,,,,,,,,
2020-12-24,707.9400024414062,711.4299926757812,702.6099853515625,705.9400024414062,641.1429443359375,97300,,,,,,,,
2020-12-28,707.8499755859375,710.75,703.3200073242188,709.8800048828125,644.7213745117188,265300,,,,,,,,
2020-12-29,715.0,716.22998046875,705.5,708.780029296875,643.722412109375,230800,,,,,,,,
