date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'SBAC')","('high', 'SBAC')","('low', 'SBAC')","('close', 'SBAC')","('adj_close', 'SBAC')","('volume', 'SBAC')","('currency', '')"
2020-03-24,221.92999267578125,244.8699951171875,220.5399932861328,242.24000549316406,224.77333068847656,1703100,,,,,,,,
2020-03-25,237.99000549316406,251.22000122070312,237.99000549316406,243.13999938964844,225.6084747314453,1178900,,,,,,,,
2020-03-26,245.1300048828125,267.2699890136719,243.3699951171875,264.489990234375,245.41900634765625,1038400,,,,,,,,
2020-03-27,251.25,270.0400085449219,251.25,261.3800048828125,242.5332489013672,849700,,,,,,,,
2020-03-30,269.4200134277344,280.3999938964844,260.1199951171875,278.6600036621094,258.5672912597656,824700,,,,,,,,
2020-03-31,273.7900085449219,274.2900085449219,262.44000244140625,269.9700012207031,250.50387573242188,1856000,,,,,,,,
2020-04-01,258.29998779296875,268.0,252.16000366210938,260.4700012207031,241.6888427734375,834500,,,,,,,,
2020-04-02,259.54998779296875,278.6400146484375,256.3699951171875,274.94000244140625,255.1155242919922,1091700,,,,,,,,
2020-04-03,272.9100036621094,276.239990234375,260.3900146484375,264.79998779296875,245.7066192626953,668600,,,,,,,,
2020-04-06,272.8800048828125,279.32000732421875,268.44000244140625,277.4599914550781,257.4537658691406,1380500,,,,,,,,
2020-04-07,289.5,290.0,276.489990234375,276.6600036621094,256.7115173339844,734100,,,,,,,,
2020-04-08,279.07000732421875,303.7300109863281,277.5199890136719,302.05999755859375,280.27996826171875,864100,,,,,,,,
2020-04-09,304.8999938964844,314.8399963378906,297.7699890136719,305.80999755859375,283.7596130371094,1386200,,,,,,,,
2020-04-13,302.8800048828125,304.04998779296875,284.92999267578125,289.0,268.1617431640625,601700,,,,,,,,
2020-04-14,293.80999755859375,308.7699890136719,290.010009765625,302.6099853515625,280.7903747558594,805800,,,,,,,,
2020-04-15,302.5799865722656,303.57000732421875,295.0,301.82000732421875,280.0574035644531,661200,,,,,,,,
2020-04-16,300.5199890136719,309.7699890136719,300.1300048828125,308.70001220703125,286.4412841796875,584900,,,,,,,,
2020-04-17,313.57000732421875,315.8399963378906,308.3399963378906,314.8299865722656,292.12921142578125,762700,,,,,,,,
2020-04-20,311.75,311.75,299.6400146484375,300.2699890136719,278.6191101074219,585500,,,,,,,,
2020-04-21,298.3599853515625,302.75,293.25,294.0299987792969,272.8290710449219,555800,,,,,,,,
2020-04-22,298.5,310.0,296.5899963378906,306.55999755859375,284.4555358886719,608200,,,,,,,,
2020-04-23,306.1700134277344,313.4599914550781,303.8299865722656,306.6700134277344,284.55767822265625,637200,,,,,,,,
2020-04-24,308.3299865722656,308.45001220703125,297.1400146484375,305.7900085449219,283.74114990234375,731700,,,,,,,,
2020-04-27,306.6199951171875,309.6199951171875,303.489990234375,308.79998779296875,286.53411865234375,653000,,,,,,,,
2020-04-28,317.1099853515625,317.1099853515625,305.0299987792969,305.30999755859375,283.2957763671875,662500,,,,,,,,
2020-04-29,306.0199890136719,309.69000244140625,291.04998779296875,291.4700012207031,270.45367431640625,1031500,,,,,,,,
2020-04-30,288.0799865722656,292.4700012207031,285.8800048828125,289.9200134277344,269.015380859375,1679300,,,,,,,,
2020-05-01,287.9599914550781,292.32000732421875,285.1700134277344,286.760009765625,266.083251953125,584100,,,,,,,,
2020-05-04,290.7699890136719,293.3599853515625,278.1199951171875,288.5,267.69775390625,797600,,,,,,,,
2020-05-05,285.0400085449219,297.95001220703125,285.0400085449219,294.510009765625,273.2744140625,730900,,,,,,,,
2020-05-06,295.95001220703125,300.0199890136719,285.2200012207031,288.3500061035156,267.55859375,818900,,,,,,,,
2020-05-07,290.5899963378906,292.95001220703125,284.5199890136719,286.1300048828125,265.4986877441406,874600,,,,,,,,
2020-05-08,291.1199951171875,294.42999267578125,289.0899963378906,291.8599853515625,270.81549072265625,708500,,,,,,,,
2020-05-11,289.79998779296875,300.75,288.9599914550781,296.55999755859375,275.1766357421875,1005600,,,,,,,,
2020-05-12,296.55999755859375,298.8299865722656,288.79998779296875,289.1700134277344,268.3194274902344,666000,,,,,,,,
2020-05-13,288.7300109863281,294.25,283.2900085449219,284.0899963378906,263.60577392578125,789400,,,,,,,,
2020-05-14,278.8599853515625,285.1400146484375,278.8599853515625,282.92999267578125,262.52935791015625,682000,,,,,,,,
2020-05-15,282.2900085449219,285.44000244140625,276.3599853515625,284.1000061035156,263.6150207519531,596300,,,,,,,,
2020-05-18,292.1099853515625,292.67999267578125,284.4599914550781,289.3299865722656,268.46795654296875,847300,,,,,,,,
2020-05-19,285.1400146484375,293.3299865722656,284.04998779296875,284.29998779296875,263.80059814453125,473500,,,,,,,,
2020-05-20,286.8900146484375,290.3500061035156,279.0,283.75,263.290283203125,505400,,,,,,,,
2020-05-21,280.7099914550781,284.3299865722656,279.489990234375,281.2900085449219,261.0076904296875,495500,,,,,,,,
2020-05-22,282.25,290.5899963378906,279.5199890136719,289.9599914550781,269.05255126953125,858600,,,,,,,,
2020-05-26,293.6199951171875,296.6000061035156,285.8299865722656,293.489990234375,272.32794189453125,771600,,,,,,,,
2020-05-27,293.0199890136719,303.0,289.95001220703125,302.8900146484375,281.4961853027344,639400,,,,,,,,
2020-05-28,304.0,313.4599914550781,303.80999755859375,310.69000244140625,288.74530029296875,564500,,,,,,,,
2020-05-29,310.80999755859375,315.010009765625,306.0199890136719,314.1300048828125,291.9422302246094,727300,,,,,,,,
2020-06-01,314.67999267578125,320.7699890136719,311.69000244140625,317.67999267578125,295.2414855957031,715700,,,,,,,,
2020-06-02,314.3500061035156,319.9800109863281,314.1499938964844,318.260009765625,295.7806091308594,609600,,,,,,,,
2020-06-03,312.3299865722656,323.0199890136719,312.3299865722656,314.95001220703125,292.7044372558594,606200,,,,,,,,
2020-06-04,312.19000244140625,314.989990234375,298.8500061035156,300.5899963378906,279.35870361328125,864100,,,,,,,,
2020-06-05,312.67999267578125,312.67999267578125,294.80999755859375,297.17999267578125,276.1895446777344,1385200,,,,,,,,
2020-06-08,295.5,298.75,293.19000244140625,294.6400146484375,273.8288879394531,1122800,,,,,,,,
2020-06-09,299.6300048828125,309.67999267578125,294.0799865722656,308.25,286.4776306152344,875200,,,,,,,,
2020-06-10,307.6600036621094,311.32000732421875,300.7900085449219,306.1199951171875,284.4980163574219,583500,,,,,,,,
2020-06-11,306.0899963378906,306.0899963378906,289.5299987792969,290.0,269.5166015625,1060400,,,,,,,,
2020-06-12,294.95001220703125,298.9700012207031,292.4599914550781,297.3699951171875,276.3660888671875,597700,,,,,,,,
2020-06-15,293.7699890136719,299.7699890136719,289.6600036621094,299.3699951171875,278.2248229980469,582700,,,,,,,,
2020-06-16,305.45001220703125,305.45001220703125,294.8999938964844,302.0400085449219,280.7061767578125,690400,,,,,,,,
2020-06-17,305.6499938964844,306.7799987792969,297.3399963378906,297.8900146484375,276.84942626953125,773500,,,,,,,,
2020-06-18,298.17999267578125,299.7099914550781,288.6000061035156,289.2900085449219,268.8568420410156,792100,,,,,,,,
2020-06-19,292.010009765625,307.5299987792969,288.8699951171875,302.29998779296875,280.9478454589844,2357800,,,,,,,,
2020-06-22,300.8500061035156,302.92999267578125,291.1400146484375,297.1199951171875,276.1336975097656,844800,,,,,,,,
2020-06-23,297.95001220703125,299.45001220703125,292.010009765625,293.7799987792969,273.0296936035156,661600,,,,,,,,
2020-06-24,291.75,295.17999267578125,281.989990234375,287.7699890136719,267.44415283203125,1086500,,,,,,,,
2020-06-25,284.5899963378906,289.5199890136719,281.1499938964844,289.2900085449219,268.8568420410156,1002800,,,,,,,,
2020-06-26,291.3299865722656,295.94000244140625,285.95001220703125,294.19000244140625,273.4106750488281,4149300,,,,,,,,
2020-06-29,298.32000732421875,298.32000732421875,287.1400146484375,289.17999267578125,268.7545166015625,632900,,,,,,,,
2020-06-30,289.67999267578125,299.70001220703125,289.55999755859375,297.9200134277344,276.87725830078125,772000,,,,,,,,
2020-07-01,297.7200012207031,303.29998779296875,291.0400085449219,301.3500061035156,280.0649719238281,623300,,,,,,,,
2020-07-02,304.1300048828125,307.70001220703125,300.0899963378906,300.5799865722656,279.34930419921875,594400,,,,,,,,
2020-07-06,304.5,309.989990234375,301.2099914550781,302.3900146484375,281.0315246582031,728600,,,,,,,,
2020-07-07,300.2300109863281,310.8599853515625,298.9100036621094,305.489990234375,283.9126281738281,549200,,,,,,,,
2020-07-08,307.7300109863281,308.3299865722656,301.9800109863281,303.17999267578125,281.76568603515625,489700,,,,,,,,
2020-07-09,302.260009765625,308.1600036621094,300.1300048828125,307.7799987792969,286.040771484375,380600,,,,,,,,
2020-07-10,308.9200134277344,309.8299865722656,301.7099914550781,304.4200134277344,282.91815185546875,521500,,,,,,,,
2020-07-13,300.989990234375,304.2200012207031,289.0299987792969,291.7300109863281,271.12451171875,741300,,,,,,,,
2020-07-14,297.0199890136719,298.260009765625,291.42999267578125,297.1199951171875,276.1336975097656,712600,,,,,,,,
2020-07-15,297.9100036621094,298.25,288.9700012207031,292.9100036621094,272.2210998535156,745400,,,,,,,,
2020-07-16,292.5899963378906,293.239990234375,289.0400085449219,291.55999755859375,270.96636962890625,393300,,,,,,,,
2020-07-17,296.19000244140625,300.2300109863281,291.0400085449219,297.6400146484375,276.6169738769531,397500,,,,,,,,
2020-07-20,296.7799987792969,304.9800109863281,296.7799987792969,300.7799987792969,279.5352478027344,472800,,,,,,,,
2020-07-21,301.760009765625,303.4800109863281,295.5799865722656,296.8500061035156,275.8827819824219,480500,,,,,,,,
2020-07-22,297.1700134277344,299.5799865722656,295.2099914550781,298.20001220703125,277.1375427246094,319200,,,,,,,,
2020-07-23,298.67999267578125,302.3299865722656,294.19000244140625,298.67999267578125,277.5835266113281,537500,,,,,,,,
2020-07-24,298.489990234375,301.2799987792969,295.2200012207031,298.67999267578125,277.5835266113281,520200,,,,,,,,
2020-07-27,298.92999267578125,308.2099914550781,298.07000732421875,304.489990234375,282.9831848144531,671300,,,,,,,,
2020-07-28,305.82000732421875,312.9599914550781,305.0199890136719,312.239990234375,290.1857604980469,774900,,,,,,,,
2020-07-29,312.20001220703125,321.19000244140625,312.20001220703125,317.57000732421875,295.13934326171875,665600,,,,,,,,
2020-07-30,310.0,315.0,309.0400085449219,311.4100036621094,289.4144287109375,707900,,,,,,,,
2020-07-31,313.7200012207031,314.3399963378906,307.95001220703125,311.5400085449219,289.5352783203125,530800,,,,,,,,
2020-08-03,310.6199951171875,312.82000732421875,304.07000732421875,305.3900146484375,283.81964111328125,441400,,,,,,,,
2020-08-04,311.55999755859375,319.9200134277344,307.1400146484375,310.30999755859375,288.3921203613281,896500,,,,,,,,
2020-08-05,315.2099914550781,315.2099914550781,303.2300109863281,306.4800109863281,284.8325500488281,412300,,,,,,,,
2020-08-06,304.3500061035156,308.05999755859375,300.67999267578125,307.3299865722656,285.6225891113281,514500,,,,,,,,
2020-08-07,307.1300048828125,313.0,306.92999267578125,311.2799987792969,289.2936096191406,324200,,,,,,,,
2020-08-10,310.5799865722656,311.1099853515625,298.7799987792969,300.8299865722656,279.5816955566406,808100,,,,,,,,
2020-08-11,305.9599914550781,305.9599914550781,294.57000732421875,295.6400146484375,274.75830078125,663500,,,,,,,,
2020-08-12,296.739990234375,305.3999938964844,295.92999267578125,304.3900146484375,282.89031982421875,484000,,,,,,,,
2020-08-13,302.7200012207031,308.9200134277344,302.7200012207031,304.6300048828125,283.11328125,316700,,,,,,,,
2020-08-14,303.010009765625,307.4599914550781,301.1300048828125,303.1700134277344,281.7565002441406,271200,,,,,,,,
2020-08-17,303.0299987792969,308.1000061035156,302.29998779296875,307.739990234375,286.0036315917969,357700,,,,,,,,
2020-08-18,309.010009765625,310.7200012207031,306.510009765625,307.4700012207031,285.7527160644531,359000,,,,,,,,
2020-08-19,308.2699890136719,308.2699890136719,296.3599853515625,298.2200012207031,277.1561279296875,587800,,,,,,,,
2020-08-20,297.4700012207031,303.82000732421875,297.1700134277344,299.80999755859375,278.6337585449219,249300,,,,,,,,
2020-08-21,308.7699890136719,308.7699890136719,299.8399963378906,305.44000244140625,283.8660583496094,423600,,,,,,,,
2020-08-24,303.6700134277344,303.8699951171875,296.5,301.5199890136719,280.65020751953125,406700,,,,,,,,
2020-08-25,300.17999267578125,305.1000061035156,298.0799865722656,304.4700012207031,283.3959655761719,359700,,,,,,,,
2020-08-26,300.6199951171875,303.7900085449219,299.1600036621094,303.4599914550781,282.4559326171875,373400,,,,,,,,
2020-08-27,306.67999267578125,307.4599914550781,303.17999267578125,305.92999267578125,284.75494384765625,419600,,,,,,,,
2020-08-28,305.9599914550781,306.2300109863281,302.04998779296875,306.19000244140625,284.9970397949219,313000,,,,,,,,
2020-08-31,305.6700134277344,307.32000732421875,304.1000061035156,306.07000732421875,284.88525390625,483100,,,,,,,,
2020-09-01,305.6199951171875,309.9100036621094,303.2200012207031,306.6199951171875,285.3973083496094,308400,,,,,,,,
2020-09-02,309.92999267578125,315.3699951171875,304.8800048828125,314.1700134277344,292.4246520996094,548400,,,,,,,,
2020-09-03,312.82000732421875,314.9599914550781,303.010009765625,306.7699890136719,285.5368347167969,509300,,,,,,,,
2020-09-04,305.4800109863281,308.1700134277344,296.1499938964844,300.2900085449219,279.50537109375,480400,,,,,,,,
2020-09-08,299.7900085449219,308.25,294.3500061035156,305.7900085449219,284.6247253417969,729800,,,,,,,,
2020-09-09,307.3800048828125,319.32000732421875,307.3800048828125,313.3599853515625,291.67071533203125,908800,,,,,,,,
2020-09-10,312.5799865722656,312.5799865722656,303.260009765625,303.3800048828125,282.38140869140625,562400,,,,,,,,
2020-09-11,304.1700134277344,307.260009765625,302.8900146484375,304.57000732421875,283.4891357421875,344900,,,,,,,,
2020-09-14,305.94000244140625,311.5799865722656,305.94000244140625,309.69000244140625,288.2546691894531,389400,,,,,,,,
2020-09-15,312.6600036621094,324.6400146484375,312.32000732421875,323.3500061035156,300.96929931640625,558900,,,,,,,,
2020-09-16,320.8399963378906,328.3699951171875,320.8399963378906,322.1400146484375,299.8429870605469,577900,,,,,,,,
2020-09-17,321.45001220703125,322.6499938964844,308.3999938964844,312.3500061035156,290.7306213378906,483800,,,,,,,,
2020-09-18,309.3800048828125,313.739990234375,306.489990234375,308.70001220703125,287.3332824707031,703700,,,,,,,,
2020-09-21,306.5,309.8500061035156,302.3699951171875,305.05999755859375,283.94525146484375,655000,,,,,,,,
2020-09-22,303.3599853515625,314.4200134277344,303.010009765625,313.20001220703125,291.5218505859375,506700,,,,,,,,
2020-09-23,313.0400085449219,313.0400085449219,304.3500061035156,305.1300048828125,284.0104064941406,537000,,,,,,,,
2020-09-24,304.9800109863281,311.3800048828125,304.6600036621094,306.2699890136719,285.0714416503906,633200,,,,,,,,
2020-09-25,303.94000244140625,315.3299865722656,303.94000244140625,314.0199890136719,292.2850646972656,650800,,,,,,,,
2020-09-28,316.94000244140625,317.8299865722656,309.2900085449219,310.4800109863281,288.9900207519531,649200,,,,,,,,
2020-09-29,312.0,314.8800048828125,309.6199951171875,313.8699951171875,292.1454772949219,403600,,,,,,,,
2020-09-30,314.9200134277344,319.2200012207031,313.04998779296875,318.4800109863281,296.4363708496094,627900,,,,,,,,
2020-10-01,320.45001220703125,322.0899963378906,313.32000732421875,315.17999267578125,293.3647766113281,873800,,,,,,,,
2020-10-02,314.04998779296875,320.5899963378906,311.1400146484375,318.1199951171875,296.1012268066406,661300,,,,,,,,
2020-10-05,317.7099914550781,322.010009765625,312.8699951171875,321.92999267578125,299.6474914550781,573800,,,,,,,,
2020-10-06,322.57000732421875,322.57000732421875,313.67999267578125,315.0400085449219,293.234375,469100,,,,,,,,
2020-10-07,315.9800109863281,315.9800109863281,309.7099914550781,313.30999755859375,291.6241760253906,360600,,,,,,,,
2020-10-08,320.5799865722656,320.5799865722656,313.1400146484375,315.32000732421875,293.4951477050781,499800,,,,,,,,
2020-10-09,315.4800109863281,316.2900085449219,312.2300109863281,314.6300048828125,292.8528137207031,420600,,,,,,,,
2020-10-12,313.8900146484375,315.7900085449219,311.1000061035156,313.92999267578125,292.20123291015625,556600,,,,,,,,
2020-10-13,313.9700012207031,316.75,306.5799865722656,308.82000732421875,287.4449768066406,730300,,,,,,,,
2020-10-14,310.0799865722656,312.20001220703125,306.2099914550781,306.6000061035156,285.3786315917969,323100,,,,,,,,
2020-10-15,304.6099853515625,311.79998779296875,304.6099853515625,310.5400085449219,289.04583740234375,402700,,,,,,,,
2020-10-16,311.7300109863281,313.8800048828125,308.6000061035156,310.25,288.7760925292969,300700,,,,,,,,
2020-10-19,311.92999267578125,313.9700012207031,305.3699951171875,307.7799987792969,286.4768981933594,364800,,,,,,,,
2020-10-20,309.010009765625,310.19000244140625,305.70001220703125,306.6099853515625,285.3878479003906,318000,,,,,,,,
2020-10-21,304.3500061035156,309.2799987792969,304.3299865722656,307.2699890136719,286.00225830078125,324000,,,,,,,,
2020-10-22,308.19000244140625,308.19000244140625,293.67999267578125,294.010009765625,273.6600341796875,951500,,,,,,,,
2020-10-23,294.0899963378906,302.5,292.70001220703125,302.1099853515625,281.1993408203125,632200,,,,,,,,
2020-10-26,300.8699951171875,305.4200134277344,299.1099853515625,303.3299865722656,282.33489990234375,435600,,,,,,,,
2020-10-27,303.44000244140625,306.20001220703125,299.7699890136719,301.8299865722656,280.93878173828125,448500,,,,,,,,
2020-10-28,298.7200012207031,302.3599853515625,294.69000244140625,295.4200134277344,274.9725036621094,648600,,,,,,,,
2020-10-29,295.5899963378906,299.94000244140625,293.6499938964844,295.0199890136719,274.6001281738281,591000,,,,,,,,
2020-10-30,292.8299865722656,295.3399963378906,286.489990234375,290.3699951171875,270.27203369140625,518300,,,,,,,,
2020-11-02,295.6000061035156,296.95001220703125,288.3699951171875,293.5199890136719,273.2039489746094,548700,,,,,,,,
2020-11-03,297.0,298.0400085449219,288.0799865722656,291.010009765625,270.86761474609375,1102300,,,,,,,,
2020-11-04,293.1700134277344,307.260009765625,292.55999755859375,302.0199890136719,281.1155700683594,545100,,,,,,,,
2020-11-05,303.2699890136719,306.989990234375,302.1000061035156,305.82000732421875,284.6525573730469,437100,,,,,,,,
2020-11-06,308.2799987792969,308.67999267578125,302.0199890136719,306.6199951171875,285.3973083496094,503900,,,,,,,,
2020-11-09,309.5899963378906,312.1300048828125,296.45001220703125,297.4700012207031,276.88055419921875,940400,,,,,,,,
2020-11-10,297.5400085449219,297.5400085449219,286.4200134277344,290.6400146484375,270.5232849121094,793100,,,,,,,,
2020-11-11,293.2799987792969,305.25,290.9700012207031,298.5899963378906,277.9230651855469,767300,,,,,,,,
2020-11-12,298.9700012207031,304.95001220703125,293.7300109863281,296.9700012207031,276.4151611328125,547400,,,,,,,,
2020-11-13,298.7699890136719,304.82000732421875,297.2699890136719,304.0,282.95849609375,408500,,,,,,,,
2020-11-16,303.5899963378906,307.07000732421875,294.7900085449219,295.4100036621094,274.9631042480469,571000,,,,,,,,
2020-11-17,294.5,301.1400146484375,294.17999267578125,298.7799987792969,278.0998229980469,418500,,,,,,,,
2020-11-18,296.8999938964844,302.75,295.45001220703125,298.5199890136719,278.2909851074219,503500,,,,,,,,
2020-11-19,297.5799865722656,300.3800048828125,293.4800109863281,297.760009765625,277.5824890136719,460000,,,,,,,,
2020-11-20,298.82000732421875,298.82000732421875,289.0899963378906,290.1000061035156,270.44158935546875,662500,,,,,,,,
2020-11-23,290.17999267578125,291.07000732421875,285.5199890136719,286.2699890136719,266.87115478515625,608100,,,,,,,,
2020-11-24,286.2699890136719,290.0,279.0,279.8900146484375,260.9234313964844,1184100,,,,,,,,
2020-11-25,281.1700134277344,285.260009765625,280.0299987792969,282.6099853515625,263.4590759277344,986600,,,,,,,,
2020-11-27,289.989990234375,289.989990234375,283.9100036621094,285.7300109863281,266.3677062988281,400800,,,,,,,,
2020-11-30,285.5899963378906,287.4100036621094,282.6499938964844,287.17999267578125,267.7195129394531,1164000,,,,,,,,
2020-12-01,289.1400146484375,289.6400146484375,285.80999755859375,288.7799987792969,269.2110290527344,913000,,,,,,,,
2020-12-02,287.69000244140625,289.4599914550781,281.2200012207031,284.4800109863281,265.2024230957031,571300,,,,,,,,
2020-12-03,284.6400146484375,287.8999938964844,283.05999755859375,286.3999938964844,266.9923400878906,526300,,,,,,,,
2020-12-04,286.7200012207031,289.30999755859375,284.2099914550781,286.45001220703125,267.0389404296875,447500,,,,,,,,
2020-12-07,283.7099914550781,289.67999267578125,281.92999267578125,283.7900085449219,264.5591125488281,560300,,,,,,,,
2020-12-08,282.7900085449219,284.3699951171875,278.3500061035156,280.8500061035156,261.818359375,484000,,,,,,,,
2020-12-09,278.9200134277344,280.0199890136719,274.57000732421875,275.8800048828125,257.1851806640625,648300,,,,,,,,
2020-12-10,276.0899963378906,278.8500061035156,274.0799865722656,275.6000061035156,256.92413330078125,594100,,,,,,,,
2020-12-11,276.0199890136719,276.5899963378906,272.3599853515625,275.6199951171875,256.94287109375,653300,,,,,,,,
2020-12-14,277.67999267578125,279.489990234375,273.6199951171875,274.1700134277344,255.59109497070312,588200,,,,,,,,
2020-12-15,276.1099853515625,277.1600036621094,273.9599914550781,276.2900085449219,257.5673828125,495900,,,,,,,,
