date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MTN')","('high', 'MTN')","('low', 'MTN')","('close', 'MTN')","('adj_close', 'MTN')","('volume', 'MTN')","('currency', '')"
2020-01-28,239.35000610351562,240.0800018310547,234.77000427246094,236.63999938964844,195.11546325683594,331400,,,,,,,,
2020-01-29,236.9499969482422,238.82000732421875,235.42999267578125,236.75,195.20619201660156,483200,,,,,,,,
2020-01-30,235.66000366210938,239.66000366210938,234.63999938964844,237.08999633789062,195.4864959716797,248500,,,,,,,,
2020-01-31,237.75,238.49000549316406,234.10000610351562,234.50999450683594,193.35923767089844,221800,,,,,,,,
2020-02-03,235.1300048828125,238.2100067138672,235.11000061035156,235.30999755859375,194.0188751220703,240300,,,,,,,,
2020-02-04,237.99000549316406,241.74000549316406,237.3800048828125,238.33999633789062,196.5171356201172,200000,,,,,,,,
2020-02-05,240.52000427246094,241.8699951171875,238.58999633789062,239.64999389648438,197.59732055664062,225400,,,,,,,,
2020-02-06,239.88999938964844,240.0800018310547,237.9600067138672,237.99000549316406,196.22857666015625,102000,,,,,,,,
2020-02-07,236.9199981689453,237.61000061035156,234.89999389648438,235.89999389648438,194.50534057617188,168100,,,,,,,,
2020-02-10,235.47000122070312,241.9499969482422,234.32000732421875,241.5399932861328,199.15565490722656,267400,,,,,,,,
2020-02-11,242.6999969482422,248.17999267578125,242.22000122070312,244.83999633789062,201.87660217285156,236200,,,,,,,,
2020-02-12,245.92999267578125,247.11000061035156,244.4600067138672,245.66000366210938,202.55264282226562,183500,,,,,,,,
2020-02-13,244.16000366210938,248.36000061035156,243.42999267578125,248.0800018310547,204.5480194091797,145600,,,,,,,,
2020-02-14,247.7899932861328,249.67999267578125,246.83999633789062,249.41000366210938,205.6446075439453,143300,,,,,,,,
2020-02-18,248.6300048828125,251.6699981689453,247.83999633789062,248.1999969482422,204.64695739746094,299900,,,,,,,,
2020-02-19,248.83999633789062,249.6199951171875,245.47000122070312,245.5,202.42076110839844,307300,,,,,,,,
2020-02-20,245.88999938964844,248.86000061035156,244.22999572753906,248.5399932861328,204.9272918701172,194500,,,,,,,,
2020-02-21,247.3300018310547,251.86000061035156,246.0399932861328,251.6699981689453,207.5080108642578,369800,,,,,,,,
2020-02-24,245.0,248.5800018310547,241.8800048828125,242.2100067138672,199.70806884765625,347200,,,,,,,,
2020-02-25,242.24000549316406,242.47000122070312,230.47999572753906,230.74000549316406,190.25079345703125,336100,,,,,,,,
2020-02-26,231.39999389648438,232.77000427246094,218.8000030517578,220.3699951171875,181.70046997070312,519100,,,,,,,,
2020-02-27,215.0,223.77000427246094,212.0,212.22000122070312,174.98057556152344,436900,,,,,,,,
2020-02-28,208.1999969482422,217.3000030517578,205.52999877929688,212.61000061035156,175.30215454101562,629000,,,,,,,,
2020-03-02,213.19000244140625,214.30999755859375,206.0399932861328,209.94000244140625,173.10064697265625,518100,,,,,,,,
2020-03-03,211.44000244140625,212.66000366210938,200.0,201.3000030517578,165.9767608642578,690400,,,,,,,,
2020-03-04,204.5,206.72999572753906,200.0,201.39999389648438,166.0592041015625,702900,,,,,,,,
2020-03-05,199.6300048828125,201.64999389648438,191.0500030517578,195.5,161.19451904296875,860300,,,,,,,,
2020-03-06,189.1199951171875,200.16000366210938,187.5,196.5800018310547,162.08502197265625,850900,,,,,,,,
2020-03-09,184.6199951171875,187.39999389648438,180.0500030517578,182.0,150.06344604492188,969700,,,,,,,,
2020-03-10,174.0,183.94000244140625,170.63999938964844,177.89999389648438,146.68287658691406,1907500,,,,,,,,
2020-03-11,172.5,175.9499969482422,154.5500030517578,155.6199951171875,128.31251525878906,1732900,,,,,,,,
2020-03-12,147.83999633789062,149.72999572753906,125.0,145.24000549316406,119.75394439697266,1691500,,,,,,,,
2020-03-13,154.67999267578125,171.55999755859375,150.9600067138672,169.83999633789062,140.03721618652344,919000,,,,,,,,
2020-03-16,140.00999450683594,172.1300048828125,135.00999450683594,153.72000122070312,126.74589538574219,1110500,,,,,,,,
2020-03-17,155.1699981689453,166.5,150.1199951171875,161.69000244140625,133.3173828125,992200,,,,,,,,
2020-03-18,149.1699981689453,162.61000061035156,141.27999877929688,161.7899932861328,133.39981079101562,993800,,,,,,,,
2020-03-19,154.83999633789062,165.99000549316406,146.88999938964844,160.25999450683594,132.13827514648438,880600,,,,,,,,
2020-03-20,163.94000244140625,168.6699981689453,142.25,145.10000610351562,119.63851165771484,1204400,,,,,,,,
2020-03-23,147.0,147.6199951171875,135.0,141.7899932861328,116.9093017578125,851700,,,,,,,,
2020-03-24,151.02000427246094,156.94000244140625,141.0,142.6199951171875,117.59366607666016,731800,,,,,,,,
2020-03-25,145.7899932861328,163.44000244140625,143.25999450683594,152.16000366210938,127.02723693847656,1345400,,,,,,,,
2020-03-26,154.13999938964844,156.57000732421875,146.0800018310547,150.8000030517578,125.891845703125,910000,,,,,,,,
2020-03-27,145.22999572753906,157.5800018310547,143.66000366210938,155.60000610351562,129.8990020751953,617800,,,,,,,,
2020-03-30,154.77999877929688,154.77999877929688,147.5399932861328,148.9600067138672,124.3558120727539,604300,,,,,,,,
2020-03-31,148.2899932861328,154.05999755859375,147.05999755859375,147.7100067138672,123.31224060058594,787000,,,,,,,,
2020-04-01,142.11000061035156,147.99000549316406,139.00999450683594,141.3300018310547,117.98605346679688,719800,,,,,,,,
2020-04-02,137.42999267578125,143.7899932861328,135.5,139.36000061035156,116.34143829345703,558800,,,,,,,,
2020-04-03,139.5,140.63999938964844,129.52000427246094,131.72999572753906,109.97171020507812,685300,,,,,,,,
2020-04-06,139.16000366210938,148.80999755859375,137.42999267578125,141.02999877929688,117.735595703125,1029600,,,,,,,,
2020-04-07,150.0,155.5399932861328,145.00999450683594,150.5800018310547,125.70819091796875,687200,,,,,,,,
2020-04-08,153.44000244140625,159.97000122070312,151.42999267578125,157.72000122070312,131.66885375976562,459100,,,,,,,,
2020-04-09,162.0,168.47999572753906,160.08999633789062,164.69000244140625,137.48760986328125,552900,,,,,,,,
2020-04-13,164.0,164.0,154.25999450683594,154.89999389648438,129.3146514892578,303000,,,,,,,,
2020-04-14,160.32000732421875,161.77000427246094,157.72000122070312,160.6300048828125,134.0982208251953,526200,,,,,,,,
2020-04-15,156.38999938964844,161.36000061035156,154.82000732421875,160.22000122070312,133.75595092773438,293600,,,,,,,,
2020-04-16,161.10000610351562,161.10000610351562,150.3699951171875,150.92999267578125,126.00039672851562,559100,,,,,,,,
2020-04-17,158.47000122070312,163.0399932861328,155.0500030517578,162.7100067138672,135.83465576171875,500600,,,,,,,,
2020-04-20,159.0,160.5399932861328,157.08999633789062,157.92999267578125,131.8441619873047,351600,,,,,,,,
2020-04-21,154.69000244140625,156.14999389648438,146.9199981689453,150.58999633789062,125.71649169921875,315700,,,,,,,,
2020-04-22,152.52999877929688,156.72000122070312,151.60000610351562,155.97999572753906,130.21627807617188,292300,,,,,,,,
2020-04-23,155.8000030517578,159.16000366210938,155.0,156.3300018310547,130.5084686279297,325000,,,,,,,,
2020-04-24,155.85000610351562,156.88999938964844,153.08999633789062,153.94000244140625,128.51321411132812,215600,,,,,,,,
2020-04-27,155.24000549316406,172.44000244140625,154.50999450683594,170.77999877929688,142.5717010498047,621500,,,,,,,,
2020-04-28,184.3000030517578,187.2899932861328,167.1300048828125,168.27999877929688,140.48464965820312,601500,,,,,,,,
2020-04-29,176.60000610351562,178.8000030517578,170.67999267578125,170.9199981689453,142.6885528564453,687000,,,,,,,,
2020-04-30,169.10000610351562,172.13999938964844,165.0,171.0,142.7553253173828,476500,,,,,,,,
2020-05-01,166.77000427246094,168.47999572753906,163.2100067138672,167.91000366210938,140.17568969726562,326300,,,,,,,,
2020-05-04,164.0500030517578,169.8699951171875,163.47999572753906,169.64999389648438,141.62835693359375,304800,,,,,,,,
2020-05-05,170.60000610351562,172.24000549316406,164.14999389648438,165.11000061035156,137.83819580078125,342100,,,,,,,,
2020-05-06,167.05999755859375,169.0,164.50999450683594,167.10000610351562,139.49952697753906,268200,,,,,,,,
2020-05-07,169.60000610351562,171.74000549316406,167.99000549316406,171.50999450683594,143.1811065673828,833200,,,,,,,,
2020-05-08,174.11000061035156,178.5500030517578,172.8800048828125,178.0399932861328,148.63253784179688,321300,,,,,,,,
2020-05-11,177.11000061035156,179.42999267578125,174.7899932861328,176.13999938964844,147.04637145996094,344100,,,,,,,,
2020-05-12,177.36000061035156,177.5,166.25,166.75,139.2073211669922,307900,,,,,,,,
2020-05-13,166.1300048828125,168.10000610351562,161.4199981689453,163.14999389648438,136.2019500732422,685900,,,,,,,,
2020-05-14,160.0,164.9499969482422,154.19000244140625,164.57000732421875,137.387451171875,412100,,,,,,,,
2020-05-15,163.4600067138672,171.0500030517578,161.72000122070312,168.92999267578125,141.02723693847656,397500,,,,,,,,
2020-05-18,175.00999450683594,189.88999938964844,175.00999450683594,189.0500030517578,157.82398986816406,626100,,,,,,,,
2020-05-19,189.24000549316406,192.60000610351562,185.0,188.5399932861328,157.39817810058594,435800,,,,,,,,
2020-05-20,192.92999267578125,196.0800018310547,183.61000061035156,189.6699981689453,158.341552734375,586200,,,,,,,,
2020-05-21,190.85000610351562,193.38999938964844,186.6300048828125,192.88999938964844,161.0297088623047,342400,,,,,,,,
2020-05-22,193.16000366210938,195.17999267578125,190.6699981689453,194.94000244140625,162.74110412597656,281100,,,,,,,,
2020-05-26,202.52999877929688,204.1699981689453,193.60000610351562,197.05999755859375,164.51092529296875,593900,,,,,,,,
2020-05-27,201.25999450683594,207.61000061035156,196.9199981689453,206.9499969482422,172.7673797607422,470800,,,,,,,,
2020-05-28,206.2100067138672,207.8800048828125,199.3699951171875,199.52999877929688,166.57296752929688,370100,,,,,,,,
2020-05-29,197.52999877929688,198.75,194.14999389648438,198.3300018310547,165.57118225097656,458700,,,,,,,,
2020-06-01,197.99000549316406,198.82000732421875,192.74000549316406,193.74000549316406,161.73931884765625,606800,,,,,,,,
2020-06-02,195.2100067138672,197.42999267578125,192.4499969482422,196.5800018310547,164.11024475097656,401400,,,,,,,,
2020-06-03,198.2100067138672,204.67999267578125,198.2100067138672,201.97999572753906,168.61825561523438,354800,,,,,,,,
2020-06-04,203.3699951171875,208.25,198.27000427246094,206.97000122070312,172.7841033935547,491700,,,,,,,,
2020-06-05,211.80999755859375,218.0,195.82000732421875,196.75,164.25210571289062,991600,,,,,,,,
2020-06-08,200.58999633789062,201.75999450683594,194.4600067138672,194.74000549316406,162.5741424560547,755900,,,,,,,,
2020-06-09,193.0,194.6699981689453,188.30999755859375,188.57000732421875,157.42323303222656,603300,,,,,,,,
2020-06-10,187.75,191.91000366210938,181.0399932861328,189.07000732421875,157.84066772460938,513200,,,,,,,,
2020-06-11,180.0,181.4199981689453,173.5,178.82000732421875,149.28372192382812,520600,,,,,,,,
2020-06-12,184.8300018310547,185.4499969482422,178.9600067138672,184.1999969482422,153.7750701904297,558100,,,,,,,,
2020-06-15,178.02000427246094,185.74000549316406,177.30999755859375,185.3300018310547,154.7183837890625,380400,,,,,,,,
2020-06-16,191.14999389648438,192.42999267578125,183.99000549316406,187.7899932861328,156.7720947265625,388500,,,,,,,,
2020-06-17,188.66000366210938,188.8800048828125,183.27000427246094,185.67999267578125,155.01058959960938,364800,,,,,,,,
2020-06-18,183.83999633789062,187.83999633789062,183.16000366210938,183.64999389648438,153.31590270996094,353700,,,,,,,,
2020-06-19,186.52999877929688,187.8800048828125,181.25999450683594,182.33999633789062,152.2222900390625,648800,,,,,,,,
2020-06-22,181.8000030517578,187.55999755859375,179.8699951171875,187.22000122070312,156.29623413085938,370400,,,,,,,,
2020-06-23,187.50999450683594,190.30999755859375,185.6999969482422,190.19000244140625,158.77569580078125,391000,,,,,,,,
2020-06-24,186.9600067138672,188.1199951171875,178.08999633789062,180.0,150.26878356933594,553500,,,,,,,,
2020-06-25,179.07000732421875,183.10000610351562,178.25999450683594,182.74000549316406,152.55621337890625,437100,,,,,,,,
2020-06-26,181.5800018310547,182.38999938964844,174.16000366210938,176.19000244140625,147.08810424804688,1065100,,,,,,,,
2020-06-29,176.86000061035156,178.41000366210938,172.88999938964844,177.00999450683594,147.77261352539062,324800,,,,,,,,
2020-06-30,176.5,183.25,175.8699951171875,182.14999389648438,152.06365966796875,420000,,,,,,,,
2020-07-01,182.52999877929688,186.83999633789062,181.38999938964844,183.22999572753906,152.9652557373047,407400,,,,,,,,
2020-07-02,184.1999969482422,187.86000061035156,181.8800048828125,182.80999755859375,152.61465454101562,342500,,,,,,,,
2020-07-06,185.4600067138672,186.89999389648438,182.61000061035156,185.80999755859375,155.11912536621094,250500,,,,,,,,
2020-07-07,183.42999267578125,184.99000549316406,178.00999450683594,178.2100067138672,148.7744598388672,395400,,,,,,,,
2020-07-08,179.38999938964844,181.1199951171875,177.47000122070312,180.61000061035156,150.77804565429688,237400,,,,,,,,
2020-07-09,180.8000030517578,181.14999389648438,174.38999938964844,176.92999267578125,147.70587158203125,430000,,,,,,,,
2020-07-10,176.16000366210938,182.42999267578125,176.16000366210938,182.25999450683594,152.15550231933594,171400,,,,,,,,
2020-07-13,183.97000122070312,185.0800018310547,178.4600067138672,178.58999633789062,149.09165954589844,224900,,,,,,,,
2020-07-14,177.1699981689453,178.7899932861328,175.6199951171875,178.44000244140625,148.9664764404297,370900,,,,,,,,
2020-07-15,183.97999572753906,189.60000610351562,183.97999572753906,189.00999450683594,157.79054260253906,331400,,,,,,,,
2020-07-16,187.00999450683594,191.38999938964844,185.27999877929688,191.0,159.45187377929688,407800,,,,,,,,
2020-07-17,190.24000549316406,191.9199981689453,187.72000122070312,190.63999938964844,159.15133666992188,402600,,,,,,,,
2020-07-20,189.44000244140625,195.0800018310547,188.35000610351562,193.83999633789062,161.82278442382812,385800,,,,,,,,
2020-07-21,193.9499969482422,195.83999633789062,193.83999633789062,195.10000610351562,162.87469482421875,341100,,,,,,,,
2020-07-22,194.1699981689453,197.5800018310547,193.22000122070312,196.32000732421875,163.89317321777344,242500,,,,,,,,
2020-07-23,194.99000549316406,196.8000030517578,194.2899932861328,195.27000427246094,163.01658630371094,261800,,,,,,,,
2020-07-24,193.52999877929688,195.52999877929688,191.5399932861328,193.89999389648438,161.87289428710938,299500,,,,,,,,
2020-07-27,193.0800018310547,193.1300048828125,187.7100067138672,188.83999633789062,157.64866638183594,367000,,,,,,,,
2020-07-28,187.72999572753906,193.97000122070312,187.72999572753906,191.47000122070312,159.84425354003906,234000,,,,,,,,
2020-07-29,192.72999572753906,195.80999755859375,192.00999450683594,194.9199981689453,162.72442626953125,234800,,,,,,,,
2020-07-30,192.25999450683594,194.75999450683594,190.69000244140625,193.0399932861328,161.15493774414062,299800,,,,,,,,
2020-07-31,192.9499969482422,193.08999633789062,188.66000366210938,192.02999877929688,160.311767578125,312700,,,,,,,,
2020-08-03,192.30999755859375,194.0,188.14999389648438,190.0500030517578,158.65882873535156,304000,,,,,,,,
2020-08-04,190.30999755859375,194.92999267578125,190.30999755859375,194.67999267578125,162.5240478515625,237400,,,,,,,,
2020-08-05,196.5,196.5,188.00999450683594,188.6699981689453,157.50672912597656,396300,,,,,,,,
2020-08-06,188.24000549316406,193.14999389648438,185.6199951171875,193.0399932861328,161.15493774414062,686600,,,,,,,,
2020-08-07,193.10000610351562,196.83999633789062,191.55999755859375,196.72000122070312,164.22708129882812,215600,,,,,,,,
2020-08-10,197.67999267578125,203.0500030517578,197.67999267578125,202.33999633789062,168.91879272460938,338000,,,,,,,,
2020-08-11,206.0,219.44000244140625,205.99000549316406,214.50999450683594,179.0786590576172,684900,,,,,,,,
2020-08-12,215.69000244140625,224.8800048828125,215.22999572753906,224.02000427246094,187.0178680419922,529000,,,,,,,,
2020-08-13,224.0,224.75,218.2100067138672,221.75999450683594,185.1311492919922,495800,,,,,,,,
2020-08-14,221.36000061035156,224.5,215.63999938964844,216.9199981689453,181.09059143066406,393700,,,,,,,,
2020-08-17,217.8000030517578,218.7899932861328,213.02999877929688,215.25999450683594,179.7047576904297,362200,,,,,,,,
2020-08-18,215.2899932861328,217.67999267578125,211.8699951171875,212.5,177.40066528320312,333100,,,,,,,,
2020-08-19,212.52000427246094,214.6199951171875,210.77999877929688,211.0,176.14840698242188,272200,,,,,,,,
2020-08-20,210.3699951171875,214.50999450683594,209.60000610351562,210.77999877929688,175.96473693847656,276500,,,,,,,,
2020-08-21,210.58999633789062,218.72000122070312,210.58999633789062,217.1300048828125,181.26589965820312,332400,,,,,,,,
2020-08-24,217.82000732421875,226.69000244140625,217.1300048828125,225.69000244140625,188.4119873046875,469300,,,,,,,,
2020-08-25,226.9199981689453,227.4600067138672,220.3699951171875,223.33999633789062,186.45018005371094,429400,,,,,,,,
2020-08-26,222.4499969482422,222.4499969482422,219.72999572753906,220.2899932861328,183.90391540527344,317000,,,,,,,,
2020-08-27,221.22000122070312,227.47999572753906,220.5500030517578,223.05999755859375,186.21641540527344,377500,,,,,,,,
2020-08-28,223.6999969482422,227.0,222.52000427246094,225.27999877929688,188.06973266601562,283100,,,,,,,,
2020-08-31,221.64999389648438,221.64999389648438,212.69000244140625,217.6699981689453,181.71670532226562,487900,,,,,,,,
2020-09-01,216.19000244140625,221.5500030517578,216.19000244140625,220.2899932861328,183.90391540527344,198000,,,,,,,,
2020-09-02,220.8000030517578,224.9199981689453,216.27000427246094,223.80999755859375,186.84255981445312,259800,,,,,,,,
2020-09-03,224.6199951171875,226.8000030517578,214.33999633789062,216.0500030517578,180.36427307128906,338200,,,,,,,,
2020-09-04,217.69000244140625,222.02999877929688,214.00999450683594,219.72000122070312,183.42813110351562,339300,,,,,,,,
2020-09-08,216.0,222.3699951171875,214.75,217.5,181.57479858398438,328800,,,,,,,,
2020-09-09,218.77000427246094,219.1199951171875,212.47000122070312,218.89999389648438,182.74351501464844,354000,,,,,,,,
2020-09-10,219.77999877929688,224.89999389648438,217.1300048828125,217.75999450683594,181.7918243408203,556600,,,,,,,,
2020-09-11,219.02999877929688,219.02999877929688,208.4600067138672,212.22000122070312,177.1669158935547,875000,,,,,,,,
2020-09-14,213.77000427246094,220.27000427246094,213.77000427246094,219.13999938964844,182.94390869140625,369500,,,,,,,,
2020-09-15,220.24000549316406,220.63999938964844,215.3000030517578,215.8300018310547,180.18063354492188,781900,,,,,,,,
2020-09-16,217.77000427246094,222.9600067138672,216.2899932861328,220.72000122070312,184.262939453125,274500,,,,,,,,
2020-09-17,217.91000366210938,219.38999938964844,214.42999267578125,219.27000427246094,183.05245971679688,415600,,,,,,,,
2020-09-18,217.5,220.0500030517578,211.1699981689453,218.83999633789062,182.69346618652344,774700,,,,,,,,
2020-09-21,214.00999450683594,218.8000030517578,209.3699951171875,217.77999877929688,181.80853271484375,677100,,,,,,,,
2020-09-22,217.83999633789062,226.11000061035156,217.5399932861328,225.3699951171875,188.14486694335938,526100,,,,,,,,
2020-09-23,226.0,234.5,225.0800018310547,228.6300048828125,190.8664093017578,910300,,,,,,,,
2020-09-24,226.6699981689453,229.25999450683594,223.25,224.22999572753906,187.1931610107422,667500,,,,,,,,
2020-09-25,224.0,225.7100067138672,215.97000122070312,225.25999450683594,188.05303955078125,717500,,,,,,,,
2020-09-28,228.13999938964844,230.94000244140625,221.08999633789062,222.6300048828125,185.8574676513672,769400,,,,,,,,
2020-09-29,222.02999877929688,222.02999877929688,209.44000244140625,214.08999633789062,178.72805786132812,551100,,,,,,,,
2020-09-30,213.8300018310547,217.32000732421875,212.50999450683594,213.97000122070312,178.6278533935547,466100,,,,,,,,
2020-10-01,216.11000061035156,217.9600067138672,212.74000549316406,215.10000610351562,179.57119750976562,447000,,,,,,,,
2020-10-02,208.72000122070312,217.36000061035156,208.72000122070312,217.24000549316406,181.35775756835938,314000,,,,,,,,
2020-10-05,218.9199981689453,223.4600067138672,217.67999267578125,222.42999267578125,185.69049072265625,292600,,,,,,,,
2020-10-06,224.0,235.25999450683594,221.60000610351562,228.6999969482422,190.9248504638672,473900,,,,,,,,
2020-10-07,230.9499969482422,233.42999267578125,228.66000366210938,233.4199981689453,194.86521911621094,334000,,,,,,,,
2020-10-08,234.27999877929688,237.8300018310547,233.5800018310547,237.0399932861328,197.88729858398438,260900,,,,,,,,
2020-10-09,238.58999633789062,243.44000244140625,235.72999572753906,241.63999938964844,201.72752380371094,404000,,,,,,,,
2020-10-12,242.1699981689453,245.13999938964844,240.0,242.9600067138672,202.82949829101562,280200,,,,,,,,
2020-10-13,242.64999389648438,242.64999389648438,239.3699951171875,241.1300048828125,201.3017578125,417700,,,,,,,,
2020-10-14,241.52999877929688,242.27000427246094,237.39999389648438,237.72000122070312,198.4550018310547,216000,,,,,,,,
2020-10-15,233.9499969482422,238.0399932861328,232.5399932861328,234.5,195.76683044433594,243800,,,,,,,,
2020-10-16,235.9499969482422,237.7899932861328,233.25999450683594,234.02000427246094,195.36611938476562,437800,,,,,,,,
2020-10-19,234.5399932861328,236.8000030517578,229.8300018310547,230.6699981689453,192.5694580078125,213200,,,,,,,,
2020-10-20,233.36000061035156,234.97999572753906,229.2100067138672,229.6300048828125,191.7012176513672,409100,,,,,,,,
2020-10-21,230.6300048828125,232.97999572753906,228.0,232.60000610351562,194.18069458007812,217000,,,,,,,,
2020-10-22,234.36000061035156,244.02000427246094,233.32000732421875,242.77999877929688,202.67922973632812,298100,,,,,,,,
2020-10-23,243.83999633789062,250.02000427246094,243.83999633789062,250.00999450683594,208.7149658203125,272900,,,,,,,,
2020-10-26,246.44000244140625,249.00999450683594,240.1999969482422,244.77000427246094,204.3404998779297,473300,,,,,,,,
2020-10-27,243.47999572753906,245.02000427246094,240.1699981689453,241.41000366210938,201.53549194335938,394900,,,,,,,,
2020-10-28,237.36000061035156,237.39999389648438,229.94000244140625,230.5800018310547,192.4943084716797,473200,,,,,,,,
2020-10-29,229.8800048828125,235.49000549316406,227.33999633789062,233.83999633789062,195.2158660888672,255000,,,,,,,,
2020-10-30,233.2899932861328,236.13999938964844,229.7100067138672,232.0399932861328,193.71315002441406,292700,,,,,,,,
2020-11-02,234.58999633789062,237.91000366210938,229.75999450683594,230.2899932861328,192.2522430419922,390200,,,,,,,,
2020-11-03,232.72999572753906,235.05999755859375,231.22000122070312,232.25999450683594,193.89683532714844,393000,,,,,,,,
2020-11-04,233.27999877929688,238.2899932861328,230.1999969482422,235.9199981689453,196.95230102539062,344500,,,,,,,,
2020-11-05,238.35000610351562,242.02999877929688,236.66000366210938,241.66000366210938,201.74420166015625,494400,,,,,,,,
2020-11-06,240.27000427246094,245.77000427246094,240.0,242.97000122070312,202.83779907226562,265900,,,,,,,,
2020-11-09,265.0,300.0,261.2200012207031,269.8500061035156,225.2779541015625,1348800,,,,,,,,
2020-11-10,268.9599914550781,270.1600036621094,256.9100036621094,260.32000732421875,217.32208251953125,679400,,,,,,,,
2020-11-11,261.1300048828125,266.79998779296875,259.510009765625,259.760009765625,216.85455322265625,448100,,,,,,,,
2020-11-12,256.6099853515625,266.0400085449219,254.19000244140625,262.8500061035156,219.43421936035156,407800,,,,,,,,
2020-11-13,265.3500061035156,275.7900085449219,263.1000061035156,275.07000732421875,229.63572692871094,466800,,,,,,,,
2020-11-16,284.7200012207031,285.989990234375,266.3800048828125,268.7900085449219,224.39306640625,419700,,,,,,,,
2020-11-17,266.9800109863281,270.1700134277344,262.55999755859375,268.3800048828125,224.05076599121094,572100,,,,,,,,
2020-11-18,269.2900085449219,273.0199890136719,266.5899963378906,270.1000061035156,225.48672485351562,473300,,,,,,,,
2020-11-19,271.70001220703125,277.3699951171875,269.29998779296875,276.07000732421875,230.4705810546875,390700,,,,,,,,
2020-11-20,275.82000732421875,276.6700134277344,270.3299865722656,272.4100036621094,227.4150848388672,365800,,,,,,,,
2020-11-23,268.70001220703125,278.260009765625,268.70001220703125,275.8599853515625,230.2952880859375,331700,,,,,,,,
2020-11-24,279.69000244140625,289.3800048828125,278.2900085449219,286.5400085449219,239.21116638183594,344000,,,,,,,,
2020-11-25,286.4800109863281,286.4800109863281,278.7300109863281,283.25,236.46466064453125,211000,,,,,,,,
2020-11-27,284.0,285.5299987792969,280.8500061035156,282.6700134277344,235.98046875,143600,,,,,,,,
2020-11-30,282.0,282.0,275.3299865722656,275.8399963378906,230.2786102294922,466200,,,,,,,,
2020-12-01,275.8399963378906,275.9700012207031,268.8800048828125,273.3399963378906,228.1915283203125,405300,,,,,,,,
2020-12-02,272.4200134277344,274.4700012207031,268.8900146484375,271.2900085449219,226.4801483154297,383200,,,,,,,,
2020-12-03,273.5199890136719,280.9200134277344,271.1400146484375,274.45001220703125,229.1181640625,499400,,,,,,,,
2020-12-04,276.4100036621094,284.32000732421875,276.010009765625,283.1400146484375,236.37277221679688,351800,,,,,,,,
2020-12-07,280.0,280.75,273.3599853515625,280.1000061035156,233.83499145507812,381200,,,,,,,,
2020-12-08,278.989990234375,290.260009765625,278.989990234375,288.20001220703125,240.5969696044922,501000,,,,,,,,
2020-12-09,289.5899963378906,293.489990234375,281.989990234375,286.25,238.96910095214844,548000,,,,,,,,
2020-12-10,285.0299987792969,292.05999755859375,280.6499938964844,291.44000244140625,243.30181884765625,448000,,,,,,,,
2020-12-11,285.0,289.1099853515625,272.0,277.9800109863281,232.06515502929688,673800,,,,,,,,
2020-12-14,281.6099853515625,284.4200134277344,276.010009765625,278.760009765625,232.71627807617188,335700,,,,,,,,
2020-12-15,266.5,279.0,266.5,276.04998779296875,230.45391845703125,728300,,,,,,,,
2020-12-16,285.25,287.2799987792969,276.04998779296875,279.69000244140625,233.49264526367188,693400,,,,,,,,
2020-12-17,280.010009765625,281.3299865722656,273.0,278.5299987792969,232.52423095703125,376400,,,,,,,,
