date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ROK')","('high', 'ROK')","('low', 'ROK')","('close', 'ROK')","('adj_close', 'ROK')","('volume', 'ROK')","('currency', '')"
2020-09-21,215.25999450683594,216.2100067138672,206.57000732421875,209.0800018310547,191.02516174316406,1024600,,,,,,,,
2020-09-22,209.32000732421875,214.32000732421875,209.2899932861328,214.08999633789062,195.60256958007812,558100,,,,,,,,
2020-09-23,214.5,216.47999572753906,212.52999877929688,212.77999877929688,194.40567016601562,669900,,,,,,,,
2020-09-24,214.00999450683594,219.05999755859375,210.74000549316406,217.3699951171875,198.59930419921875,471600,,,,,,,,
2020-09-25,215.5500030517578,217.2100067138672,214.6999969482422,215.6699981689453,197.04608154296875,563400,,,,,,,,
2020-09-28,219.1199951171875,221.74000549316406,218.3699951171875,219.99000549316406,200.9930419921875,470500,,,,,,,,
2020-09-29,220.0500030517578,222.63999938964844,218.69000244140625,221.22999572753906,202.1259765625,388700,,,,,,,,
2020-09-30,222.5800018310547,225.77999877929688,219.5500030517578,220.67999267578125,201.62347412109375,609200,,,,,,,,
2020-10-01,222.6699981689453,224.36000061035156,216.36000061035156,219.52000427246094,200.56365966796875,703800,,,,,,,,
2020-10-02,215.72000122070312,225.49000549316406,215.50999450683594,223.42999267578125,204.13600158691406,512900,,,,,,,,
2020-10-05,227.1300048828125,233.25,226.22999572753906,233.22000122070312,213.08059692382812,715300,,,,,,,,
2020-10-06,233.60000610351562,238.22999572753906,232.41000366210938,232.7899932861328,212.6876983642578,519200,,,,,,,,
2020-10-07,235.9499969482422,238.27999877929688,233.38999938964844,236.4199981689453,216.0042724609375,428900,,,,,,,,
2020-10-08,237.42999267578125,241.35000610351562,235.39999389648438,241.1199951171875,220.29840087890625,655500,,,,,,,,
2020-10-09,243.9199981689453,246.4600067138672,242.64999389648438,244.27999877929688,223.18551635742188,764000,,,,,,,,
2020-10-12,247.77999877929688,249.0,244.0399932861328,244.22999572753906,223.1398162841797,604000,,,,,,,,
2020-10-13,244.0,246.00999450683594,241.17999267578125,243.14999389648438,222.15310668945312,480500,,,,,,,,
2020-10-14,244.75,246.83999633789062,243.49000549316406,243.97999572753906,222.9114227294922,460700,,,,,,,,
2020-10-15,240.77000427246094,248.47999572753906,240.77000427246094,247.4499969482422,226.08180236816406,371600,,,,,,,,
2020-10-16,248.97999572753906,251.9499969482422,248.10000610351562,249.02999877929688,227.5253448486328,452100,,,,,,,,
2020-10-19,248.13999938964844,250.8699951171875,243.32000732421875,244.4600067138672,223.34999084472656,406600,,,,,,,,
2020-10-20,245.6699981689453,247.3000030517578,238.63999938964844,240.97999572753906,220.17050170898438,844100,,,,,,,,
2020-10-21,240.5399932861328,246.11000061035156,236.64999389648438,236.82000732421875,216.3697509765625,730200,,,,,,,,
2020-10-22,237.82000732421875,241.3000030517578,237.64999389648438,239.3300018310547,218.6630096435547,594900,,,,,,,,
2020-10-23,241.27999877929688,243.92999267578125,240.25999450683594,243.10000610351562,222.10743713378906,562300,,,,,,,,
2020-10-26,240.02999877929688,241.1300048828125,234.6699981689453,236.94000244140625,216.47938537597656,610100,,,,,,,,
2020-10-27,237.5,238.69000244140625,233.72000122070312,236.8800048828125,216.42454528808594,739200,,,,,,,,
2020-10-28,232.4199981689453,236.36000061035156,230.69000244140625,234.00999450683594,213.8023681640625,845100,,,,,,,,
2020-10-29,234.0,238.7100067138672,231.5800018310547,235.83999633789062,215.474365234375,488000,,,,,,,,
2020-10-30,235.1199951171875,237.6300048828125,232.39999389648438,237.1199951171875,216.64381408691406,478600,,,,,,,,
2020-11-02,240.07000732421875,246.27000427246094,240.07000732421875,245.38999938964844,224.19970703125,694000,,,,,,,,
2020-11-03,249.19000244140625,254.7899932861328,246.77999877929688,253.3699951171875,231.4906005859375,573300,,,,,,,,
2020-11-04,251.02000427246094,251.27000427246094,241.5800018310547,242.69000244140625,221.73281860351562,813700,,,,,,,,
2020-11-05,247.60000610351562,255.6999969482422,246.33999633789062,250.3000030517578,228.6857147216797,528400,,,,,,,,
2020-11-06,250.67999267578125,252.44000244140625,249.30999755859375,249.44000244140625,227.89996337890625,518100,,,,,,,,
2020-11-09,264.5,267.4800109863281,254.2100067138672,254.74000549316406,232.74229431152344,928800,,,,,,,,
2020-11-10,242.1199951171875,253.91000366210938,237.02000427246094,249.0500030517578,227.54364013671875,1032400,,,,,,,,
2020-11-11,251.1199951171875,252.02999877929688,241.10000610351562,242.19000244140625,221.27601623535156,987700,,,,,,,,
2020-11-12,242.19000244140625,242.19000244140625,231.74000549316406,235.0800018310547,214.78001403808594,1253900,,,,,,,,
2020-11-13,237.5399932861328,239.94000244140625,236.72999572753906,239.77999877929688,220.07586669921875,740500,,,,,,,,
2020-11-16,241.9499969482422,242.97999572753906,236.50999450683594,241.22000122070312,221.39749145507812,914300,,,,,,,,
2020-11-17,241.80999755859375,243.69000244140625,239.27999877929688,241.32000732421875,221.4892578125,663700,,,,,,,,
2020-11-18,241.77000427246094,249.0800018310547,241.19000244140625,245.5,225.3257598876953,907500,,,,,,,,
2020-11-19,245.5,250.63999938964844,242.5500030517578,250.13999938964844,229.58450317382812,770700,,,,,,,,
2020-11-20,250.0,251.33999633789062,246.97000122070312,247.6300048828125,227.28074645996094,778800,,,,,,,,
2020-11-23,251.52000427246094,253.55999755859375,249.4600067138672,251.77999877929688,231.0897216796875,573300,,,,,,,,
2020-11-24,256.1199951171875,259.25,253.5500030517578,256.80999755859375,235.7063751220703,896500,,,,,,,,
2020-11-25,256.1000061035156,257.80999755859375,252.4499969482422,256.42999267578125,235.35760498046875,539600,,,,,,,,
2020-11-27,257.6600036621094,259.010009765625,255.2100067138672,255.92999267578125,234.89869689941406,243800,,,,,,,,
2020-11-30,253.38999938964844,255.5800018310547,249.44000244140625,255.55999755859375,234.55909729003906,972900,,,,,,,,
2020-12-01,258.0,259.8299865722656,246.80999755859375,246.9600067138672,226.6658172607422,977300,,,,,,,,
2020-12-02,246.6300048828125,248.92999267578125,245.5,246.69000244140625,226.41802978515625,780100,,,,,,,,
2020-12-03,245.67999267578125,250.77000427246094,244.07000732421875,245.24000549316406,225.08714294433594,644600,,,,,,,,
2020-12-04,245.3000030517578,249.72000122070312,245.27999877929688,247.9600067138672,227.58364868164062,582900,,,,,,,,
2020-12-07,247.63999938964844,248.13999938964844,243.1199951171875,245.1300048828125,224.98619079589844,648800,,,,,,,,
2020-12-08,244.22000122070312,250.17999267578125,244.0800018310547,249.60000610351562,229.08888244628906,493200,,,,,,,,
2020-12-09,249.1199951171875,252.25,248.44000244140625,251.27999877929688,230.63082885742188,660200,,,,,,,,
2020-12-10,249.75,250.39999389648438,244.1300048828125,246.77000427246094,226.49142456054688,696500,,,,,,,,
2020-12-11,245.1300048828125,249.05999755859375,244.8699951171875,246.72000122070312,226.445556640625,578600,,,,,,,,
2020-12-14,248.19000244140625,249.10000610351562,242.77000427246094,242.99000549316406,223.02206420898438,428200,,,,,,,,
