date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NXPI')","('high', 'NXPI')","('low', 'NXPI')","('close', 'NXPI')","('adj_close', 'NXPI')","('volume', 'NXPI')","('currency', '')"
2020-03-09,104.69999694824219,108.0,101.45999908447266,101.97000122070312,92.22669982910156,5696500,,,,,,,,
2020-03-10,104.43000030517578,107.4000015258789,101.62999725341797,106.8499984741211,96.64038848876953,4622400,,,,,,,,
2020-03-11,103.62999725341797,105.33000183105469,98.87000274658203,100.5199966430664,90.91525268554688,4957800,,,,,,,,
2020-03-12,86.4000015258789,97.2300033569336,86.0,91.97000122070312,83.18218231201172,7271900,,,,,,,,
2020-03-13,96.0,99.69999694824219,87.55000305175781,95.54000091552734,86.76485443115234,7099000,,,,,,,,
2020-03-16,84.54000091552734,86.81999969482422,78.26000213623047,80.31999969482422,72.94279479980469,7781200,,,,,,,,
2020-03-17,81.6500015258789,81.9800033569336,75.5999984741211,80.08000183105469,72.72482299804688,9133800,,,,,,,,
2020-03-18,73.3499984741211,76.77999877929688,58.40999984741211,64.55999755859375,58.63030242919922,10744500,,,,,,,,
2020-03-19,64.83000183105469,77.23999786376953,63.04999923706055,76.12000274658203,69.12854766845703,6107900,,,,,,,,
2020-03-20,78.83999633789062,83.98999786376953,72.69999694824219,73.58000183105469,66.82184600830078,5722100,,,,,,,,
2020-03-23,74.20999908447266,78.61000061035156,69.16000366210938,77.2699966430664,70.17291259765625,3664800,,,,,,,,
2020-03-24,83.02999877929688,88.30000305175781,81.30000305175781,85.7300033569336,77.85588836669922,3691000,,,,,,,,
2020-03-25,87.16000366210938,89.98999786376953,82.51000213623047,84.86000061035156,77.06578063964844,3173900,,,,,,,,
2020-03-26,86.45999908447266,89.86000061035156,83.76000213623047,89.72000122070312,81.47940063476562,4068300,,,,,,,,
2020-03-27,86.12999725341797,87.87000274658203,80.87000274658203,81.30000305175781,73.832763671875,2923100,,,,,,,,
2020-03-30,81.6500015258789,85.1500015258789,79.11000061035156,84.93000030517578,77.1293716430664,2963000,,,,,,,,
2020-03-31,84.83000183105469,87.6500015258789,82.08999633789062,82.93000030517578,75.31304931640625,2696900,,,,,,,,
2020-04-01,79.4800033569336,79.98999786376953,73.80999755859375,74.7300033569336,67.86619567871094,3434000,,,,,,,,
2020-04-02,74.1500015258789,79.2699966430664,73.51000213623047,77.77999877929688,70.63606262207031,2455300,,,,,,,,
2020-04-03,77.26000213623047,79.11000061035156,72.86000061035156,75.75,68.79252624511719,2330700,,,,,,,,
2020-04-06,80.06999969482422,87.19000244140625,79.9000015258789,86.94000244140625,78.9547348022461,3657900,,,,,,,,
2020-04-07,91.87000274658203,91.87000274658203,83.7300033569336,84.27999877929688,76.53904724121094,3938300,,,,,,,,
2020-04-08,86.0,93.81999969482422,85.44000244140625,91.58000183105469,83.16856384277344,4222100,,,,,,,,
2020-04-09,92.76000213623047,96.97000122070312,89.41000366210938,89.97000122070312,81.7064437866211,4008200,,,,,,,,
2020-04-13,88.58999633789062,89.48999786376953,87.27999877929688,89.11000061035156,80.92544555664062,1717800,,,,,,,,
2020-04-14,90.97000122070312,92.70999908447266,89.05000305175781,92.27999877929688,83.80428314208984,2561200,,,,,,,,
2020-04-15,90.36000061035156,90.48999786376953,86.05999755859375,87.13999938964844,79.13636779785156,3902200,,,,,,,,
2020-04-16,87.4000015258789,89.19999694824219,85.98999786376953,89.01000213623047,80.83464050292969,2985600,,,,,,,,
2020-04-17,91.8499984741211,93.3499984741211,88.70999908447266,90.16999816894531,81.8880844116211,3477200,,,,,,,,
2020-04-20,89.54000091552734,89.7300033569336,86.47000122070312,86.69999694824219,78.7367935180664,2798700,,,,,,,,
2020-04-21,84.0999984741211,85.47000122070312,80.45999908447266,81.05999755859375,73.61481475830078,5091700,,,,,,,,
2020-04-22,85.44999694824219,89.44999694824219,84.80000305175781,89.05999755859375,80.88002014160156,3599000,,,,,,,,
2020-04-23,88.55999755859375,91.16000366210938,87.56999969482422,88.08000183105469,79.99004364013672,2398700,,,,,,,,
2020-04-24,87.83999633789062,95.12999725341797,87.83999633789062,94.43000030517578,85.75680541992188,4025200,,,,,,,,
2020-04-27,95.19999694824219,97.66999816894531,94.93000030517578,97.12999725341797,88.20880889892578,4775900,,,,,,,,
2020-04-28,105.0199966430664,105.4800033569336,98.27999877929688,98.33999633789062,89.30766296386719,5908800,,,,,,,,
2020-04-29,101.0,107.83000183105469,101.0,106.7699966430664,96.96339416503906,6470700,,,,,,,,
2020-04-30,105.9000015258789,106.22000122070312,98.54000091552734,99.56999969482422,90.4247055053711,4967900,,,,,,,,
2020-05-01,97.4800033569336,99.0,95.01000213623047,95.5,86.72852325439453,2799800,,,,,,,,
2020-05-04,94.2300033569336,96.69999694824219,92.5999984741211,96.55999755859375,87.69116973876953,3739200,,,,,,,,
2020-05-05,98.66000366210938,100.7300033569336,98.2300033569336,99.19999694824219,90.08869171142578,2913300,,,,,,,,
2020-05-06,99.70999908447266,102.5199966430664,98.81999969482422,100.37999725341797,91.1603012084961,2703200,,,,,,,,
2020-05-07,102.19999694824219,103.12000274658203,100.12999725341797,102.66000366210938,93.23091125488281,2336900,,,,,,,,
2020-05-08,102.69000244140625,105.36000061035156,101.69000244140625,104.83999633789062,95.2106704711914,2694100,,,,,,,,
2020-05-11,103.7699966430664,103.8499984741211,102.0199966430664,102.55999755859375,93.14008331298828,1839500,,,,,,,,
2020-05-12,102.81999969482422,103.4800033569336,98.12999725341797,98.33000183105469,89.29859924316406,2000200,,,,,,,,
2020-05-13,95.0199966430664,96.80000305175781,91.69999694824219,93.02999877929688,84.4853744506836,5532500,,,,,,,,
2020-05-14,91.75,94.79000091552734,89.0999984741211,93.58999633789062,84.99394989013672,3380100,,,,,,,,
2020-05-15,89.91000366210938,92.37999725341797,89.33000183105469,90.44999694824219,82.14234924316406,4376400,,,,,,,,
2020-05-18,94.13999938964844,102.41000366210938,93.41999816894531,102.06999969482422,92.6950912475586,5700400,,,,,,,,
2020-05-19,100.83999633789062,102.0999984741211,98.37999725341797,99.04000091552734,89.9433822631836,3498700,,,,,,,,
2020-05-20,101.73999786376953,105.16000366210938,101.68000030517578,103.5999984741211,94.08458709716797,4409300,,,,,,,,
2020-05-21,102.8499984741211,103.58999633789062,97.62000274658203,98.88999938964844,89.80717468261719,3395100,,,,,,,,
2020-05-22,98.86000061035156,99.43000030517578,96.8499984741211,98.33000183105469,89.29859924316406,2694800,,,,,,,,
2020-05-26,103.16999816894531,105.26000213623047,101.61000061035156,102.01000213623047,92.6406021118164,4900700,,,,,,,,
2020-05-27,102.27999877929688,104.73999786376953,101.36000061035156,104.38999938964844,94.80199432373047,5118100,,,,,,,,
2020-05-28,103.77999877929688,103.80999755859375,99.12000274658203,99.26000213623047,90.1431884765625,3774300,,,,,,,,
2020-05-29,99.20999908447266,100.69999694824219,96.0999984741211,96.0999984741211,87.2734375,42770800,,,,,,,,
2020-06-01,97.69999694824219,100.37999725341797,96.58999633789062,99.19000244140625,90.07962799072266,6320700,,,,,,,,
2020-06-02,100.19999694824219,103.0999984741211,99.2699966430664,101.44999694824219,92.13204956054688,5259400,,,,,,,,
2020-06-03,106.0,110.18000030517578,105.77999877929688,108.55000305175781,98.57991790771484,7679600,,,,,,,,
2020-06-04,107.75,111.13999938964844,106.80000305175781,109.55000305175781,99.4880599975586,6754200,,,,,,,,
2020-06-05,115.93000030517578,118.8499984741211,113.30000305175781,113.81999969482422,103.36588287353516,7954100,,,,,,,,
2020-06-08,117.4800033569336,117.88999938964844,113.29000091552734,114.0999984741211,103.62017059326172,4465100,,,,,,,,
2020-06-09,111.55000305175781,113.86000061035156,110.16000366210938,111.51000213623047,101.26805877685547,3161300,,,,,,,,
2020-06-10,112.08999633789062,112.41000366210938,109.87999725341797,110.29000091552734,100.16012573242188,2926000,,,,,,,,
2020-06-11,105.55999755859375,107.47000122070312,102.36000061035156,102.47000122070312,93.05836486816406,2980400,,,,,,,,
2020-06-12,106.63999938964844,107.30000305175781,103.19999694824219,106.16999816894531,96.77266693115234,3346800,,,,,,,,
2020-06-15,104.88999938964844,110.44999694824219,103.19999694824219,109.45999908447266,99.7714614868164,4030600,,,,,,,,
2020-06-16,114.1500015258789,116.26000213623047,110.54000091552734,113.26000213623047,103.23512268066406,5838000,,,,,,,,
2020-06-17,114.62999725341797,117.73999786376953,114.4000015258789,116.75,106.41621398925781,4844200,,,,,,,,
2020-06-18,115.33999633789062,119.2699966430664,115.33999633789062,117.19000244140625,106.8172607421875,5303400,,,,,,,,
2020-06-19,118.94999694824219,121.68000030517578,117.0,117.2699966430664,106.89018249511719,22349900,,,,,,,,
2020-06-22,117.70999908447266,118.08999633789062,114.61000061035156,117.04000091552734,106.6805419921875,3762300,,,,,,,,
2020-06-23,118.5,120.33999633789062,117.80999755859375,119.91999816894531,109.30561828613281,2487200,,,,,,,,
2020-06-24,117.63999938964844,118.88999938964844,112.5999984741211,113.05999755859375,103.05281066894531,4056000,,,,,,,,
2020-06-25,113.20999908447266,113.95999908447266,110.9800033569336,113.37000274658203,103.33536529541016,3482100,,,,,,,,
2020-06-26,112.3499984741211,113.1500015258789,106.75,108.1500015258789,98.57740783691406,4922100,,,,,,,,
2020-06-29,109.61000061035156,112.5999984741211,107.0,111.58000183105469,101.70380401611328,2510300,,,,,,,,
2020-06-30,113.3499984741211,114.79000091552734,111.3499984741211,114.04000091552734,103.94605255126953,2681500,,,,,,,,
2020-07-01,114.05000305175781,114.5999984741211,111.68000030517578,111.91000366210938,102.00460815429688,1824300,,,,,,,,
2020-07-02,114.22000122070312,115.66999816894531,112.58000183105469,112.72000122070312,102.742919921875,2030500,,,,,,,,
2020-07-06,115.68000030517578,116.86000061035156,115.0199966430664,116.52999877929688,106.2156753540039,2002000,,,,,,,,
2020-07-07,116.25,117.45999908447266,115.22000122070312,115.43000030517578,105.21305847167969,1327200,,,,,,,,
2020-07-08,116.16999816894531,116.7300033569336,114.52999877929688,116.43000030517578,106.1245346069336,1499100,,,,,,,,
2020-07-09,116.56999969482422,119.0,113.25,117.9000015258789,107.46440887451172,2320800,,,,,,,,
2020-07-10,118.48999786376953,119.5,116.06999969482422,117.0999984741211,106.7352294921875,1621600,,,,,,,,
2020-07-13,120.70999908447266,122.70999908447266,116.87000274658203,117.04000091552734,106.6805419921875,3100500,,,,,,,,
2020-07-14,116.4000015258789,120.80000305175781,115.48999786376953,120.44999694824219,109.78870391845703,2583200,,,,,,,,
2020-07-15,121.95999908447266,122.97000122070312,120.25,121.83000183105469,111.04656982421875,2037800,,,,,,,,
2020-07-16,119.2300033569336,121.69999694824219,118.52999877929688,121.12999725341797,110.40853118896484,1534700,,,,,,,,
2020-07-17,122.66999816894531,122.81999969482422,120.66000366210938,122.70999908447266,111.84867095947266,2173100,,,,,,,,
2020-07-20,121.88999938964844,124.01000213623047,120.41000366210938,123.55999755859375,112.62342834472656,1731200,,,,,,,,
2020-07-21,125.0,126.12000274658203,122.94999694824219,123.48999786376953,112.55963897705078,2380100,,,,,,,,
2020-07-22,122.97000122070312,124.19000244140625,120.88999938964844,121.36000061035156,110.6181640625,2333500,,,,,,,,
2020-07-23,121.58000183105469,121.66999816894531,117.30999755859375,119.18000030517578,108.631103515625,2605400,,,,,,,,
2020-07-24,116.86000061035156,118.04000091552734,114.37999725341797,115.75,105.50471496582031,3147700,,,,,,,,
2020-07-27,117.05000305175781,120.37999725341797,116.29000091552734,120.23999786376953,109.59729766845703,2978600,,,,,,,,
2020-07-28,116.56999969482422,119.0,115.0,115.23999786376953,105.03984832763672,6709100,,,,,,,,
2020-07-29,115.75,119.75,115.75,119.08999633789062,108.54908752441406,2861600,,,,,,,,
2020-07-30,116.88999938964844,117.87000274658203,115.66000366210938,117.22000122070312,106.84459686279297,3057700,,,,,,,,
2020-07-31,118.36000061035156,118.62999725341797,114.7699966430664,117.52999877929688,107.1271743774414,3344800,,,,,,,,
2020-08-03,118.41000366210938,119.75,117.88999938964844,119.1500015258789,108.6037826538086,1606200,,,,,,,,
2020-08-04,119.47000122070312,121.55999755859375,119.29000091552734,120.91000366210938,110.20801544189453,2327700,,,,,,,,
2020-08-05,118.18000030517578,120.05000305175781,117.25,119.86000061035156,109.25091552734375,2182900,,,,,,,,
2020-08-06,119.56999969482422,122.58000183105469,119.05000305175781,122.44999694824219,111.61167907714844,2337900,,,,,,,,
2020-08-07,121.88999938964844,122.66999816894531,119.4000015258789,120.70999908447266,110.02569580078125,1842700,,,,,,,,
2020-08-10,120.5199966430664,121.83999633789062,119.69000244140625,121.38999938964844,110.64550018310547,1224400,,,,,,,,
2020-08-11,122.18000030517578,124.4800033569336,121.1500015258789,121.33000183105469,110.59081268310547,1764300,,,,,,,,
2020-08-12,122.13999938964844,125.41000366210938,121.86000061035156,124.91000366210938,113.85395812988281,1735500,,,,,,,,
2020-08-13,124.30000305175781,124.55999755859375,122.5199966430664,122.73999786376953,111.8759994506836,1096800,,,,,,,,
2020-08-14,122.36000061035156,123.66000366210938,122.18000030517578,123.04000091552734,112.14945220947266,739300,,,,,,,,
2020-08-17,124.44000244140625,125.0199966430664,123.7300033569336,124.80000305175781,113.7536849975586,1171800,,,,,,,,
2020-08-18,125.94000244140625,126.19999694824219,122.88999938964844,124.37999725341797,113.37084197998047,2000800,,,,,,,,
2020-08-19,125.0999984741211,125.55999755859375,123.12000274658203,123.75,112.79662322998047,1561000,,,,,,,,
2020-08-20,122.06999969482422,122.76000213623047,120.61000061035156,121.44999694824219,110.7001953125,1112900,,,,,,,,
2020-08-21,120.93000030517578,121.5,119.80000305175781,121.5,110.74578094482422,1376000,,,,,,,,
2020-08-24,122.69999694824219,123.8499984741211,122.16000366210938,123.77999877929688,112.82395935058594,1042400,,,,,,,,
2020-08-25,125.91999816894531,127.80000305175781,124.91999816894531,127.30999755859375,116.0415267944336,2054900,,,,,,,,
2020-08-26,127.19999694824219,128.4199981689453,126.11000061035156,127.52999877929688,116.2420425415039,1422900,,,,,,,,
2020-08-27,128.13999938964844,128.35000610351562,125.44000244140625,126.05000305175781,114.89305877685547,1376400,,,,,,,,
2020-08-28,125.93000030517578,127.44999694824219,125.26000213623047,127.2300033569336,115.96859741210938,1736600,,,,,,,,
2020-08-31,126.95999908447266,127.70999908447266,124.8499984741211,125.76000213623047,114.62872314453125,2257300,,,,,,,,
2020-09-01,126.0,129.02000427246094,125.94999694824219,128.1999969482422,116.85272979736328,2090500,,,,,,,,
2020-09-02,129.67999267578125,132.9499969482422,128.6999969482422,132.10000610351562,120.40755462646484,1541400,,,,,,,,
2020-09-03,130.99000549316406,130.99000549316406,125.05000305175781,126.0999984741211,114.9386215209961,2010100,,,,,,,,
2020-09-04,126.37000274658203,127.08000183105469,122.31999969482422,126.33000183105469,115.14826965332031,1607600,,,,,,,,
2020-09-08,121.0199966430664,122.6500015258789,119.20999908447266,119.72000122070312,109.12332916259766,2541600,,,,,,,,
2020-09-09,122.16999816894531,125.62999725341797,121.4000015258789,124.23999786376953,113.24324035644531,2269000,,,,,,,,
2020-09-10,125.19999694824219,127.7699966430664,122.55000305175781,123.0999984741211,112.20415496826172,1487800,,,,,,,,
2020-09-11,124.47000122070312,126.6500015258789,123.16000366210938,124.75,113.70809936523438,1397200,,,,,,,,
2020-09-14,126.16999816894531,127.62000274658203,124.4800033569336,125.69999694824219,114.9194564819336,1538600,,,,,,,,
2020-09-15,127.38999938964844,128.8000030517578,126.81999969482422,127.41000366210938,116.4828109741211,1601100,,,,,,,,
2020-09-16,129.0,131.30999755859375,128.36000061035156,128.58999633789062,117.5616226196289,2053200,,,,,,,,
2020-09-17,123.62000274658203,128.13999938964844,122.86000061035156,127.76000213623047,116.80281066894531,2066300,,,,,,,,
2020-09-18,128.67999267578125,128.99000549316406,123.38999938964844,126.08999633789062,115.27601623535156,4200600,,,,,,,,
2020-09-21,122.94999694824219,123.51000213623047,119.27999877929688,121.3499984741211,110.94253540039062,2024500,,,,,,,,
2020-09-22,122.79000091552734,123.4800033569336,120.69000244140625,122.62999725341797,112.11275482177734,1606800,,,,,,,,
2020-09-23,123.16999816894531,124.0,119.43000030517578,119.94000244140625,109.65345764160156,1595700,,,,,,,,
2020-09-24,118.63999938964844,121.22000122070312,118.1500015258789,119.16000366210938,108.94037628173828,1810500,,,,,,,,
2020-09-25,118.55999755859375,120.16999816894531,117.25,119.83000183105469,109.55290222167969,2039600,,,,,,,,
2020-09-28,122.45999908447266,124.16999816894531,121.91000366210938,124.0,113.36527252197266,2143400,,,,,,,,
2020-09-29,126.0999984741211,126.13999938964844,123.16000366210938,123.29000091552734,112.7161865234375,1626400,,,,,,,,
2020-09-30,123.87000274658203,126.7699966430664,123.22000122070312,124.80999755859375,114.10578918457031,2005200,,,,,,,,
2020-10-01,129.6300048828125,132.17999267578125,128.0,130.99000549316406,119.75580596923828,3429300,,,,,,,,
2020-10-02,127.16999816894531,130.47999572753906,126.63999938964844,127.38999938964844,116.46451568603516,2130600,,,,,,,,
2020-10-05,129.47999572753906,132.07000732421875,129.0,132.0,120.67916870117188,2269200,,,,,,,,
2020-10-06,131.6999969482422,135.00999450683594,130.38999938964844,130.89999389648438,119.67350006103516,2187500,,,,,,,,
2020-10-07,133.3300018310547,134.91000366210938,133.00999450683594,133.60000610351562,122.14193725585938,1838900,,,,,,,,
2020-10-08,135.07000732421875,135.9199981689453,134.1300048828125,134.8300018310547,123.2664566040039,2208200,,,,,,,,
2020-10-09,142.47999572753906,145.14999389648438,138.8000030517578,141.52999877929688,129.39183044433594,5037400,,,,,,,,
2020-10-12,143.0,143.25,140.41000366210938,142.0800018310547,129.89463806152344,2861300,,,,,,,,
2020-10-13,141.0,141.99000549316406,136.5800018310547,136.83999633789062,125.10405731201172,2605400,,,,,,,,
2020-10-14,136.8000030517578,138.10000610351562,135.83999633789062,137.11000061035156,125.3509292602539,2317200,,,,,,,,
2020-10-15,134.58999633789062,137.58999633789062,133.69000244140625,136.8699951171875,125.1314697265625,1555900,,,,,,,,
2020-10-16,139.3300018310547,139.6699981689453,136.9600067138672,137.22999572753906,125.46058654785156,1300600,,,,,,,,
2020-10-19,137.6300048828125,138.85000610351562,135.52999877929688,136.3300018310547,124.63778686523438,1606800,,,,,,,,
2020-10-20,137.6699981689453,137.8000030517578,134.88999938964844,135.2100067138672,123.61387634277344,1353900,,,,,,,,
2020-10-21,137.92999267578125,138.1199951171875,135.27000427246094,135.86000061035156,124.20809173583984,1681900,,,,,,,,
2020-10-22,136.05999755859375,136.42999267578125,133.32000732421875,134.88999938964844,123.32128143310547,1512800,,,,,,,,
2020-10-23,135.50999450683594,137.75,134.36000061035156,137.17999267578125,125.4148941040039,1439700,,,,,,,,
2020-10-26,135.19000244140625,136.10000610351562,132.7100067138672,134.88999938964844,123.32128143310547,2856100,,,,,,,,
2020-10-27,136.3800048828125,136.57000732421875,131.64999389648438,133.22999572753906,121.80366516113281,2530500,,,,,,,,
2020-10-28,130.07000732421875,130.91000366210938,126.80000305175781,129.77000427246094,118.64041137695312,3015700,,,,,,,,
2020-10-29,128.7899932861328,137.50999450683594,128.7899932861328,136.1699981689453,124.49152374267578,2721700,,,,,,,,
2020-10-30,133.52000427246094,135.7899932861328,132.97999572753906,135.1199951171875,123.5315933227539,2286300,,,,,,,,
2020-11-02,137.08999633789062,138.33999633789062,136.00999450683594,137.30999755859375,125.53375244140625,1903100,,,,,,,,
2020-11-03,137.64999389648438,141.49000549316406,137.0,138.8800048828125,126.96907043457031,1747400,,,,,,,,
2020-11-04,141.0500030517578,141.49000549316406,136.6999969482422,139.3800048828125,127.42620849609375,2354400,,,,,,,,
2020-11-05,142.0,145.24000549316406,141.0800018310547,144.3800048828125,131.9974365234375,2242200,,,,,,,,
2020-11-06,144.27999877929688,147.47000122070312,143.6199951171875,146.72000122070312,134.13671875,2748200,,,,,,,,
2020-11-09,149.74000549316406,152.47999572753906,144.5500030517578,144.86000061035156,132.43621826171875,3523700,,,,,,,,
2020-11-10,142.77999877929688,144.49000549316406,139.94000244140625,140.24000549316406,128.21246337890625,2172300,,,,,,,,
2020-11-11,143.30999755859375,145.94000244140625,142.6999969482422,145.07000732421875,132.62823486328125,1659800,,,,,,,,
2020-11-12,146.0,146.58999633789062,143.6300048828125,144.3000030517578,131.9242401123047,1431800,,,,,,,,
2020-11-13,146.00999450683594,147.5800018310547,145.66000366210938,146.49000549316406,133.92642211914062,1085000,,,,,,,,
2020-11-16,149.38999938964844,151.22000122070312,148.3000030517578,149.99000549316406,137.1262969970703,1888300,,,,,,,,
2020-11-17,150.75,151.5500030517578,147.9199981689453,149.38999938964844,136.5777130126953,1798100,,,,,,,,
2020-11-18,149.49000549316406,150.61000061035156,147.82000732421875,148.14999389648438,135.44406127929688,1218400,,,,,,,,
2020-11-19,148.0,151.8300018310547,147.07000732421875,151.35000610351562,138.36962890625,1765400,,,,,,,,
2020-11-20,151.92999267578125,153.02999877929688,150.5500030517578,150.57000732421875,137.6565399169922,1533200,,,,,,,,
2020-11-23,152.52000427246094,156.35000610351562,151.27999877929688,155.91000366210938,142.53854370117188,2137000,,,,,,,,
2020-11-24,158.3699951171875,158.6199951171875,154.74000549316406,158.47000122070312,144.87899780273438,2314000,,,,,,,,
2020-11-25,159.0,159.27999877929688,156.66000366210938,157.6699981689453,144.1475830078125,1700300,,,,,,,,
2020-11-27,158.4499969482422,161.83999633789062,158.1699981689453,158.94000244140625,145.30868530273438,1038600,,,,,,,,
2020-11-30,159.0,160.9199981689453,156.85000610351562,158.4199981689453,144.83328247070312,2268000,,,,,,,,
2020-12-01,160.39999389648438,161.77000427246094,158.64999389648438,159.0800018310547,145.43667602539062,1932900,,,,,,,,
2020-12-02,159.08999633789062,160.8300018310547,157.47000122070312,160.5399932861328,146.77146911621094,1145000,,,,,,,,
2020-12-03,161.11000061035156,162.14999389648438,158.75,158.7899932861328,145.17156982421875,1576800,,,,,,,,
2020-12-04,159.6199951171875,164.1699981689453,159.08999633789062,163.99000549316406,149.92556762695312,2248700,,,,,,,,
2020-12-07,165.61000061035156,167.27000427246094,164.3000030517578,165.08999633789062,150.9312286376953,2213400,,,,,,,,
2020-12-08,164.9199981689453,167.11000061035156,163.80999755859375,166.3699951171875,152.10147094726562,1329300,,,,,,,,
2020-12-09,163.9600067138672,164.91000366210938,155.88999938964844,157.32000732421875,143.82763671875,3678700,,,,,,,,
