date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'NGL-PC')","('high', 'NGL-PC')","('low', 'NGL-PC')","('close', 'NGL-PC')","('adj_close', 'NGL-PC')","('volume', 'NGL-PC')","('currency', '')"
2020-02-05,25.954999923706055,25.954999923706055,25.75,25.75,13.480330467224121,18856,,,,,,,,
2020-02-06,25.799999237060547,25.799999237060547,25.600000381469727,25.670000076293945,13.438451766967773,11665,,,,,,,,
2020-02-07,25.674999237060547,25.710899353027344,25.61639976501465,25.645000457763672,13.425359725952148,7201,,,,,,,,
2020-02-10,25.649999618530273,25.700000762939453,25.58049964904785,25.649200439453125,13.427558898925781,10211,,,,,,,,
2020-02-11,25.75,25.829999923706055,25.749900817871094,25.790000915527344,13.50127124786377,7189,,,,,,,,
2020-02-12,25.81599998474121,25.81599998474121,25.75,25.760000228881836,13.485567092895508,5720,,,,,,,,
2020-02-13,25.75,25.837299346923828,25.75,25.837299346923828,13.526030540466309,1600,,,,,,,,
2020-02-14,25.84000015258789,25.86240005493164,25.739999771118164,25.739999771118164,13.475093841552734,7104,,,,,,,,
2020-02-18,25.878599166870117,25.878599166870117,25.56999969482422,25.65999984741211,13.433213233947754,7558,,,,,,,,
2020-02-19,25.65999984741211,25.804500579833984,25.65999984741211,25.700000762939453,13.454155921936035,3366,,,,,,,,
2020-02-20,25.700000762939453,25.700000762939453,25.579999923706055,25.579999923706055,13.391331672668457,3800,,,,,,,,
2020-02-21,25.729999542236328,25.729999542236328,25.61199951171875,25.61199951171875,13.408086776733398,1623,,,,,,,,
2020-02-24,25.600000381469727,25.639999389648438,25.415800094604492,25.610000610351562,13.407039642333984,7843,,,,,,,,
2020-02-25,25.40999984741211,25.520000457763672,25.209999084472656,25.339000701904297,13.265167236328125,13821,,,,,,,,
2020-02-26,25.360000610351562,25.575000762939453,25.25,25.520999908447266,13.36044692993164,7365,,,,,,,,
2020-02-27,25.200000762939453,25.5,25.010000228881836,25.5,13.34945011138916,14736,,,,,,,,
2020-02-28,25.0,25.360000610351562,24.413000106811523,25.34000015258789,13.265692710876465,18442,,,,,,,,
2020-03-02,25.3700008392334,25.3700008392334,24.73590087890625,25.15999984741211,13.171463012695312,16488,,,,,,,,
2020-03-03,25.25,25.25,24.899999618530273,25.155000686645508,13.168843269348145,8113,,,,,,,,
2020-03-04,25.31999969482422,25.389999389648438,25.280000686645508,25.360000610351562,13.276163101196289,12018,,,,,,,,
2020-03-05,25.360000610351562,25.360000610351562,25.1299991607666,25.329999923706055,13.260457038879395,4807,,,,,,,,
2020-03-06,25.0,25.0,23.899999618530273,23.899999618530273,12.51183795928955,21015,,,,,,,,
2020-03-09,19.760000228881836,20.459400177001953,12.09000015258789,12.649999618530273,6.622377395629883,101014,,,,,,,,
2020-03-10,15.15999984741211,15.249799728393555,12.5,14.569999694824219,7.627511978149414,56212,,,,,,,,
2020-03-11,14.09000015258789,14.329999923706055,12.268099784851074,13.020000457763672,6.816074371337891,26287,,,,,,,,
2020-03-12,12.329999923706055,12.329999923706055,9.510000228881836,9.510000228881836,4.978560924530029,39609,,,,,,,,
2020-03-13,10.5600004196167,10.5600004196167,9.699000358581543,10.239999771118164,5.360721111297607,21947,,,,,,,,
2020-03-16,6.849999904632568,11.109999656677246,6.769999980926514,7.5,3.926309823989868,86278,,,,,,,,
2020-03-17,8.0,8.0,5.5,5.96999979019165,3.125342607498169,113144,,,,,,,,
2020-03-18,5.679999828338623,5.914000034332275,3.5,4.099999904632568,2.1463823318481445,81439,,,,,,,,
2020-03-19,5.349999904632568,8.229900360107422,4.599999904632568,6.699999809265137,3.507503032684326,69652,,,,,,,,
2020-03-20,7.199999809265137,10.0600004196167,6.882900238037109,7.5,3.926309823989868,97606,,,,,,,,
2020-03-23,7.989999771118164,7.989999771118164,5.389999866485596,5.900000095367432,3.0886969566345215,40491,,,,,,,,
2020-03-24,6.3958001136779785,7.0,5.679999828338623,5.699999809265137,2.9839954376220703,23832,,,,,,,,
2020-03-25,6.199999809265137,6.199999809265137,5.070000171661377,5.736199855804443,3.002946615219116,55868,,,,,,,,
2020-03-26,6.300000190734863,8.479999542236328,6.300000190734863,8.050000190734863,4.214239597320557,65900,,,,,,,,
2020-03-27,7.5,8.385000228881836,6.420000076293945,8.270000457763672,4.329410552978516,54140,,,,,,,,
2020-03-30,6.920000076293945,7.449999809265137,5.989999771118164,7.070000171661377,3.991547107696533,59158,,,,,,,,
2020-03-31,7.276500225067139,7.385799884796143,6.7220001220703125,7.099999904632568,4.00848388671875,18786,,,,,,,,
2020-04-01,6.650000095367432,6.650000095367432,6.150000095367432,6.269999980926514,3.539886474609375,10548,,,,,,,,
2020-04-02,6.230000019073486,6.860000133514404,5.949999809265137,6.300000190734863,3.55682373046875,26050,,,,,,,,
2020-04-03,6.900000095367432,6.900000095367432,5.590000152587891,5.75,3.246306896209717,14234,,,,,,,,
2020-04-06,5.53000020980835,6.486299991607666,5.467299938201904,5.510000228881836,3.110809564590454,28532,,,,,,,,
2020-04-07,5.699999809265137,6.409999847412109,5.619999885559082,6.260000228881836,3.534240484237671,33461,,,,,,,,
2020-04-08,6.599899768829346,7.699999809265137,6.5447001457214355,7.409999847412109,4.183501720428467,49347,,,,,,,,
2020-04-09,8.149999618530273,9.979999542236328,7.896900177001953,9.699999809265137,5.47637939453125,36620,,,,,,,,
2020-04-13,10.670000076293945,10.670000076293945,9.619999885559082,10.050000190734863,5.673980236053467,33859,,,,,,,,
2020-04-14,10.0,12.329999923706055,10.0,12.020000457763672,6.78619384765625,51376,,,,,,,,
2020-04-15,11.850000381469727,12.34000015258789,11.229999542236328,11.350000381469727,6.407928466796875,36772,,,,,,,,
2020-04-16,11.359999656677246,11.359999656677246,10.399999618530273,10.649999618530273,6.012725830078125,17431,,,,,,,,
2020-04-17,10.649999618530273,10.880000114440918,10.220000267028809,10.350000381469727,5.843354225158691,20421,,,,,,,,
2020-04-20,11.0,11.0,9.020000457763672,9.649999618530273,5.448150634765625,27300,,,,,,,,
2020-04-21,10.0,10.0,8.779999732971191,9.199999809265137,5.194091796875,13574,,,,,,,,
2020-04-22,9.8100004196167,10.264800071716309,9.800000190734863,10.0,5.645751953125,8587,,,,,,,,
2020-04-23,10.5,10.5,10.194999694824219,10.40999984741211,5.877227306365967,8868,,,,,,,,
2020-04-24,10.550000190734863,10.890000343322754,9.95009994506836,10.260000228881836,5.792541980743408,12202,,,,,,,,
2020-04-27,10.0,10.277700424194336,9.899999618530273,10.179900169372559,5.747319221496582,12335,,,,,,,,
2020-04-28,11.199999809265137,15.889900207519531,11.199999809265137,14.989999771118164,8.462982177734375,139570,,,,,,,,
2020-04-29,15.520000457763672,16.790000915527344,15.520000457763672,15.979999542236328,9.021910667419434,23263,,,,,,,,
2020-04-30,16.0,17.5,15.796199798583984,17.440000534057617,9.84619140625,35667,,,,,,,,
2020-05-01,16.950000762939453,16.950000762939453,15.960000038146973,16.094999313354492,9.086836814880371,10372,,,,,,,,
2020-05-04,14.65999984741211,16.052000045776367,14.65999984741211,15.850000381469727,8.948517799377441,15387,,,,,,,,
2020-05-05,15.890000343322754,16.492000579833984,15.890000343322754,16.299999237060547,9.202574729919434,6599,,,,,,,,
2020-05-06,16.288000106811523,16.5,15.970000267028809,16.0,9.033203125,6091,,,,,,,,
2020-05-07,15.949999809265137,16.274999618530273,15.899999618530273,16.1299991607666,9.106597900390625,1149,,,,,,,,
2020-05-08,16.309999465942383,16.5,15.975000381469727,16.30389976501465,9.2047758102417,8873,,,,,,,,
2020-05-11,15.960000038146973,16.299999237060547,15.0,15.338000297546387,8.659454345703125,8029,,,,,,,,
2020-05-12,15.300000190734863,15.603400230407715,15.100000381469727,15.603400230407715,8.80929183959961,4856,,,,,,,,
2020-05-13,15.4399995803833,15.449999809265137,14.800000190734863,14.800000190734863,8.355711936950684,3501,,,,,,,,
2020-05-14,14.5,14.850000381469727,14.148099899291992,14.449999809265137,8.158111572265625,15260,,,,,,,,
2020-05-15,14.0,14.75,14.0,14.75,8.327484130859375,3713,,,,,,,,
2020-05-18,14.850000381469727,15.680000305175781,14.850000381469727,15.399900436401367,8.694402694702148,16997,,,,,,,,
2020-05-19,15.449999809265137,16.510000228881836,15.399999618530273,15.600000381469727,8.807374000549316,14767,,,,,,,,
2020-05-20,16.100000381469727,16.2450008392334,15.859999656677246,16.19499969482422,9.143295288085938,13138,,,,,,,,
2020-05-21,16.270000457763672,16.299999237060547,16.219999313354492,16.219999313354492,9.157408714294434,2768,,,,,,,,
2020-05-22,16.44260025024414,16.719999313354492,16.399900436401367,16.719999313354492,9.439696311950684,8256,,,,,,,,
2020-05-26,16.989999771118164,16.989999771118164,16.5,16.5,9.31549072265625,8618,,,,,,,,
2020-05-27,16.941999435424805,18.1200008392334,16.7549991607666,17.5,9.88006591796875,19082,,,,,,,,
2020-05-28,17.920000076293945,18.280000686645508,17.520000457763672,18.150999069213867,10.247604370117188,5209,,,,,,,,
2020-05-29,17.600000381469727,17.989999771118164,17.600000381469727,17.989999771118164,10.156707763671875,6423,,,,,,,,
2020-06-01,18.43000030517578,18.843399047851562,18.060400009155273,18.649900436401367,10.529271125793457,9228,,,,,,,,
2020-06-02,18.059999465942383,19.0,18.059999465942383,18.928600311279297,10.68661880493164,10340,,,,,,,,
2020-06-03,19.0,19.84000015258789,19.0,19.700000762939453,11.122132301330566,23746,,,,,,,,
2020-06-04,19.8799991607666,20.5,19.864999771118164,20.329999923706055,11.477814674377441,15275,,,,,,,,
2020-06-05,20.5,21.65290069580078,20.5,21.280000686645508,12.01416015625,26732,,,,,,,,
2020-06-08,21.280000686645508,22.0,21.004499435424805,21.581499099731445,12.184379577636719,36839,,,,,,,,
2020-06-09,21.399999618530273,21.587200164794922,20.93000030517578,21.399999618530273,12.0819091796875,14115,,,,,,,,
2020-06-10,21.8799991607666,21.8799991607666,20.360000610351562,20.600000381469727,11.630249977111816,17535,,,,,,,,
2020-06-11,19.860000610351562,19.860000610351562,17.530000686645508,18.05900001525879,10.195663452148438,27119,,,,,,,,
2020-06-12,19.5,19.5,18.440000534057617,18.665000915527344,10.537796974182129,6512,,,,,,,,
2020-06-15,18.309999465942383,18.309999465942383,17.770000457763672,17.857900619506836,10.08212661743164,13530,,,,,,,,
2020-06-16,18.510000228881836,18.989999771118164,18.43000030517578,18.700000762939453,10.557557106018066,12178,,,,,,,,
2020-06-17,18.444799423217773,18.77199935913086,18.444799423217773,18.649999618530273,10.529326438903809,3933,,,,,,,,
2020-06-18,18.540000915527344,18.549999237060547,18.139999389648438,18.219999313354492,10.286559104919434,7854,,,,,,,,
2020-06-19,18.299999237060547,18.299999237060547,17.799999237060547,17.840099334716797,10.072077751159668,20467,,,,,,,,
2020-06-22,17.860000610351562,18.032699584960938,17.600000381469727,18.020000457763672,10.17364501953125,2781,,,,,,,,
2020-06-23,18.899999618530273,18.899999618530273,18.049999237060547,18.1200008392334,10.230103492736816,5001,,,,,,,,
2020-06-24,18.06999969482422,18.06999969482422,16.329999923706055,16.75,9.456634521484375,29137,,,,,,,,
2020-06-25,16.389999389648438,16.59000015258789,15.680000305175781,15.710000038146973,8.869474411010742,35089,,,,,,,,
2020-06-26,15.739999771118164,16.809900283813477,15.633000373840332,15.699999809265137,8.863828659057617,15700,,,,,,,,
2020-06-29,15.699999809265137,15.699999809265137,14.319999694824219,15.100099563598633,8.8648042678833,8569,,,,,,,,
2020-06-30,14.949399948120117,15.149999618530273,13.640000343322754,13.869999885559082,8.142650604248047,26901,,,,,,,,
2020-07-01,13.75,14.629899978637695,13.75,14.600000381469727,8.571210861206055,34037,,,,,,,,
2020-07-02,14.680000305175781,15.210000038146973,14.5,14.609999656677246,8.577081680297852,14377,,,,,,,,
2020-07-06,15.100000381469727,15.100000381469727,13.890000343322754,15.0,8.806038856506348,12400,,,,,,,,
2020-07-07,14.5,15.770000457763672,14.5,15.289999961853027,8.976288795471191,18723,,,,,,,,
2020-07-08,15.25,15.75,14.729999542236328,15.239999771118164,8.94693660736084,8647,,,,,,,,
2020-07-09,15.0,15.239999771118164,14.890000343322754,15.010000228881836,8.811911582946777,11793,,,,,,,,
2020-07-10,15.119999885559082,15.119999885559082,12.939000129699707,13.109999656677246,7.696478366851807,38663,,,,,,,,
2020-07-13,13.4399995803833,13.680000305175781,12.449999809265137,13.039999961853027,7.655383110046387,16403,,,,,,,,
2020-07-14,13.0,13.390000343322754,12.979999542236328,13.029999732971191,7.649513244628906,6255,,,,,,,,
2020-07-15,13.3100004196167,14.600000381469727,13.3100004196167,14.600000381469727,8.571210861206055,12586,,,,,,,,
2020-07-16,14.680000305175781,15.479999542236328,14.470000267028809,15.350000381469727,9.011513710021973,18210,,,,,,,,
2020-07-17,15.350000381469727,16.31999969482422,15.34000015258789,16.0,9.393108367919922,10980,,,,,,,,
2020-07-20,17.1200008392334,17.1200008392334,15.770000457763672,15.800000190734863,9.275694847106934,7152,,,,,,,,
2020-07-21,16.700000762939453,16.700000762939453,15.960000038146973,16.190000534057617,9.504651069641113,17658,,,,,,,,
2020-07-22,16.5,16.5,15.800000190734863,15.899999618530273,9.33440113067627,6383,,,,,,,,
2020-07-23,15.75,15.970000267028809,15.0,15.970000267028809,9.375496864318848,9874,,,,,,,,
2020-07-24,16.280000686645508,16.290000915527344,15.899999618530273,15.899999618530273,9.33440113067627,6171,,,,,,,,
2020-07-27,15.949999809265137,15.949999809265137,15.0,15.789999961853027,9.269824981689453,12913,,,,,,,,
2020-07-28,15.510000228881836,15.510000228881836,14.75,15.25,8.95280647277832,24173,,,,,,,,
2020-07-29,15.239899635314941,15.350000381469727,14.8100004196167,15.0,8.806038856506348,4903,,,,,,,,
2020-07-30,15.550000190734863,15.550000190734863,14.289999961853027,14.5,8.512504577636719,10391,,,,,,,,
2020-07-31,14.817000389099121,14.817000389099121,13.510000228881836,13.539999961853027,7.948917388916016,7968,,,,,,,,
2020-08-03,13.539999961853027,14.645000457763672,13.539999961853027,14.645000457763672,8.597630500793457,7566,,,,,,,,
2020-08-04,14.75,15.029899597167969,14.649999618530273,15.029899597167969,8.823592185974121,2263,,,,,,,,
2020-08-05,15.199999809265137,15.47130012512207,14.960000038146973,15.229999542236328,8.941064834594727,5244,,,,,,,,
2020-08-06,15.213899612426758,15.484999656677246,15.0,15.479999542236328,9.087833404541016,2502,,,,,,,,
2020-08-07,15.530599594116211,15.669899940490723,15.513699531555176,15.550000190734863,9.128926277160645,2087,,,,,,,,
2020-08-10,15.550000190734863,16.399999618530273,15.550000190734863,16.396699905395508,9.625998497009277,6117,,,,,,,,
2020-08-11,16.1200008392334,16.13599967956543,15.5,15.5,9.099574089050293,8898,,,,,,,,
2020-08-12,15.029999732971191,15.630000114440918,15.029999732971191,15.600000381469727,9.158282279968262,9861,,,,,,,,
2020-08-13,15.584699630737305,15.949999809265137,15.359999656677246,15.49839973449707,9.098633766174316,10606,,,,,,,,
2020-08-14,14.670000076293945,15.5600004196167,14.670000076293945,15.550000190734863,9.128926277160645,3229,,,,,,,,
2020-08-17,15.600000381469727,15.699999809265137,15.149999618530273,15.244999885559082,8.949872016906738,3170,,,,,,,,
2020-08-18,15.25,15.489999771118164,15.246199607849121,15.404000282287598,9.04321575164795,3826,,,,,,,,
2020-08-19,15.489999771118164,15.489999771118164,15.289999961853027,15.300000190734863,8.982158660888672,2991,,,,,,,,
2020-08-20,15.300000190734863,15.300000190734863,15.003000259399414,15.149999618530273,8.894099235534668,3965,,,,,,,,
2020-08-21,14.989999771118164,15.029999732971191,14.069999694824219,14.40999984741211,8.459668159484863,20690,,,,,,,,
2020-08-24,14.649999618530273,14.649999618530273,14.239999771118164,14.300000190734863,8.39509105682373,9468,,,,,,,,
2020-08-25,14.201000213623047,14.25,13.949999809265137,14.25,8.365736961364746,15342,,,,,,,,
2020-08-26,14.300000190734863,14.390000343322754,14.130000114440918,14.199999809265137,8.336382865905762,4134,,,,,,,,
2020-08-27,14.199999809265137,14.399999618530273,14.0,14.25,8.365736961364746,6984,,,,,,,,
2020-08-28,14.270000457763672,14.612700462341309,14.270000457763672,14.600000381469727,8.571210861206055,4035,,,,,,,,
2020-08-31,14.609999656677246,14.6850004196167,14.59000015258789,14.600000381469727,8.571210861206055,4901,,,,,,,,
2020-09-01,14.914899826049805,14.920000076293945,14.5600004196167,14.656000137329102,8.604086875915527,8137,,,,,,,,
2020-09-02,14.670000076293945,14.670000076293945,14.119999885559082,14.277099609375,8.381647109985352,7831,,,,,,,,
2020-09-03,14.600000381469727,14.600000381469727,14.029999732971191,14.210000038146973,8.342254638671875,1312,,,,,,,,
2020-09-04,14.0,14.050000190734863,13.899999618530273,14.050000190734863,8.248324394226074,2023,,,,,,,,
2020-09-08,13.9399995803833,14.0,13.5,13.899999618530273,8.160261154174805,15944,,,,,,,,
2020-09-09,14.13010025024414,14.13010025024414,13.900099754333496,13.97599983215332,8.204879760742188,4610,,,,,,,,
2020-09-10,13.829999923706055,14.090499877929688,13.800000190734863,14.029999732971191,8.236581802368164,9362,,,,,,,,
2020-09-11,14.054499626159668,14.054499626159668,13.90999984741211,13.970000267028809,8.2013578414917,1939,,,,,,,,
2020-09-14,14.234999656677246,14.234999656677246,14.161700248718262,14.199999809265137,8.336382865905762,2770,,,,,,,,
2020-09-15,14.577199935913086,14.630000114440918,14.350000381469727,14.350000381469727,8.424443244934082,9594,,,,,,,,
2020-09-16,14.451000213623047,14.995499610900879,14.451000213623047,14.995499610900879,8.803397178649902,9357,,,,,,,,
2020-09-17,15.050000190734863,15.399999618530273,14.850000381469727,15.399999618530273,9.040865898132324,16447,,,,,,,,
2020-09-18,15.149999618530273,15.379500389099121,14.699999809265137,14.699999809265137,8.629919052124023,4936,,,,,,,,
2020-09-21,14.4399995803833,14.682900428771973,14.149900436401367,14.550000190734863,8.54185676574707,8450,,,,,,,,
2020-09-22,14.5600004196167,14.739999771118164,14.199899673461914,14.345000267028809,8.421507835388184,2601,,,,,,,,
2020-09-23,14.680000305175781,14.680000305175781,14.170000076293945,14.239999771118164,8.359865188598633,5109,,,,,,,,
2020-09-24,14.239999771118164,14.239999771118164,13.819999694824219,13.819999694824219,8.113297462463379,9555,,,,,,,,
2020-09-25,13.800000190734863,15.48550033569336,13.800000190734863,14.25,8.365736961364746,25382,,,,,,,,
2020-09-28,14.550000190734863,14.65999984741211,13.630000114440918,14.0,8.218968391418457,23421,,,,,,,,
2020-09-29,13.779999732971191,14.199999809265137,13.0,14.170000076293945,8.692264556884766,15140,,,,,,,,
2020-09-30,14.270000457763672,14.609999656677246,13.904999732971191,14.199999809265137,8.710667610168457,6214,,,,,,,,
2020-10-01,13.314499855041504,14.001399993896484,13.020000457763672,13.640000343322754,8.367149353027344,16593,,,,,,,,
2020-10-02,13.399999618530273,14.034000396728516,13.300000190734863,13.699999809265137,8.40395450592041,11875,,,,,,,,
2020-10-05,13.520000457763672,13.728099822998047,13.15999984741211,13.369999885559082,8.201522827148438,23047,,,,,,,,
2020-10-06,13.5,13.819899559020996,13.100000381469727,13.180000305175781,8.084972381591797,16255,,,,,,,,
2020-10-07,13.3100004196167,13.350000381469727,12.710000038146973,12.989999771118164,7.968421936035156,22122,,,,,,,,
2020-10-08,13.529999732971191,13.539999961853027,13.149999618530273,13.359999656677246,8.195389747619629,13530,,,,,,,,
2020-10-09,13.449999809265137,13.5,13.199999809265137,13.199999809265137,8.097241401672363,2762,,,,,,,,
2020-10-12,13.029999732971191,13.399900436401367,13.029999732971191,13.100000381469727,8.035898208618164,3550,,,,,,,,
2020-10-13,13.329999923706055,13.329999923706055,13.039999961853027,13.279999732971191,8.146315574645996,3334,,,,,,,,
2020-10-14,13.039999961853027,13.699999809265137,13.039999961853027,13.300000190734863,8.158583641052246,5777,,,,,,,,
2020-10-15,13.180000305175781,13.306900024414062,13.000100135803223,13.170000076293945,8.078839302062988,15486,,,,,,,,
2020-10-16,13.199999809265137,13.199999809265137,12.75,12.75,7.8211989402771,12357,,,,,,,,
2020-10-19,12.75,12.8503999710083,12.029999732971191,12.149999618530273,7.4531426429748535,10499,,,,,,,,
2020-10-20,12.1899995803833,12.364999771118164,12.0,12.1673002243042,7.463755130767822,13202,,,,,,,,
2020-10-21,12.020000457763672,12.390000343322754,12.0,12.25,7.5144853591918945,9235,,,,,,,,
2020-10-22,12.104999542236328,12.4350004196167,12.0,12.380000114440918,7.594230651855469,14685,,,,,,,,
2020-10-23,12.350000381469727,12.364999771118164,12.34000015258789,12.364999771118164,7.585028648376465,500,,,,,,,,
2020-10-26,12.350000381469727,12.350000381469727,11.5,11.699999809265137,7.17710018157959,14707,,,,,,,,
2020-10-27,11.699999809265137,13.199999809265137,11.699999809265137,12.75,7.8211989402771,45984,,,,,,,,
2020-10-28,12.489999771118164,12.619999885559082,11.979999542236328,12.390000343322754,7.60036563873291,11367,,,,,,,,
2020-10-29,12.399999618530273,12.530599594116211,11.760000228881836,11.989999771118164,7.3549933433532715,16118,,,,,,,,
2020-10-30,11.699999809265137,11.699999809265137,11.420000076293945,11.569999694824219,7.097354888916016,3049,,,,,,,,
2020-11-02,11.619999885559082,11.86050033569336,11.370400428771973,11.635000228881836,7.137228012084961,8564,,,,,,,,
2020-11-03,11.600000381469727,11.649999618530273,10.670000076293945,10.979999542236328,6.735432147979736,11450,,,,,,,,
2020-11-04,11.0,11.3100004196167,10.869999885559082,11.279999732971191,6.919461250305176,1695,,,,,,,,
2020-11-05,11.130000114440918,11.34000015258789,10.130000114440918,10.510000228881836,6.4471211433410645,15985,,,,,,,,
2020-11-06,10.029999732971191,10.930000305175781,10.029999732971191,10.649999618530273,6.53300142288208,5746,,,,,,,,
2020-11-09,11.25,12.119999885559082,11.0,12.074799537658691,7.407012939453125,12343,,,,,,,,
2020-11-10,11.75,12.36050033569336,11.489999771118164,11.949999809265137,7.330456256866455,11451,,,,,,,,
2020-11-11,11.949999809265137,12.199999809265137,11.850000381469727,12.109999656677246,7.428606033325195,9818,,,,,,,,
2020-11-12,12.25,12.350000381469727,11.699999809265137,11.949999809265137,7.330456256866455,15056,,,,,,,,
2020-11-13,12.07979965209961,12.479999542236328,12.07979965209961,12.119999885559082,7.4347405433654785,10342,,,,,,,,
2020-11-16,12.390000343322754,12.449999809265137,12.210000038146973,12.220000267028809,7.496082305908203,9649,,,,,,,,
2020-11-17,12.890000343322754,12.890000343322754,12.0,12.100000381469727,7.42247200012207,8913,,,,,,,,
2020-11-18,12.119999885559082,12.380000114440918,11.899999618530273,11.899999618530273,7.299785614013672,23040,,,,,,,,
2020-11-19,11.899999618530273,11.899999618530273,11.3100004196167,11.75,7.2077717781066895,25906,,,,,,,,
2020-11-20,11.949999809265137,11.949999809265137,10.819999694824219,10.902000427246094,6.687585830688477,15957,,,,,,,,
2020-11-23,10.8100004196167,11.210000038146973,10.289999961853027,10.5,6.440988063812256,36760,,,,,,,,
2020-11-24,10.699999809265137,11.279999732971191,10.510000228881836,11.010000228881836,6.753835201263428,23547,,,,,,,,
2020-11-25,10.6899995803833,10.869999885559082,10.5,10.817999839782715,6.636057376861572,9086,,,,,,,,
2020-11-27,10.9399995803833,11.0,10.640000343322754,11.0,6.7477006912231445,6824,,,,,,,,
2020-11-30,11.09000015258789,11.09000015258789,10.489999771118164,10.979999542236328,6.735432147979736,11313,,,,,,,,
2020-12-01,10.710000038146973,11.09000015258789,10.710000038146973,10.779999732971191,6.6127471923828125,20462,,,,,,,,
2020-12-02,10.930000305175781,11.260000228881836,10.75,11.199999809265137,6.870387077331543,28038,,,,,,,,
2020-12-03,11.260000228881836,11.803999900817871,10.878700256347656,11.710000038146973,7.183234691619873,27295,,,,,,,,
2020-12-04,11.710000038146973,13.390000343322754,11.680000305175781,12.949999809265137,7.943884372711182,54523,,,,,,,,
2020-12-07,13.050000190734863,13.220000267028809,12.594799995422363,12.859999656677246,7.888675212860107,14531,,,,,,,,
2020-12-08,13.0,13.350000381469727,12.770000457763672,13.170000076293945,8.078839302062988,20533,,,,,,,,
2020-12-09,13.199999809265137,13.710000038146973,12.899999618530273,13.210000038146973,8.103376388549805,21006,,,,,,,,
2020-12-10,13.220000267028809,14.09000015258789,13.220000267028809,13.579999923706055,8.330344200134277,31741,,,,,,,,
2020-12-11,13.449999809265137,13.614999771118164,12.869999885559082,13.149999618530273,8.066569328308105,14119,,,,,,,,
2020-12-14,13.260000228881836,13.399999618530273,12.729999542236328,12.829999923706055,7.870274066925049,13995,,,,,,,,
2020-12-15,12.949999809265137,12.989999771118164,12.739999771118164,12.774999618530273,7.836533546447754,12641,,,,,,,,
2020-12-16,12.84000015258789,12.859999656677246,12.3100004196167,12.579999923706055,7.716916561126709,22707,,,,,,,,
2020-12-17,13.710000038146973,13.90999984741211,12.89490032196045,13.180000305175781,8.084972381591797,26404,,,,,,,,
2020-12-18,13.25,13.8100004196167,13.25,13.5600004196167,8.318075180053711,21298,,,,,,,,
2020-12-21,13.460000038146973,14.489999771118164,13.399999618530273,13.9399995803833,8.551177024841309,42407,,,,,,,,
