date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ICLR')","('high', 'ICLR')","('low', 'ICLR')","('close', 'ICLR')","('adj_close', 'ICLR')","('volume', 'ICLR')","('currency', '')"
2020-01-28,172.5500030517578,173.83999633789062,171.02000427246094,172.9499969482422,172.9499969482422,120100,,,,,,,,
2020-01-29,173.69000244140625,174.39999389648438,172.35000610351562,173.00999450683594,173.00999450683594,84400,,,,,,,,
2020-01-30,172.27999877929688,172.27999877929688,168.4199981689453,169.47000122070312,169.47000122070312,118400,,,,,,,,
2020-01-31,169.7899932861328,170.55999755859375,168.55999755859375,168.6199951171875,168.6199951171875,248100,,,,,,,,
2020-02-03,169.94000244140625,171.1999969482422,168.61000061035156,168.8699951171875,168.8699951171875,152700,,,,,,,,
2020-02-04,170.25,171.0399932861328,168.82000732421875,170.50999450683594,170.50999450683594,116200,,,,,,,,
2020-02-05,172.00999450683594,173.8300018310547,172.00999450683594,172.9199981689453,172.9199981689453,118600,,,,,,,,
2020-02-06,173.9199981689453,174.08999633789062,170.82000732421875,171.27000427246094,171.27000427246094,176900,,,,,,,,
2020-02-07,170.88999938964844,170.88999938964844,168.1300048828125,168.9199981689453,168.9199981689453,167100,,,,,,,,
2020-02-10,168.9600067138672,171.94000244140625,168.9600067138672,171.6300048828125,171.6300048828125,219000,,,,,,,,
2020-02-11,172.63999938964844,175.13999938964844,171.86000061035156,174.41000366210938,174.41000366210938,126200,,,,,,,,
2020-02-12,174.30999755859375,175.50999450683594,173.11000061035156,174.9199981689453,174.9199981689453,157100,,,,,,,,
2020-02-13,174.0800018310547,175.86000061035156,172.02000427246094,175.27999877929688,175.27999877929688,149800,,,,,,,,
2020-02-14,176.11000061035156,176.3699951171875,173.25999450683594,175.27999877929688,175.27999877929688,126200,,,,,,,,
2020-02-18,174.75,175.97000122070312,173.14999389648438,173.69000244140625,173.69000244140625,224300,,,,,,,,
2020-02-19,174.88999938964844,177.52000427246094,173.4600067138672,177.22000122070312,177.22000122070312,222200,,,,,,,,
2020-02-20,177.0,178.99000549316406,171.6300048828125,172.0399932861328,172.0399932861328,491600,,,,,,,,
2020-02-21,172.22000122070312,173.83999633789062,169.6300048828125,170.97999572753906,170.97999572753906,242000,,,,,,,,
2020-02-24,166.16000366210938,169.0399932861328,162.3800048828125,163.57000732421875,163.57000732421875,312800,,,,,,,,
2020-02-25,163.74000549316406,164.5399932861328,158.38999938964844,160.4600067138672,160.4600067138672,347400,,,,,,,,
2020-02-26,160.0,163.4199981689453,159.3699951171875,159.72999572753906,159.72999572753906,246000,,,,,,,,
2020-02-27,157.1199951171875,161.02000427246094,155.10000610351562,156.67999267578125,156.67999267578125,309000,,,,,,,,
2020-02-28,154.67999267578125,158.1699981689453,150.75999450683594,156.05999755859375,156.05999755859375,536300,,,,,,,,
2020-03-02,157.0,165.16000366210938,156.8800048828125,164.75,164.75,408700,,,,,,,,
2020-03-03,165.5,167.94000244140625,158.64999389648438,159.3300018310547,159.3300018310547,282000,,,,,,,,
2020-03-04,162.44000244140625,166.39999389648438,160.4499969482422,166.33999633789062,166.33999633789062,229100,,,,,,,,
2020-03-05,161.85000610351562,165.17999267578125,159.7100067138672,160.41000366210938,160.41000366210938,251600,,,,,,,,
2020-03-06,157.1999969482422,162.3800048828125,156.8000030517578,159.6999969482422,159.6999969482422,373900,,,,,,,,
2020-03-09,152.19000244140625,157.3699951171875,150.89999389648438,153.97000122070312,153.97000122070312,403500,,,,,,,,
2020-03-10,158.8000030517578,160.5500030517578,153.83999633789062,159.4600067138672,159.4600067138672,409300,,,,,,,,
2020-03-11,156.3699951171875,157.64999389648438,151.00999450683594,152.5399932861328,152.5399932861328,381300,,,,,,,,
2020-03-12,144.8699951171875,146.99000549316406,138.97000122070312,141.4600067138672,141.4600067138672,502600,,,,,,,,
2020-03-13,146.27000427246094,151.1300048828125,138.88999938964844,151.0800018310547,151.0800018310547,515700,,,,,,,,
2020-03-16,137.0399932861328,138.74000549316406,128.66000366210938,130.0,130.0,625300,,,,,,,,
2020-03-17,131.9499969482422,135.52000427246094,127.55999755859375,132.39999389648438,132.39999389648438,547500,,,,,,,,
2020-03-18,124.87000274658203,131.52999877929688,104.27999877929688,126.94000244140625,126.94000244140625,878100,,,,,,,,
2020-03-19,123.80000305175781,123.88999938964844,115.0,115.94999694824219,115.94999694824219,753500,,,,,,,,
2020-03-20,117.58999633789062,128.94000244140625,115.0,121.23999786376953,121.23999786376953,816200,,,,,,,,
2020-03-23,120.2699966430664,123.58000183105469,116.19000244140625,116.26000213623047,116.26000213623047,789700,,,,,,,,
2020-03-24,121.56999969482422,127.47000122070312,119.0199966430664,124.9000015258789,124.9000015258789,435800,,,,,,,,
2020-03-25,124.95999908447266,131.83999633789062,124.26000213623047,127.83999633789062,127.83999633789062,322500,,,,,,,,
2020-03-26,135.57000732421875,138.5,129.57000732421875,136.77999877929688,136.77999877929688,579900,,,,,,,,
2020-03-27,131.19000244140625,136.3300018310547,130.85000610351562,135.0399932861328,135.0399932861328,314800,,,,,,,,
2020-03-30,134.33999633789062,141.1699981689453,134.02999877929688,140.5500030517578,140.5500030517578,357300,,,,,,,,
2020-03-31,138.9499969482422,141.8800048828125,135.38999938964844,136.0,136.0,412700,,,,,,,,
2020-04-01,132.25999450683594,135.39999389648438,129.8800048828125,132.1999969482422,132.1999969482422,389200,,,,,,,,
2020-04-02,132.6300048828125,133.3699951171875,128.7899932861328,129.7899932861328,129.7899932861328,513000,,,,,,,,
2020-04-03,128.60000610351562,132.4199981689453,127.0,130.86000061035156,130.86000061035156,327900,,,,,,,,
2020-04-06,135.0,145.8699951171875,135.0,145.07000732421875,145.07000732421875,341700,,,,,,,,
2020-04-07,150.25,152.49000549316406,143.25999450683594,144.0,144.0,321300,,,,,,,,
2020-04-08,145.4499969482422,151.9600067138672,144.08999633789062,151.1999969482422,151.1999969482422,273500,,,,,,,,
2020-04-09,153.63999938964844,155.0,150.30999755859375,153.41000366210938,153.41000366210938,307900,,,,,,,,
2020-04-13,153.32000732421875,153.32000732421875,148.89999389648438,150.8800048828125,150.8800048828125,204800,,,,,,,,
2020-04-14,153.42999267578125,157.24000549316406,150.89999389648438,154.99000549316406,154.99000549316406,284500,,,,,,,,
2020-04-15,150.32000732421875,154.99000549316406,148.82000732421875,152.7899932861328,152.7899932861328,292100,,,,,,,,
2020-04-16,154.0399932861328,157.30999755859375,152.0,156.2899932861328,156.2899932861328,335000,,,,,,,,
2020-04-17,159.58999633789062,161.50999450683594,158.16000366210938,159.88999938964844,159.88999938964844,210900,,,,,,,,
2020-04-20,154.47999572753906,160.2899932861328,152.77000427246094,158.4199981689453,158.4199981689453,263400,,,,,,,,
2020-04-21,155.69000244140625,158.22000122070312,150.36000061035156,151.86000061035156,151.86000061035156,360400,,,,,,,,
2020-04-22,152.6999969482422,158.14999389648438,152.27000427246094,158.1300048828125,158.1300048828125,308800,,,,,,,,
2020-04-23,163.80999755859375,163.8699951171875,147.94000244140625,148.89999389648438,148.89999389648438,440600,,,,,,,,
2020-04-24,149.3800048828125,149.4499969482422,146.41000366210938,149.00999450683594,149.00999450683594,336300,,,,,,,,
2020-04-27,151.52999877929688,153.0,148.88999938964844,151.02000427246094,151.02000427246094,445300,,,,,,,,
2020-04-28,152.2100067138672,154.83999633789062,150.5399932861328,152.5399932861328,152.5399932861328,418000,,,,,,,,
2020-04-29,155.10000610351562,162.22999572753906,153.6999969482422,162.0,162.0,289100,,,,,,,,
2020-04-30,161.3800048828125,163.3699951171875,160.0,160.47000122070312,160.47000122070312,396600,,,,,,,,
2020-05-01,158.3300018310547,158.3300018310547,153.72000122070312,154.14999389648438,154.14999389648438,338600,,,,,,,,
2020-05-04,150.27000427246094,155.88999938964844,148.75999450683594,153.49000549316406,153.49000549316406,273000,,,,,,,,
2020-05-05,145.4499969482422,156.99000549316406,145.11000061035156,151.9199981689453,151.9199981689453,288700,,,,,,,,
2020-05-06,151.33999633789062,153.82000732421875,149.6999969482422,150.2899932861328,150.2899932861328,313200,,,,,,,,
2020-05-07,151.25999450683594,156.3300018310547,151.25999450683594,156.0399932861328,156.0399932861328,269200,,,,,,,,
2020-05-08,158.2899932861328,159.16000366210938,157.0800018310547,158.8800048828125,158.8800048828125,171500,,,,,,,,
2020-05-11,157.5,162.13999938964844,156.27000427246094,161.0800018310547,161.0800018310547,158700,,,,,,,,
2020-05-12,160.4199981689453,161.6999969482422,154.7100067138672,155.35000610351562,155.35000610351562,230400,,,,,,,,
2020-05-13,154.0,157.77000427246094,153.61000061035156,154.72999572753906,154.72999572753906,232900,,,,,,,,
2020-05-14,153.66000366210938,155.58999633789062,151.5399932861328,155.30999755859375,155.30999755859375,276200,,,,,,,,
2020-05-15,154.61000061035156,157.3800048828125,154.0,157.02999877929688,157.02999877929688,169200,,,,,,,,
2020-05-18,160.11000061035156,162.60000610351562,158.60000610351562,162.1699981689453,162.1699981689453,151500,,,,,,,,
2020-05-19,162.17999267578125,162.97000122070312,159.1199951171875,159.24000549316406,159.24000549316406,191300,,,,,,,,
2020-05-20,160.27000427246094,165.0,160.13999938964844,164.38999938964844,164.38999938964844,249700,,,,,,,,
2020-05-21,162.19000244140625,166.10000610351562,162.02999877929688,164.74000549316406,164.74000549316406,228700,,,,,,,,
2020-05-22,164.61000061035156,170.0,164.61000061035156,166.50999450683594,166.50999450683594,416700,,,,,,,,
2020-05-26,168.02999877929688,171.7899932861328,166.92999267578125,167.6999969482422,167.6999969482422,356600,,,,,,,,
2020-05-27,168.5399932861328,168.5399932861328,162.6300048828125,164.47999572753906,164.47999572753906,349300,,,,,,,,
2020-05-28,165.8699951171875,167.13999938964844,164.3800048828125,165.61000061035156,165.61000061035156,268900,,,,,,,,
2020-05-29,166.22000122070312,169.0,163.16000366210938,168.4499969482422,168.4499969482422,217600,,,,,,,,
2020-06-01,167.63999938964844,172.17999267578125,165.92999267578125,169.74000549316406,169.74000549316406,203000,,,,,,,,
2020-06-02,169.35000610351562,171.5,168.05999755859375,170.94000244140625,170.94000244140625,144700,,,,,,,,
2020-06-03,170.94000244140625,173.77000427246094,168.77000427246094,169.47999572753906,169.47999572753906,206500,,,,,,,,
2020-06-04,168.02000427246094,170.27000427246094,164.1199951171875,164.91000366210938,164.91000366210938,319200,,,,,,,,
2020-06-05,166.9499969482422,167.16000366210938,162.1699981689453,162.6199951171875,162.6199951171875,277000,,,,,,,,
2020-06-08,162.6199951171875,164.08999633789062,161.16000366210938,162.36000061035156,162.36000061035156,257500,,,,,,,,
2020-06-09,162.35000610351562,162.8300018310547,159.3300018310547,159.41000366210938,159.41000366210938,170500,,,,,,,,
2020-06-10,160.8800048828125,167.00999450683594,160.00999450683594,165.5800018310547,165.5800018310547,315300,,,,,,,,
2020-06-11,163.83999633789062,164.13999938964844,155.47999572753906,155.66000366210938,155.66000366210938,245200,,,,,,,,
2020-06-12,161.13999938964844,164.10000610351562,155.27999877929688,158.07000732421875,158.07000732421875,230100,,,,,,,,
2020-06-15,155.72999572753906,160.61000061035156,155.4499969482422,159.86000061035156,159.86000061035156,128600,,,,,,,,
2020-06-16,163.05999755859375,165.86000061035156,159.3699951171875,160.02999877929688,160.02999877929688,268700,,,,,,,,
2020-06-17,160.4600067138672,162.0,157.77999877929688,159.27999877929688,159.27999877929688,143100,,,,,,,,
2020-06-18,159.30999755859375,162.00999450683594,157.41000366210938,158.72000122070312,158.72000122070312,159700,,,,,,,,
2020-06-19,160.0,162.2899932861328,159.5800018310547,161.6199951171875,161.6199951171875,239300,,,,,,,,
2020-06-22,162.25999450683594,162.42999267578125,157.0500030517578,159.0500030517578,159.0500030517578,145900,,,,,,,,
2020-06-23,160.85000610351562,168.77000427246094,160.6199951171875,167.58999633789062,167.58999633789062,466400,,,,,,,,
2020-06-24,167.32000732421875,167.47000122070312,161.55999755859375,162.5800018310547,162.5800018310547,322000,,,,,,,,
2020-06-25,162.27000427246094,163.97999572753906,159.5,162.6699981689453,162.6699981689453,309000,,,,,,,,
2020-06-26,161.75,163.17999267578125,158.6300048828125,159.72999572753906,159.72999572753906,196200,,,,,,,,
2020-06-29,160.49000549316406,162.7899932861328,159.7899932861328,162.49000549316406,162.49000549316406,164900,,,,,,,,
2020-06-30,162.97999572753906,169.3000030517578,160.8000030517578,168.4600067138672,168.4600067138672,181000,,,,,,,,
2020-07-01,170.50999450683594,171.27000427246094,166.69000244140625,167.8300018310547,167.8300018310547,144500,,,,,,,,
2020-07-02,169.32000732421875,169.32000732421875,166.66000366210938,166.91000366210938,166.91000366210938,175200,,,,,,,,
2020-07-06,169.0,171.17999267578125,167.9499969482422,169.47000122070312,169.47000122070312,133500,,,,,,,,
2020-07-07,168.3699951171875,172.57000732421875,167.08999633789062,171.8800048828125,171.8800048828125,187200,,,,,,,,
2020-07-08,172.9600067138672,174.88999938964844,170.4499969482422,171.39999389648438,171.39999389648438,184800,,,,,,,,
2020-07-09,171.39999389648438,174.7899932861328,170.57000732421875,174.27999877929688,174.27999877929688,286900,,,,,,,,
2020-07-10,173.3699951171875,173.3699951171875,167.24000549316406,169.9600067138672,169.9600067138672,320300,,,,,,,,
2020-07-13,171.4600067138672,176.61000061035156,171.4600067138672,171.7899932861328,171.7899932861328,197100,,,,,,,,
2020-07-14,171.44000244140625,179.4199981689453,171.44000244140625,179.38999938964844,179.38999938964844,218900,,,,,,,,
2020-07-15,182.11000061035156,186.19000244140625,180.5,183.6699981689453,183.6699981689453,268800,,,,,,,,
2020-07-16,183.27000427246094,187.2100067138672,182.22000122070312,186.4199981689453,186.4199981689453,289700,,,,,,,,
2020-07-17,186.30999755859375,190.80999755859375,184.9199981689453,188.67999267578125,188.67999267578125,188200,,,,,,,,
2020-07-20,188.49000549316406,191.49000549316406,188.17999267578125,190.75,190.75,154300,,,,,,,,
2020-07-21,193.5,194.1699981689453,189.77999877929688,190.0500030517578,190.0500030517578,258100,,,,,,,,
2020-07-22,190.44000244140625,197.2899932861328,190.44000244140625,196.10000610351562,196.10000610351562,343200,,,,,,,,
2020-07-23,185.86000061035156,199.8300018310547,185.86000061035156,189.05999755859375,189.05999755859375,342600,,,,,,,,
2020-07-24,188.97000122070312,188.97000122070312,182.16000366210938,185.05999755859375,185.05999755859375,271100,,,,,,,,
2020-07-27,185.33999633789062,188.75999450683594,184.52999877929688,186.50999450683594,186.50999450683594,288700,,,,,,,,
2020-07-28,186.13999938964844,189.10000610351562,185.0800018310547,185.66000366210938,185.66000366210938,239000,,,,,,,,
2020-07-29,185.7100067138672,187.9600067138672,183.4600067138672,184.25,184.25,204200,,,,,,,,
2020-07-30,183.3699951171875,185.9199981689453,181.02000427246094,185.22000122070312,185.22000122070312,186800,,,,,,,,
2020-07-31,186.35000610351562,186.52000427246094,183.1199951171875,185.4600067138672,185.4600067138672,107700,,,,,,,,
2020-08-03,187.0,190.8800048828125,185.6300048828125,188.47999572753906,188.47999572753906,163800,,,,,,,,
2020-08-04,188.0,188.22000122070312,185.64999389648438,187.0800018310547,187.0800018310547,99700,,,,,,,,
2020-08-05,188.63999938964844,190.44000244140625,187.6699981689453,189.74000549316406,189.74000549316406,159500,,,,,,,,
2020-08-06,190.3800048828125,190.69000244140625,187.77999877929688,189.33999633789062,189.33999633789062,128600,,,,,,,,
2020-08-07,189.1199951171875,190.7100067138672,187.3000030517578,189.91000366210938,189.91000366210938,141900,,,,,,,,
2020-08-10,189.36000061035156,190.72000122070312,188.13999938964844,190.16000366210938,190.16000366210938,320200,,,,,,,,
2020-08-11,190.49000549316406,193.44000244140625,187.72999572753906,187.89999389648438,187.89999389648438,275800,,,,,,,,
2020-08-12,189.7100067138672,191.2899932861328,188.07000732421875,189.94000244140625,189.94000244140625,146800,,,,,,,,
2020-08-13,190.47000122070312,194.19000244140625,189.42999267578125,192.1300048828125,192.1300048828125,135900,,,,,,,,
2020-08-14,191.2899932861328,192.0399932861328,187.42999267578125,187.9199981689453,187.9199981689453,109600,,,,,,,,
2020-08-17,188.80999755859375,193.99000549316406,188.17999267578125,189.2100067138672,189.2100067138672,68200,,,,,,,,
2020-08-18,189.33999633789062,192.5,188.10000610351562,190.35000610351562,190.35000610351562,134200,,,,,,,,
2020-08-19,190.72999572753906,193.50999450683594,188.57000732421875,191.25,191.25,173900,,,,,,,,
2020-08-20,189.92999267578125,190.32000732421875,187.97000122070312,188.0500030517578,188.0500030517578,94100,,,,,,,,
2020-08-21,188.5,189.97999572753906,184.58999633789062,186.83999633789062,186.83999633789062,220200,,,,,,,,
2020-08-24,188.24000549316406,188.47000122070312,184.22999572753906,185.22000122070312,185.22000122070312,112400,,,,,,,,
2020-08-25,185.1999969482422,186.8000030517578,184.66000366210938,185.32000732421875,185.32000732421875,199700,,,,,,,,
2020-08-26,184.9600067138672,186.57000732421875,183.5399932861328,186.00999450683594,186.00999450683594,108400,,,,,,,,
2020-08-27,186.02999877929688,186.49000549316406,182.10000610351562,184.75999450683594,184.75999450683594,216100,,,,,,,,
2020-08-28,185.17999267578125,187.97999572753906,180.14999389648438,182.74000549316406,182.74000549316406,286200,,,,,,,,
2020-08-31,183.41000366210938,188.0500030517578,182.55999755859375,186.41000366210938,186.41000366210938,223700,,,,,,,,
2020-09-01,187.9199981689453,188.25,184.3000030517578,186.82000732421875,186.82000732421875,126600,,,,,,,,
2020-09-02,187.5500030517578,189.0,184.97999572753906,187.97999572753906,187.97999572753906,166900,,,,,,,,
2020-09-03,187.97999572753906,187.97999572753906,179.61000061035156,182.60000610351562,182.60000610351562,141200,,,,,,,,
2020-09-04,184.0500030517578,185.42999267578125,175.83999633789062,178.0,178.0,172500,,,,,,,,
2020-09-08,175.6199951171875,180.08999633789062,172.72999572753906,176.38999938964844,176.38999938964844,111600,,,,,,,,
2020-09-09,178.1699981689453,182.52000427246094,176.63999938964844,180.50999450683594,180.50999450683594,139000,,,,,,,,
2020-09-10,181.41000366210938,185.27999877929688,181.41000366210938,182.7100067138672,182.7100067138672,188000,,,,,,,,
2020-09-11,183.86000061035156,185.82000732421875,182.52000427246094,184.5399932861328,184.5399932861328,132900,,,,,,,,
2020-09-14,186.3800048828125,187.64999389648438,184.69000244140625,186.74000549316406,186.74000549316406,91400,,,,,,,,
2020-09-15,188.8000030517578,189.58999633789062,187.47000122070312,188.3800048828125,188.3800048828125,156400,,,,,,,,
2020-09-16,188.89999389648438,190.38999938964844,183.02000427246094,183.4600067138672,183.4600067138672,230100,,,,,,,,
2020-09-17,182.82000732421875,183.0800018310547,179.27000427246094,180.58999633789062,180.58999633789062,272900,,,,,,,,
2020-09-18,181.77999877929688,182.39999389648438,176.17999267578125,177.1699981689453,177.1699981689453,285200,,,,,,,,
2020-09-21,174.82000732421875,177.67999267578125,172.75,177.0800018310547,177.0800018310547,125400,,,,,,,,
2020-09-22,177.66000366210938,178.67999267578125,174.33999633789062,177.7100067138672,177.7100067138672,226100,,,,,,,,
2020-09-23,178.67999267578125,180.67999267578125,177.05999755859375,177.8000030517578,177.8000030517578,235300,,,,,,,,
2020-09-24,176.97000122070312,180.52000427246094,170.27000427246094,179.02999877929688,179.02999877929688,333200,,,,,,,,
2020-09-25,178.6199951171875,184.17999267578125,177.77999877929688,183.13999938964844,183.13999938964844,377700,,,,,,,,
2020-09-28,184.61000061035156,186.86000061035156,177.5500030517578,186.0399932861328,186.0399932861328,156300,,,,,,,,
2020-09-29,187.33999633789062,189.47000122070312,184.36000061035156,188.7100067138672,188.7100067138672,240500,,,,,,,,
2020-09-30,189.5800018310547,192.36000061035156,188.0500030517578,191.08999633789062,191.08999633789062,184600,,,,,,,,
2020-10-01,192.99000549316406,197.39999389648438,188.14999389648438,196.77999877929688,196.77999877929688,311300,,,,,,,,
2020-10-02,193.63999938964844,198.9600067138672,190.00999450683594,196.63999938964844,196.63999938964844,317400,,,,,,,,
2020-10-05,198.47000122070312,203.39999389648438,197.82000732421875,201.67999267578125,201.67999267578125,266400,,,,,,,,
2020-10-06,202.77999877929688,206.61000061035156,201.00999450683594,203.0800018310547,203.0800018310547,273600,,,,,,,,
2020-10-07,204.63999938964844,208.52999877929688,200.77999877929688,206.6999969482422,206.6999969482422,339800,,,,,,,,
2020-10-08,207.6999969482422,209.39999389648438,207.33999633789062,208.42999267578125,208.42999267578125,204700,,,,,,,,
2020-10-09,210.58999633789062,212.77999877929688,206.4499969482422,211.97000122070312,211.97000122070312,330400,,,,,,,,
2020-10-12,213.39999389648438,215.2899932861328,210.5,214.0800018310547,214.0800018310547,151700,,,,,,,,
2020-10-13,212.39999389648438,214.1300048828125,209.6699981689453,211.72000122070312,211.72000122070312,244700,,,,,,,,
2020-10-14,211.10000610351562,212.80999755859375,206.22000122070312,207.58999633789062,207.58999633789062,208700,,,,,,,,
2020-10-15,205.9499969482422,207.08999633789062,203.80999755859375,203.82000732421875,203.82000732421875,188900,,,,,,,,
2020-10-16,205.6199951171875,207.9199981689453,202.58999633789062,203.8800048828125,203.8800048828125,269600,,,,,,,,
2020-10-19,204.3000030517578,206.55999755859375,203.16000366210938,204.0,204.0,139500,,,,,,,,
2020-10-20,204.1300048828125,206.5399932861328,202.4600067138672,203.3300018310547,203.3300018310547,130500,,,,,,,,
2020-10-21,205.16000366210938,207.22000122070312,200.6999969482422,202.22999572753906,202.22999572753906,188300,,,,,,,,
2020-10-22,203.61000061035156,203.61000061035156,194.05999755859375,198.0500030517578,198.0500030517578,287400,,,,,,,,
2020-10-23,199.75999450683594,201.86000061035156,192.6999969482422,194.35000610351562,194.35000610351562,186700,,,,,,,,
2020-10-26,192.42999267578125,195.19000244140625,190.0800018310547,191.99000549316406,191.99000549316406,199800,,,,,,,,
2020-10-27,192.1699981689453,194.3000030517578,187.1300048828125,187.6300048828125,187.6300048828125,258100,,,,,,,,
2020-10-28,185.41000366210938,186.58999633789062,181.63999938964844,182.49000549316406,182.49000549316406,156700,,,,,,,,
2020-10-29,182.92999267578125,185.1999969482422,181.19000244140625,183.27000427246094,183.27000427246094,279200,,,,,,,,
2020-10-30,182.19000244140625,184.6300048828125,177.52000427246094,180.3000030517578,180.3000030517578,202900,,,,,,,,
2020-11-02,182.8699951171875,188.52000427246094,182.8699951171875,186.3300018310547,186.3300018310547,222000,,,,,,,,
2020-11-03,188.88999938964844,191.92999267578125,187.41000366210938,190.3699951171875,190.3699951171875,199000,,,,,,,,
2020-11-04,192.47000122070312,198.52000427246094,191.10000610351562,195.10000610351562,195.10000610351562,214100,,,,,,,,
2020-11-05,199.35000610351562,203.30999755859375,196.0399932861328,200.44000244140625,200.44000244140625,196900,,,,,,,,
2020-11-06,202.02999877929688,203.1300048828125,196.8000030517578,199.32000732421875,199.32000732421875,133100,,,,,,,,
2020-11-09,204.30999755859375,207.97999572753906,195.9600067138672,197.4600067138672,197.4600067138672,235100,,,,,,,,
2020-11-10,195.9499969482422,199.6199951171875,185.50999450683594,187.5,187.5,265100,,,,,,,,
2020-11-11,190.75999450683594,194.07000732421875,186.02999877929688,188.05999755859375,188.05999755859375,321700,,,,,,,,
2020-11-12,189.0399932861328,192.1999969482422,185.1300048828125,186.80999755859375,186.80999755859375,143600,,,,,,,,
2020-11-13,187.32000732421875,193.32000732421875,187.32000732421875,190.8800048828125,190.8800048828125,123100,,,,,,,,
2020-11-16,192.19000244140625,195.88999938964844,190.25,193.92999267578125,193.92999267578125,209500,,,,,,,,
2020-11-17,193.14999389648438,193.14999389648438,187.75,190.27000427246094,190.27000427246094,125100,,,,,,,,
2020-11-18,191.69000244140625,193.25,185.4499969482422,186.25999450683594,186.25999450683594,194700,,,,,,,,
2020-11-19,185.19000244140625,188.77000427246094,183.8699951171875,187.35000610351562,187.35000610351562,151500,,,,,,,,
2020-11-20,187.10000610351562,191.5,185.44000244140625,189.67999267578125,189.67999267578125,154900,,,,,,,,
2020-11-23,191.3000030517578,191.3000030517578,186.91000366210938,187.82000732421875,187.82000732421875,179400,,,,,,,,
2020-11-24,189.22999572753906,191.47999572753906,185.6999969482422,186.3699951171875,186.3699951171875,245000,,,,,,,,
2020-11-25,187.7899932861328,189.02000427246094,185.8000030517578,188.25,188.25,130400,,,,,,,,
2020-11-27,189.08999633789062,191.60000610351562,188.72000122070312,191.13999938964844,191.13999938964844,49200,,,,,,,,
2020-11-30,192.41000366210938,194.8800048828125,191.02000427246094,194.8800048828125,194.8800048828125,170800,,,,,,,,
2020-12-01,197.38999938964844,200.0,194.74000549316406,197.44000244140625,197.44000244140625,236900,,,,,,,,
2020-12-02,198.02000427246094,200.47000122070312,196.9600067138672,199.11000061035156,199.11000061035156,256400,,,,,,,,
2020-12-03,197.7100067138672,201.1199951171875,196.72000122070312,199.3300018310547,199.3300018310547,365200,,,,,,,,
2020-12-04,199.8699951171875,201.75999450683594,197.9600067138672,200.5,200.5,158600,,,,,,,,
2020-12-07,200.32000732421875,201.8300018310547,199.0,200.74000549316406,200.74000549316406,165600,,,,,,,,
2020-12-08,201.10000610351562,202.77000427246094,198.50999450683594,202.27000427246094,202.27000427246094,113000,,,,,,,,
2020-12-09,203.80999755859375,203.80999755859375,196.13999938964844,196.6999969482422,196.6999969482422,264600,,,,,,,,
2020-12-10,196.0,199.16000366210938,194.6199951171875,196.60000610351562,196.60000610351562,231800,,,,,,,,
2020-12-11,197.00999450683594,197.91000366210938,191.4499969482422,193.3000030517578,193.3000030517578,193300,,,,,,,,
2020-12-14,193.64999389648438,196.13999938964844,189.61000061035156,190.80999755859375,190.80999755859375,301800,,,,,,,,
2020-12-15,192.72999572753906,197.7100067138672,191.30999755859375,196.6300048828125,196.6300048828125,167500,,,,,,,,
2020-12-16,198.25999450683594,198.77000427246094,192.57000732421875,193.1300048828125,193.1300048828125,212300,,,,,,,,
