date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'MLI')","('high', 'MLI')","('low', 'MLI')","('close', 'MLI')","('adj_close', 'MLI')","('volume', 'MLI')","('currency', '')"
2020-02-28,13.869999885559082,14.274999618530273,13.654999732971191,13.989999771118164,12.874902725219727,641600,,,,,,,,
2020-03-02,14.055000305175781,14.324999809265137,13.664999961853027,14.289999961853027,13.150989532470703,465000,,,,,,,,
2020-03-03,14.279999732971191,14.779999732971191,13.635000228881836,13.770000457763672,12.67243766784668,440600,,,,,,,,
2020-03-04,14.095000267028809,14.3149995803833,13.699999809265137,14.274999618530273,13.137187004089355,329800,,,,,,,,
2020-03-05,13.779999732971191,14.039999961853027,13.375,13.630000114440918,12.543600082397461,626600,,,,,,,,
2020-03-06,13.125,13.6899995803833,13.125,13.614999771118164,12.529793739318848,419200,,,,,,,,
2020-03-09,13.479999542236328,13.479999542236328,12.71500015258789,12.920000076293945,11.890191078186035,844600,,,,,,,,
2020-03-10,13.385000228881836,13.420000076293945,12.619999885559082,13.28499984741211,12.22609806060791,638000,,,,,,,,
2020-03-11,12.845000267028809,12.949999809265137,12.40999984741211,12.604999542236328,11.600296974182129,625400,,,,,,,,
2020-03-12,11.720000267028809,12.010000228881836,11.015000343322754,11.020000457763672,10.141631126403809,816200,,,,,,,,
2020-03-13,11.664999961853027,11.789999961853027,10.71500015258789,11.789999961853027,10.850259780883789,1140000,,,,,,,,
2020-03-16,10.875,11.399999618530273,10.234999656677246,10.345000267028809,9.520434379577637,747200,,,,,,,,
2020-03-17,10.5649995803833,11.765000343322754,10.020000457763672,11.765000343322754,10.827251434326172,1008600,,,,,,,,
2020-03-18,10.895000457763672,10.895000457763672,9.005000114440918,9.020000457763672,8.301045417785645,604000,,,,,,,,
2020-03-19,8.994999885559082,11.25,8.829999923706055,10.890000343322754,10.07785701751709,820800,,,,,,,,
2020-03-20,10.975000381469727,11.095000267028809,9.619999885559082,9.65999984741211,8.93958568572998,1027600,,,,,,,,
2020-03-23,9.720000267028809,9.859999656677246,8.390000343322754,9.484999656677246,8.777636528015137,656800,,,,,,,,
2020-03-24,9.994999885559082,10.845000267028809,9.78499984741211,10.829999923706055,10.022334098815918,766000,,,,,,,,
2020-03-25,10.755000114440918,11.414999961853027,10.125,10.994999885559082,10.17502498626709,745200,,,,,,,,
2020-03-26,11.145000457763672,11.96500015258789,10.930000305175781,11.869999885559082,10.984773635864258,822600,,,,,,,,
2020-03-27,11.045000076293945,11.869999885559082,10.9350004196167,11.354999542236328,10.508179664611816,761200,,,,,,,,
2020-03-30,11.479999542236328,11.6899995803833,11.045000076293945,11.595000267028809,10.730281829833984,721600,,,,,,,,
2020-03-31,11.524999618530273,12.1850004196167,11.515000343322754,11.970000267028809,11.077315330505371,666600,,,,,,,,
2020-04-01,11.295000076293945,11.4350004196167,10.885000228881836,11.25,10.411012649536133,1089200,,,,,,,,
2020-04-02,11.095000267028809,11.760000228881836,11.045000076293945,11.489999771118164,10.633111000061035,455400,,,,,,,,
2020-04-03,11.390000343322754,11.770000457763672,10.585000038146973,10.975000381469727,10.15652084350586,656400,,,,,,,,
2020-04-06,11.515000343322754,12.104999542236328,11.345000267028809,12.095000267028809,11.192994117736816,560800,,,,,,,,
2020-04-07,12.345000267028809,12.654999732971191,11.704999923706055,11.875,10.989400863647461,552400,,,,,,,,
2020-04-08,12.149999618530273,12.260000228881836,11.760000228881836,12.045000076293945,11.146720886230469,508600,,,,,,,,
2020-04-09,12.454999923706055,13.074999809265137,12.1850004196167,13.074999809265137,12.099908828735352,637400,,,,,,,,
2020-04-13,12.859999656677246,12.960000038146973,12.305000305175781,12.680000305175781,11.734366416931152,651800,,,,,,,,
2020-04-14,12.979999542236328,13.1899995803833,12.454999923706055,12.850000381469727,11.891688346862793,612600,,,,,,,,
2020-04-15,12.204999923706055,12.369999885559082,11.779999732971191,11.869999885559082,10.984773635864258,647200,,,,,,,,
2020-04-16,11.9350004196167,12.244999885559082,11.430000305175781,11.899999618530273,11.012534141540527,647000,,,,,,,,
2020-04-17,12.420000076293945,12.779999732971191,12.399999618530273,12.555000305175781,11.618687629699707,407400,,,,,,,,
2020-04-20,12.085000038146973,12.449999809265137,12.015000343322754,12.119999885559082,11.2161283493042,312200,,,,,,,,
2020-04-21,11.845000267028809,12.135000228881836,11.199999809265137,11.345000267028809,10.498929023742676,456000,,,,,,,,
2020-04-22,11.760000228881836,12.395000457763672,11.329999923706055,12.28499984741211,11.36882495880127,661800,,,,,,,,
2020-04-23,12.145000457763672,12.425000190734863,12.125,12.175000190734863,11.267026901245117,467600,,,,,,,,
2020-04-24,12.234999656677246,12.244999885559082,11.930000305175781,12.085000038146973,11.18373966217041,288800,,,,,,,,
2020-04-27,12.270000457763672,12.8149995803833,12.270000457763672,12.699999809265137,11.752875328063965,483000,,,,,,,,
2020-04-28,13.145000457763672,13.295000076293945,12.880000114440918,12.96500015258789,11.998113632202148,666200,,,,,,,,
2020-04-29,13.585000038146973,13.649999618530273,13.145000457763672,13.505000114440918,12.497838973999023,693600,,,,,,,,
2020-04-30,13.005000114440918,13.40999984741211,12.890000343322754,12.949999809265137,11.98422908782959,504400,,,,,,,,
2020-05-01,12.59000015258789,12.71500015258789,12.295000076293945,12.699999809265137,11.752875328063965,475400,,,,,,,,
2020-05-04,12.475000381469727,12.550000190734863,11.770000457763672,12.1899995803833,11.280908584594727,377800,,,,,,,,
2020-05-05,12.385000228881836,12.75,12.300000190734863,12.399999618530273,11.47524642944336,551400,,,,,,,,
2020-05-06,12.399999618530273,12.399999618530273,11.930000305175781,11.994999885559082,11.100449562072754,318200,,,,,,,,
2020-05-07,12.279999732971191,12.359999656677246,12.100000381469727,12.225000381469727,11.3132963180542,360800,,,,,,,,
2020-05-08,12.585000038146973,13.039999961853027,12.585000038146973,13.005000114440918,12.035128593444824,473000,,,,,,,,
2020-05-11,12.710000038146973,12.789999961853027,12.255000114440918,12.755000114440918,11.8037748336792,414000,,,,,,,,
2020-05-12,12.734999656677246,12.734999656677246,11.6899995803833,11.744999885559082,10.869093894958496,460600,,,,,,,,
2020-05-13,11.574999809265137,11.664999961853027,11.074999809265137,11.149999618530273,10.318465232849121,510400,,,,,,,,
2020-05-14,10.824999809265137,11.234999656677246,10.454999923706055,11.095000267028809,10.267568588256836,792000,,,,,,,,
2020-05-15,11.130000114440918,11.460000038146973,11.039999961853027,11.3149995803833,10.471160888671875,561000,,,,,,,,
2020-05-18,11.914999961853027,12.664999961853027,11.914999961853027,12.569999694824219,11.632568359375,654600,,,,,,,,
2020-05-19,12.395000457763672,12.699999809265137,12.095000267028809,12.100000381469727,11.19761848449707,396000,,,,,,,,
2020-05-20,12.395000457763672,12.949999809265137,12.210000038146973,12.869999885559082,11.910194396972656,580000,,,,,,,,
2020-05-21,12.850000381469727,12.925000190734863,12.609999656677246,12.649999618530273,11.70660400390625,371800,,,,,,,,
2020-05-22,12.789999961853027,12.789999961853027,12.515000343322754,12.734999656677246,11.785263061523438,601800,,,,,,,,
2020-05-26,13.385000228881836,13.5,13.100000381469727,13.3149995803833,12.322010040283203,584000,,,,,,,,
2020-05-27,13.654999732971191,14.180000305175781,13.645000457763672,14.119999885559082,13.066975593566895,599600,,,,,,,,
2020-05-28,14.449999809265137,14.449999809265137,13.479999542236328,13.5600004196167,12.548736572265625,542200,,,,,,,,
2020-05-29,13.335000038146973,13.569999694824219,13.175000190734863,13.390000343322754,12.391416549682617,653800,,,,,,,,
2020-06-01,13.529999732971191,13.645000457763672,13.140000343322754,13.149999618530273,12.169313430786133,560600,,,,,,,,
2020-06-02,13.319999694824219,13.5,13.21500015258789,13.359999656677246,12.363653182983398,422200,,,,,,,,
2020-06-03,13.699999809265137,14.180000305175781,13.699999809265137,13.90999984741211,12.872638702392578,463800,,,,,,,,
2020-06-04,13.649999618530273,14.324999809265137,13.574999809265137,14.274999618530273,13.258072853088379,724800,,,,,,,,
2020-06-05,14.904999732971191,14.975000381469727,14.225000381469727,14.279999732971191,13.262714385986328,837200,,,,,,,,
2020-06-08,14.449999809265137,14.585000038146973,14.279999732971191,14.329999923706055,13.309152603149414,483600,,,,,,,,
2020-06-09,14.020000457763672,14.40999984741211,13.979999542236328,14.164999961853027,13.155909538269043,830800,,,,,,,,
2020-06-10,14.145000457763672,14.145000457763672,13.345000267028809,13.364999771118164,12.412899017333984,345600,,,,,,,,
2020-06-11,12.65999984741211,12.6850004196167,12.09000015258789,12.130000114440918,11.265878677368164,487800,,,,,,,,
2020-06-12,12.739999771118164,12.795000076293945,11.949999809265137,12.319999694824219,11.442343711853027,676400,,,,,,,,
2020-06-15,11.744999885559082,12.630000114440918,11.744999885559082,12.479999542236328,11.590946197509766,324400,,,,,,,,
2020-06-16,13.050000190734863,13.229999542236328,12.75,13.015000343322754,12.087833404541016,498000,,,,,,,,
2020-06-17,13.0649995803833,13.1899995803833,12.545000076293945,12.65999984741211,11.758121490478516,437000,,,,,,,,
2020-06-18,12.425000190734863,12.835000038146973,12.395000457763672,12.640000343322754,11.739547729492188,372600,,,,,,,,
2020-06-19,12.869999885559082,12.869999885559082,12.40999984741211,12.470000267028809,11.581656455993652,1311200,,,,,,,,
2020-06-22,12.369999885559082,12.75,12.1899995803833,12.65999984741211,11.758121490478516,635600,,,,,,,,
2020-06-23,12.925000190734863,12.954999923706055,12.555000305175781,12.625,11.72562026977539,400000,,,,,,,,
2020-06-24,12.414999961853027,12.460000038146973,12.03499984741211,12.109999656677246,11.24730110168457,446800,,,,,,,,
2020-06-25,12.03499984741211,12.385000228881836,11.9399995803833,12.364999771118164,11.484138488769531,386800,,,,,,,,
2020-06-26,12.225000381469727,12.295000076293945,11.979999542236328,12.210000038146973,11.340180397033691,1977600,,,,,,,,
2020-06-29,12.489999771118164,13.079999923706055,12.430000305175781,13.045000076293945,12.115694999694824,822400,,,,,,,,
2020-06-30,12.899999618530273,13.354999542236328,12.899999618530273,13.289999961853027,12.343242645263672,565000,,,,,,,,
2020-07-01,13.300000190734863,13.364999771118164,12.90999984741211,13.024999618530273,12.097119331359863,500200,,,,,,,,
2020-07-02,13.380000114440918,13.550000190734863,13.210000038146973,13.255000114440918,12.310733795166016,478600,,,,,,,,
2020-07-06,13.670000076293945,13.670000076293945,13.220000267028809,13.375,12.422187805175781,397200,,,,,,,,
2020-07-07,13.140000343322754,13.3149995803833,12.954999923706055,13.0,12.073898315429688,322600,,,,,,,,
2020-07-08,12.9350004196167,13.050000190734863,12.574999809265137,12.895000457763672,11.976381301879883,314400,,,,,,,,
2020-07-09,12.819999694824219,12.984999656677246,12.359999656677246,12.375,11.493424415588379,1176400,,,,,,,,
2020-07-10,12.4350004196167,13.010000228881836,12.375,12.989999771118164,12.064615249633789,466400,,,,,,,,
2020-07-13,13.170000076293945,13.489999771118164,12.880000114440918,13.109999656677246,12.176065444946289,433800,,,,,,,,
2020-07-14,13.109999656677246,13.430000305175781,13.055000305175781,13.420000076293945,12.463980674743652,366400,,,,,,,,
2020-07-15,13.850000381469727,14.149999618530273,13.694999694824219,14.015000343322754,13.016593933105469,452400,,,,,,,,
2020-07-16,13.90999984741211,14.074999809265137,13.649999618530273,13.795000076293945,12.81226634979248,258800,,,,,,,,
2020-07-17,13.8149995803833,14.039999961853027,13.625,13.6899995803833,12.714744567871094,397200,,,,,,,,
2020-07-20,13.53499984741211,13.664999961853027,13.289999961853027,13.414999961853027,12.459335327148438,271800,,,,,,,,
2020-07-21,13.595000267028809,14.399999618530273,13.430000305175781,14.1850004196167,13.174482345581055,680000,,,,,,,,
2020-07-22,14.09000015258789,14.25,14.0600004196167,14.125,13.118759155273438,397200,,,,,,,,
2020-07-23,14.085000038146973,14.444999694824219,14.079999923706055,14.364999771118164,13.341658592224121,576400,,,,,,,,
2020-07-24,14.319999694824219,14.420000076293945,13.904999732971191,13.984999656677246,12.988730430603027,403600,,,,,,,,
2020-07-27,13.949999809265137,14.295000076293945,13.920000076293945,14.260000228881836,13.244139671325684,534400,,,,,,,,
2020-07-28,14.100000381469727,14.260000228881836,14.0,14.020000457763672,13.021239280700684,331400,,,,,,,,
2020-07-29,14.095000267028809,14.449999809265137,14.095000267028809,14.385000228881836,13.360235214233398,409400,,,,,,,,
2020-07-30,14.095000267028809,14.225000381469727,14.010000228881836,14.135000228881836,13.128045082092285,265800,,,,,,,,
2020-07-31,13.989999771118164,13.989999771118164,13.604999542236328,13.979999542236328,12.984085083007812,535800,,,,,,,,
2020-08-03,14.135000228881836,14.335000038146973,13.989999771118164,14.255000114440918,13.239496231079102,393400,,,,,,,,
2020-08-04,14.175000190734863,14.25,13.989999771118164,14.164999961853027,13.155909538269043,348400,,,,,,,,
2020-08-05,14.420000076293945,14.539999961853027,14.21500015258789,14.494999885559082,13.46239948272705,339800,,,,,,,,
2020-08-06,14.539999961853027,14.664999961853027,14.335000038146973,14.574999809265137,13.536699295043945,215600,,,,,,,,
2020-08-07,14.479999542236328,15.130000114440918,14.479999542236328,15.125,14.04751968383789,323200,,,,,,,,
2020-08-10,15.175000190734863,15.710000038146973,15.175000190734863,15.4399995803833,14.340079307556152,363600,,,,,,,,
2020-08-11,15.654999732971191,16.0049991607666,15.59000015258789,15.670000076293945,14.553692817687988,544400,,,,,,,,
2020-08-12,15.869999885559082,15.9350004196167,15.515000343322754,15.710000038146973,14.590845108032227,290200,,,,,,,,
2020-08-13,15.5600004196167,15.6899995803833,15.385000228881836,15.475000381469727,14.372586250305176,195200,,,,,,,,
2020-08-14,15.295000076293945,15.635000228881836,15.260000228881836,15.520000457763672,14.41438102722168,246600,,,,,,,,
2020-08-17,15.524999618530273,15.53499984741211,15.3100004196167,15.359999656677246,14.265776634216309,162400,,,,,,,,
2020-08-18,15.359999656677246,15.375,15.1850004196167,15.1850004196167,14.10324478149414,356400,,,,,,,,
2020-08-19,15.199999809265137,15.4350004196167,15.199999809265137,15.260000228881836,14.172900199890137,262000,,,,,,,,
2020-08-20,15.039999961853027,15.21500015258789,15.029999732971191,15.095000267028809,14.019655227661133,251600,,,,,,,,
2020-08-21,14.9399995803833,15.039999961853027,14.789999961853027,14.96500015258789,13.898916244506836,289600,,,,,,,,
2020-08-24,15.109999656677246,15.220000267028809,14.914999961853027,15.220000267028809,14.13575267791748,247600,,,,,,,,
2020-08-25,15.359999656677246,15.359999656677246,15.069999694824219,15.260000228881836,14.172900199890137,327400,,,,,,,,
2020-08-26,15.239999771118164,15.329999923706055,15.114999771118164,15.164999961853027,14.084671020507812,248000,,,,,,,,
2020-08-27,15.305000305175781,15.404999732971191,15.074999809265137,15.175000190734863,14.093957901000977,336000,,,,,,,,
2020-08-28,15.289999961853027,15.289999961853027,15.03499984741211,15.25,14.163614273071289,296000,,,,,,,,
2020-08-31,15.175000190734863,15.175000190734863,14.850000381469727,14.850000381469727,13.792112350463867,465200,,,,,,,,
2020-09-01,14.75,15.270000457763672,14.694999694824219,15.260000228881836,14.172900199890137,264000,,,,,,,,
2020-09-02,15.270000457763672,15.489999771118164,15.210000038146973,15.4399995803833,14.340079307556152,211800,,,,,,,,
2020-09-03,15.395000457763672,15.40999984741211,14.75,14.835000038146973,13.822941780090332,269600,,,,,,,,
2020-09-04,15.095000267028809,15.234999656677246,14.845000267028809,14.875,13.860211372375488,287800,,,,,,,,
2020-09-08,14.765000343322754,14.765000343322754,14.364999771118164,14.449999809265137,13.464207649230957,559600,,,,,,,,
2020-09-09,14.675000190734863,14.795000076293945,14.484999656677246,14.579999923706055,13.58533763885498,401200,,,,,,,,
2020-09-10,14.625,14.654999732971191,14.274999618530273,14.345000267028809,13.366371154785156,325000,,,,,,,,
2020-09-11,14.359999656677246,14.470000267028809,14.119999885559082,14.300000190734863,13.324442863464355,420000,,,,,,,,
2020-09-14,14.40999984741211,14.609999656677246,14.335000038146973,14.460000038146973,13.473525047302246,312800,,,,,,,,
2020-09-15,14.585000038146973,14.619999885559082,14.319999694824219,14.395000457763672,13.412959098815918,249600,,,,,,,,
2020-09-16,14.449999809265137,14.675000190734863,14.375,14.470000267028809,13.482844352722168,504800,,,,,,,,
2020-09-17,14.260000228881836,14.5600004196167,14.100000381469727,14.369999885559082,13.389666557312012,728200,,,,,,,,
2020-09-18,14.470000267028809,14.649999618530273,14.180000305175781,14.255000114440918,13.282511711120605,1777000,,,,,,,,
2020-09-21,13.895000457763672,14.005000114440918,13.03499984741211,13.470000267028809,12.551064491271973,725000,,,,,,,,
2020-09-22,13.505000114440918,13.604999542236328,13.289999961853027,13.529999732971191,12.606969833374023,497000,,,,,,,,
2020-09-23,13.484999656677246,13.654999732971191,13.125,13.130000114440918,12.234259605407715,471600,,,,,,,,
2020-09-24,13.1899995803833,13.460000038146973,13.03499984741211,13.199999809265137,12.299481391906738,559400,,,,,,,,
2020-09-25,13.079999923706055,13.395000457763672,13.069999694824219,13.305000305175781,12.397319793701172,361200,,,,,,,,
2020-09-28,13.529999732971191,13.960000038146973,13.529999732971191,13.765000343322754,12.825937271118164,471200,,,,,,,,
2020-09-29,13.800000190734863,13.914999961853027,13.479999542236328,13.720000267028809,12.78400993347168,510000,,,,,,,,
2020-09-30,13.779999732971191,13.920000076293945,13.484999656677246,13.529999732971191,12.606969833374023,575600,,,,,,,,
2020-10-01,13.609999656677246,13.729999542236328,13.359999656677246,13.520000457763672,12.597649574279785,298200,,,,,,,,
2020-10-02,13.225000381469727,13.975000381469727,13.225000381469727,13.864999771118164,12.91911506652832,371200,,,,,,,,
2020-10-05,13.925000190734863,14.164999961853027,13.850000381469727,14.125,13.161375999450684,385200,,,,,,,,
2020-10-06,14.335000038146973,14.680000305175781,14.119999885559082,14.3100004196167,13.333756446838379,649800,,,,,,,,
2020-10-07,14.4350004196167,14.710000038146973,14.265000343322754,14.449999809265137,13.464207649230957,481000,,,,,,,,
2020-10-08,14.699999809265137,14.734999656677246,14.454999923706055,14.609999656677246,13.61329174041748,257000,,,,,,,,
2020-10-09,14.8100004196167,14.8100004196167,14.515000343322754,14.654999732971191,13.655220985412598,250400,,,,,,,,
2020-10-12,14.664999961853027,15.010000228881836,14.569999694824219,15.0,13.976685523986816,352000,,,,,,,,
2020-10-13,14.805000305175781,14.805000305175781,14.5649995803833,14.729999542236328,13.725104331970215,411200,,,,,,,,
2020-10-14,14.795000076293945,14.970000267028809,14.694999694824219,14.699999809265137,13.697150230407715,318800,,,,,,,,
2020-10-15,14.444999694824219,15.09000015258789,14.444999694824219,15.03499984741211,14.009296417236328,390800,,,,,,,,
2020-10-16,15.03499984741211,15.28499984741211,14.9350004196167,15.0649995803833,14.037248611450195,318600,,,,,,,,
2020-10-19,15.119999885559082,15.119999885559082,14.510000228881836,14.529999732971191,13.538749694824219,445600,,,,,,,,
2020-10-20,14.765000343322754,15.194999694824219,14.765000343322754,14.850000381469727,13.836918830871582,791800,,,,,,,,
2020-10-21,14.850000381469727,15.024999618530273,14.800000190734863,14.850000381469727,13.836918830871582,316200,,,,,,,,
2020-10-22,14.895000457763672,14.925000190734863,14.630000114440918,14.819999694824219,13.808963775634766,589600,,,,,,,,
2020-10-23,14.904999732971191,15.25,14.744999885559082,15.140000343322754,14.107132911682129,398400,,,,,,,,
2020-10-26,14.920000076293945,14.920000076293945,14.520000457763672,14.71500015258789,13.711126327514648,373800,,,,,,,,
2020-10-27,14.744999885559082,14.744999885559082,14.319999694824219,14.354999542236328,13.375686645507812,544400,,,,,,,,
2020-10-28,14.104999542236328,14.279999732971191,14.005000114440918,14.175000190734863,13.207966804504395,521400,,,,,,,,
2020-10-29,14.100000381469727,14.40999984741211,13.880000114440918,14.375,13.394322395324707,409600,,,,,,,,
2020-10-30,14.329999923706055,14.619999885559082,14.204999923706055,14.46500015258789,13.478181838989258,472400,,,,,,,,
2020-11-02,14.6899995803833,14.989999771118164,14.550000190734863,14.970000267028809,13.94873332977295,364200,,,,,,,,
2020-11-03,15.335000038146973,15.680000305175781,15.270000457763672,15.579999923706055,14.517118453979492,530000,,,,,,,,
2020-11-04,15.164999961853027,15.479999542236328,14.854999542236328,15.354999542236328,14.307467460632324,912200,,,,,,,,
2020-11-05,15.494999885559082,16.010000228881836,15.494999885559082,15.904999732971191,14.81994342803955,628200,,,,,,,,
2020-11-06,16.03499984741211,16.03499984741211,15.619999885559082,15.71500015258789,14.64290714263916,476800,,,,,,,,
2020-11-09,16.9950008392334,18.329999923706055,16.209999084472656,16.229999542236328,15.122770309448242,766800,,,,,,,,
2020-11-10,16.4950008392334,17.09000015258789,16.31999969482422,16.71500015258789,15.574681282043457,602000,,,,,,,,
2020-11-11,16.735000610351562,16.825000762939453,16.075000762939453,16.329999923706055,15.215951919555664,417000,,,,,,,,
2020-11-12,16.104999542236328,16.165000915527344,15.8100004196167,15.984999656677246,14.894486427307129,715800,,,,,,,,
2020-11-13,16.184999465942383,16.235000610351562,15.84000015258789,16.139999389648438,15.038914680480957,356600,,,,,,,,
2020-11-16,16.399999618530273,16.7549991607666,16.21500015258789,16.735000610351562,15.5933256149292,470800,,,,,,,,
2020-11-17,16.5049991607666,16.850000381469727,16.174999237060547,16.81999969482422,15.672524452209473,353600,,,,,,,,
2020-11-18,16.94499969482422,16.94499969482422,16.489999771118164,16.5,15.374356269836426,248400,,,,,,,,
2020-11-19,16.364999771118164,16.424999237060547,16.0049991607666,16.34000015258789,15.22526741027832,352800,,,,,,,,
2020-11-20,16.21500015258789,16.4950008392334,16.21500015258789,16.434999465942383,15.313785552978516,337200,,,,,,,,
2020-11-23,16.549999237060547,16.959999084472656,16.420000076293945,16.940000534057617,15.784337997436523,451600,,,,,,,,
2020-11-24,17.204999923706055,17.385000228881836,17.06999969482422,17.18000030517578,16.00796127319336,567600,,,,,,,,
2020-11-25,17.079999923706055,17.149999618530273,16.709999084472656,16.96500015258789,15.807632446289062,238400,,,,,,,,
2020-11-27,16.985000610351562,17.125,16.68000030517578,16.885000228881836,15.733088493347168,148400,,,,,,,,
2020-11-30,16.704999923706055,16.704999923706055,16.235000610351562,16.3799991607666,15.262540817260742,451200,,,,,,,,
2020-12-01,16.604999542236328,16.829999923706055,16.450000762939453,16.489999771118164,15.365036010742188,352800,,,,,,,,
2020-12-02,16.459999084472656,16.559999465942383,16.170000076293945,16.434999465942383,15.313785552978516,289800,,,,,,,,
2020-12-03,16.475000381469727,16.75,16.209999084472656,16.584999084472656,15.500711441040039,538200,,,,,,,,
2020-12-04,16.71500015258789,16.959999084472656,16.46500015258789,16.920000076293945,15.813810348510742,458600,,,,,,,,
2020-12-07,16.864999771118164,16.924999237060547,16.59000015258789,16.7450008392334,15.650256156921387,558800,,,,,,,,
2020-12-08,16.604999542236328,16.84000015258789,16.579999923706055,16.725000381469727,15.631561279296875,583600,,,,,,,,
2020-12-09,16.78499984741211,17.094999313354492,16.78499984741211,17.0,15.88858413696289,534000,,,,,,,,
2020-12-10,16.940000534057617,16.940000534057617,16.6200008392334,16.809999465942383,15.711000442504883,298200,,,,,,,,
2020-12-11,16.729999542236328,16.860000610351562,16.420000076293945,16.7450008392334,15.650256156921387,383400,,,,,,,,
2020-12-14,17.139999389648438,17.40999984741211,17.05500030517578,17.209999084472656,16.084848403930664,563800,,,,,,,,
