date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ESLT')","('high', 'ESLT')","('low', 'ESLT')","('close', 'ESLT')","('adj_close', 'ESLT')","('volume', 'ESLT')","('currency', '')"
2020-02-26,154.75999450683594,155.89999389648438,153.16000366210938,154.3800048828125,145.3178253173828,18500,,,,,,,,
2020-02-27,150.3800048828125,151.5,147.57000732421875,147.57000732421875,138.9075927734375,18400,,,,,,,,
2020-02-28,143.89999389648438,148.39999389648438,143.89999389648438,147.50999450683594,138.8511199951172,31900,,,,,,,,
2020-03-02,147.1999969482422,149.32000732421875,145.83999633789062,149.32000732421875,140.55490112304688,33700,,,,,,,,
2020-03-03,149.99000549316406,149.99000549316406,146.77000427246094,148.5,139.78298950195312,39000,,,,,,,,
2020-03-04,149.5,149.5,145.47000122070312,146.9600067138672,138.33343505859375,22500,,,,,,,,
2020-03-05,142.69000244140625,144.83999633789062,142.5500030517578,142.5500030517578,134.18228149414062,15800,,,,,,,,
2020-03-06,139.8300018310547,141.63999938964844,139.2899932861328,141.24000549316406,132.9491729736328,31000,,,,,,,,
2020-03-09,125.44000244140625,139.94000244140625,125.44000244140625,131.89999389648438,124.15743255615234,43000,,,,,,,,
2020-03-10,135.99000549316406,136.72999572753906,132.3000030517578,136.72999572753906,128.70391845703125,19800,,,,,,,,
2020-03-11,134.5500030517578,134.5500030517578,127.33000183105469,128.5800018310547,121.03231811523438,36000,,,,,,,,
2020-03-12,118.13999938964844,122.19000244140625,116.83999633789062,116.83999633789062,109.9814682006836,45400,,,,,,,,
2020-03-13,120.9000015258789,122.81999969482422,117.01000213623047,122.81999969482422,115.61042785644531,52600,,,,,,,,
2020-03-16,110.0,122.0,110.0,115.56999969482422,108.78599548339844,46400,,,,,,,,
2020-03-17,117.8499984741211,121.97000122070312,117.01000213623047,121.97000122070312,114.81031036376953,50400,,,,,,,,
2020-03-18,115.0999984741211,121.91000366210938,115.0999984741211,119.5,112.48530578613281,51700,,,,,,,,
2020-03-19,118.83000183105469,123.41000366210938,117.81999969482422,121.77999877929688,114.63150024414062,37100,,,,,,,,
2020-03-20,123.11000061035156,124.69000244140625,119.25,119.70999908447266,112.68299102783203,28400,,,,,,,,
2020-03-23,118.19000244140625,121.30999755859375,114.66000366210938,117.20999908447266,110.32975769042969,32900,,,,,,,,
2020-03-24,124.30000305175781,124.80999755859375,119.31999969482422,121.7300033569336,114.58441162109375,54800,,,,,,,,
2020-03-25,123.81999969482422,123.88999938964844,116.12000274658203,118.88999938964844,111.91111755371094,63600,,,,,,,,
2020-03-26,118.44000244140625,123.51000213623047,117.2300033569336,123.01000213623047,115.7892837524414,49900,,,,,,,,
2020-03-27,120.93000030517578,122.29000091552734,120.0,120.19999694824219,113.14420318603516,31300,,,,,,,,
2020-03-30,126.0,128.9600067138672,125.25,128.41000366210938,120.872314453125,44300,,,,,,,,
2020-03-31,133.0500030517578,133.44000244140625,127.38999938964844,127.69000244140625,120.1945571899414,57800,,,,,,,,
2020-04-01,124.27999877929688,124.66000366210938,121.41000366210938,122.01000213623047,114.84797668457031,32500,,,,,,,,
2020-04-02,121.0,122.55000305175781,119.5999984741211,121.81999969482422,114.66913604736328,50300,,,,,,,,
2020-04-03,120.51000213623047,120.8499984741211,118.58000183105469,120.56999969482422,113.90392303466797,20800,,,,,,,,
2020-04-06,121.7300033569336,123.9000015258789,120.62000274658203,122.83999633789062,116.04841613769531,45800,,,,,,,,
2020-04-07,123.23999786376953,123.44000244140625,119.0999984741211,120.12000274658203,113.4787826538086,42200,,,,,,,,
2020-04-08,121.52999877929688,123.3499984741211,121.2300033569336,122.37999725341797,115.61383819580078,14900,,,,,,,,
2020-04-09,124.1500015258789,124.69999694824219,122.11000061035156,122.66000366210938,115.87835693359375,22900,,,,,,,,
2020-04-13,122.36000061035156,123.62999725341797,120.33999633789062,120.83000183105469,114.1495361328125,24600,,,,,,,,
2020-04-14,123.69000244140625,124.20999908447266,122.86000061035156,124.12000274658203,117.25763702392578,54300,,,,,,,,
2020-04-15,122.33000183105469,123.72000122070312,121.25,122.05999755859375,115.31153869628906,24300,,,,,,,,
2020-04-16,119.91000366210938,119.94000244140625,118.47000122070312,119.68000030517578,113.06312561035156,22900,,,,,,,,
2020-04-17,120.13999938964844,122.0,120.13999938964844,121.19999694824219,114.49907684326172,41200,,,,,,,,
2020-04-20,123.41000366210938,124.05000305175781,121.98999786376953,121.98999786376953,115.24540710449219,36800,,,,,,,,
2020-04-21,125.0,125.30999755859375,121.94000244140625,123.05000305175781,116.24681091308594,41700,,,,,,,,
2020-04-22,126.0,126.3499984741211,123.80000305175781,125.22000122070312,118.29682922363281,27800,,,,,,,,
2020-04-23,128.00999450683594,128.74000549316406,126.4800033569336,127.2699966430664,120.2334976196289,37100,,,,,,,,
2020-04-24,127.27999877929688,128.4499969482422,126.72000122070312,127.6500015258789,120.59246826171875,37300,,,,,,,,
2020-04-27,135.5,135.89999389648438,133.35000610351562,134.05999755859375,126.64808654785156,48600,,,,,,,,
2020-04-28,135.83999633789062,135.83999633789062,132.08999633789062,132.11000061035156,124.8058853149414,28000,,,,,,,,
2020-04-29,134.94000244140625,136.47999572753906,134.0500030517578,135.6999969482422,128.19740295410156,24000,,,,,,,,
2020-04-30,136.75,137.02000427246094,133.97000122070312,135.97000122070312,128.45248413085938,26500,,,,,,,,
2020-05-01,133.4600067138672,133.5399932861328,131.8000030517578,132.6699981689453,125.3349380493164,22100,,,,,,,,
2020-05-04,131.57000732421875,132.2100067138672,130.52999877929688,131.88999938964844,124.5980224609375,22800,,,,,,,,
2020-05-05,135.4499969482422,136.33999633789062,134.74000549316406,135.14999389648438,127.67777252197266,23300,,,,,,,,
2020-05-06,137.57000732421875,138.1999969482422,134.24000549316406,134.60000610351562,127.15824890136719,35800,,,,,,,,
2020-05-07,136.02999877929688,136.6699981689453,135.3800048828125,135.69000244140625,128.18792724609375,27900,,,,,,,,
2020-05-08,136.5500030517578,138.47999572753906,136.5500030517578,138.47999572753906,130.82369995117188,19900,,,,,,,,
2020-05-11,137.0,137.49000549316406,135.8800048828125,136.72000122070312,129.1610107421875,30900,,,,,,,,
2020-05-12,135.67999267578125,136.91000366210938,134.00999450683594,134.3000030517578,126.87477111816406,26600,,,,,,,,
2020-05-13,136.02999877929688,136.1999969482422,132.00999450683594,133.00999450683594,125.65611267089844,28600,,,,,,,,
2020-05-14,131.0,131.77999877929688,129.27999877929688,130.83999633789062,123.6061019897461,25700,,,,,,,,
2020-05-15,129.2899932861328,132.47999572753906,129.1999969482422,132.10000610351562,124.79645538330078,16500,,,,,,,,
2020-05-18,134.72000122070312,136.61000061035156,134.41000366210938,136.27999877929688,128.74530029296875,24100,,,,,,,,
2020-05-19,137.24000549316406,137.83999633789062,135.00999450683594,135.33999633789062,127.85729217529297,29800,,,,,,,,
2020-05-20,137.17999267578125,138.4600067138672,136.83999633789062,137.91000366210938,130.2852325439453,20200,,,,,,,,
2020-05-21,137.6999969482422,138.00999450683594,136.2100067138672,136.86000061035156,129.2932586669922,13900,,,,,,,,
2020-05-22,137.22999572753906,137.49000549316406,136.22999572753906,137.3000030517578,129.7089385986328,14200,,,,,,,,
2020-05-26,140.00999450683594,140.82000732421875,136.00999450683594,136.00999450683594,128.49026489257812,28400,,,,,,,,
2020-05-27,140.77000427246094,142.64999389648438,138.57000732421875,142.64999389648438,134.76316833496094,29300,,,,,,,,
2020-05-28,145.8800048828125,145.8800048828125,140.72999572753906,141.5500030517578,133.72398376464844,20700,,,,,,,,
2020-05-29,141.9499969482422,141.9499969482422,139.57000732421875,140.88999938964844,133.1004638671875,19800,,,,,,,,
2020-06-01,142.47999572753906,143.57000732421875,142.14999389648438,143.16000366210938,135.24501037597656,32400,,,,,,,,
2020-06-02,147.0399932861328,147.88999938964844,145.83999633789062,147.75999450683594,139.59063720703125,29200,,,,,,,,
2020-06-03,149.27999877929688,149.35000610351562,147.6699981689453,148.6699981689453,140.45034790039062,21300,,,,,,,,
2020-06-04,149.0399932861328,149.9199981689453,148.3000030517578,148.3000030517578,140.100830078125,26700,,,,,,,,
2020-06-05,149.38999938964844,150.3800048828125,149.0,150.3699951171875,142.39236450195312,43900,,,,,,,,
2020-06-08,150.47999572753906,151.2100067138672,147.0,148.75,140.8583526611328,59700,,,,,,,,
2020-06-09,146.74000549316406,150.1199951171875,145.82000732421875,149.63999938964844,141.7011260986328,26200,,,,,,,,
2020-06-10,148.3000030517578,149.13999938964844,147.22000122070312,148.5500030517578,140.66896057128906,13600,,,,,,,,
2020-06-11,145.11000061035156,145.27999877929688,141.0,141.0,133.5194854736328,31400,,,,,,,,
2020-06-12,142.83999633789062,143.1699981689453,138.8699951171875,141.22000122070312,133.7278594970703,34300,,,,,,,,
2020-06-15,140.39999389648438,144.52999877929688,139.8000030517578,144.4600067138672,136.79591369628906,34000,,,,,,,,
2020-06-16,147.07000732421875,147.07000732421875,143.74000549316406,145.39999389648438,137.68603515625,32600,,,,,,,,
2020-06-17,146.4499969482422,146.92999267578125,145.24000549316406,146.44000244140625,138.67091369628906,15100,,,,,,,,
2020-06-18,143.52000427246094,144.13999938964844,142.75,143.25,135.6500701904297,16000,,,,,,,,
2020-06-19,145.00999450683594,145.0800018310547,142.39999389648438,144.60000610351562,136.92852783203125,35800,,,,,,,,
2020-06-22,144.58999633789062,147.58999633789062,144.58999633789062,146.07000732421875,138.32052612304688,30000,,,,,,,,
2020-06-23,146.86000061035156,146.99000549316406,145.5,145.5,137.78076171875,19200,,,,,,,,
2020-06-24,142.0,142.0,137.05999755859375,137.17999267578125,129.9021759033203,32200,,,,,,,,
2020-06-25,137.75,138.6999969482422,136.41000366210938,137.94000244140625,130.6218719482422,14800,,,,,,,,
2020-06-26,138.00999450683594,138.00999450683594,135.97000122070312,137.25999450683594,129.97789001464844,13100,,,,,,,,
2020-06-29,133.82000732421875,133.88999938964844,131.3000030517578,132.77999877929688,125.7356185913086,36800,,,,,,,,
2020-06-30,135.5399932861328,137.4600067138672,135.4499969482422,137.0500030517578,129.7790985107422,32800,,,,,,,,
2020-07-01,138.02999877929688,139.85000610351562,137.3800048828125,138.08999633789062,130.76390075683594,31300,,,,,,,,
2020-07-02,141.0500030517578,141.24000549316406,137.92999267578125,138.0,130.67868041992188,28300,,,,,,,,
2020-07-06,134.38999938964844,135.02000427246094,133.00999450683594,134.64999389648438,127.50639343261719,18700,,,,,,,,
2020-07-07,131.99000549316406,133.25999450683594,131.0,131.0,124.0500259399414,39400,,,,,,,,
2020-07-08,132.47999572753906,133.72000122070312,131.5,131.89999389648438,124.90231323242188,31900,,,,,,,,
2020-07-09,133.0,134.35000610351562,130.25,130.25,123.33980560302734,22600,,,,,,,,
2020-07-10,131.77999877929688,132.17999267578125,130.5,131.88999938964844,124.89279174804688,26100,,,,,,,,
2020-07-13,129.27000427246094,130.0,127.3499984741211,128.19000244140625,121.38910675048828,29100,,,,,,,,
2020-07-14,127.0999984741211,129.5,126.95999908447266,129.5,122.62962341308594,20500,,,,,,,,
2020-07-15,130.8699951171875,131.7899932861328,130.2100067138672,130.97000122070312,124.02163696289062,21100,,,,,,,,
2020-07-16,133.3000030517578,133.3300018310547,131.1199951171875,131.92999267578125,124.93067932128906,21900,,,,,,,,
2020-07-17,133.2899932861328,133.49000549316406,131.88999938964844,132.72999572753906,125.688232421875,22000,,,,,,,,
2020-07-20,132.33999633789062,133.4499969482422,132.19000244140625,133.4499969482422,126.37005615234375,13700,,,,,,,,
2020-07-21,135.57000732421875,136.0500030517578,133.50999450683594,134.0,126.89089965820312,32400,,,,,,,,
2020-07-22,136.82000732421875,137.60000610351562,136.0,136.0800018310547,128.86053466796875,35700,,,,,,,,
2020-07-23,136.60000610351562,137.5399932861328,135.67999267578125,136.47999572753906,129.23928833007812,10700,,,,,,,,
2020-07-24,136.22999572753906,136.5,135.19000244140625,135.80999755859375,128.6048583984375,11600,,,,,,,,
2020-07-27,135.38999938964844,137.05999755859375,135.38999938964844,136.5,129.25827026367188,18600,,,,,,,,
2020-07-28,136.0800018310547,137.75,136.02999877929688,137.19000244140625,129.9116668701172,14300,,,,,,,,
2020-07-29,138.94000244140625,140.64999389648438,138.94000244140625,140.1199951171875,132.68617248535156,30200,,,,,,,,
2020-07-30,139.72999572753906,140.89999389648438,138.52999877929688,140.19000244140625,132.7524871826172,8700,,,,,,,,
2020-07-31,141.00999450683594,141.47000122070312,140.2100067138672,140.9499969482422,133.47213745117188,26400,,,,,,,,
2020-08-03,137.2899932861328,139.1199951171875,137.2899932861328,138.44000244140625,131.09532165527344,21700,,,,,,,,
2020-08-04,137.19000244140625,137.97999572753906,136.7899932861328,137.60000610351562,130.2998809814453,12400,,,,,,,,
2020-08-05,135.08999633789062,137.1699981689453,135.00999450683594,135.97000122070312,128.75634765625,43800,,,,,,,,
2020-08-06,135.30999755859375,137.77999877929688,134.8000030517578,136.85000610351562,129.5896453857422,24400,,,,,,,,
2020-08-07,136.32000732421875,137.44000244140625,135.3000030517578,136.25,129.021484375,25100,,,,,,,,
2020-08-10,136.61000061035156,138.5,136.0,138.10000610351562,130.77334594726562,26900,,,,,,,,
2020-08-11,136.3800048828125,138.25999450683594,135.3000030517578,136.02000427246094,128.80372619628906,25300,,,,,,,,
2020-08-12,137.1999969482422,139.61000061035156,137.1999969482422,139.61000061035156,132.20326232910156,18800,,,,,,,,
2020-08-13,137.30999755859375,139.6699981689453,136.9499969482422,139.35000610351562,131.95703125,27700,,,,,,,,
2020-08-14,139.74000549316406,139.97000122070312,138.69000244140625,139.3300018310547,131.9381103515625,18300,,,,,,,,
2020-08-17,140.49000549316406,141.9600067138672,140.25,141.9600067138672,134.4285430908203,15400,,,,,,,,
2020-08-18,140.7899932861328,141.22999572753906,138.02000427246094,140.64999389648438,133.18801879882812,21400,,,,,,,,
2020-08-19,137.27999877929688,137.97000122070312,136.82000732421875,137.13999938964844,129.86427307128906,15900,,,,,,,,
2020-08-20,133.9499969482422,134.44000244140625,133.88999938964844,134.16000366210938,127.04235076904297,11700,,,,,,,,
2020-08-21,133.6199951171875,134.4199981689453,133.6199951171875,134.41000366210938,127.27913665771484,8200,,,,,,,,
2020-08-24,138.17999267578125,138.41000366210938,135.50999450683594,136.75,129.49496459960938,15200,,,,,,,,
2020-08-25,135.6199951171875,135.6699981689453,134.3300018310547,135.0500030517578,127.88516235351562,12100,,,,,,,,
2020-08-26,134.58999633789062,135.91000366210938,134.14999389648438,135.86000061035156,128.65219116210938,19300,,,,,,,,
2020-08-27,135.39999389648438,136.61000061035156,134.57000732421875,134.57000732421875,127.43067169189453,11300,,,,,,,,
2020-08-28,135.55999755859375,137.3300018310547,134.9499969482422,135.9600067138672,128.7468719482422,10900,,,,,,,,
2020-08-31,134.27000427246094,135.0500030517578,133.6699981689453,134.3300018310547,127.61634826660156,24400,,,,,,,,
2020-09-01,133.14999389648438,135.5500030517578,132.67999267578125,134.61000061035156,127.88236236572266,43000,,,,,,,,
2020-09-02,131.8699951171875,132.49000549316406,131.33999633789062,131.83999633789062,125.25080871582031,39600,,,,,,,,
2020-09-03,127.51000213623047,129.30999755859375,125.69999694824219,126.38999938964844,120.07320404052734,54200,,,,,,,,
2020-09-04,126.29000091552734,127.30000305175781,123.5,125.68000030517578,119.39868927001953,31100,,,,,,,,
2020-09-08,126.0999984741211,127.18000030517578,125.25,125.25,118.99017333984375,23000,,,,,,,,
2020-09-09,126.80999755859375,127.33999633789062,125.45999908447266,126.02999877929688,119.73118591308594,23700,,,,,,,,
2020-09-10,125.61000061035156,125.61000061035156,121.75,121.7699966430664,115.68408966064453,23200,,,,,,,,
2020-09-11,122.0,123.5199966430664,121.5,121.5,115.4275894165039,24400,,,,,,,,
2020-09-14,127.37999725341797,128.3300018310547,126.91000366210938,127.0999984741211,120.74771881103516,31000,,,,,,,,
2020-09-15,128.75999450683594,129.02000427246094,126.55000305175781,127.0,120.6526870727539,21900,,,,,,,,
2020-09-16,126.16999816894531,126.16999816894531,124.0999984741211,124.36000061035156,118.1446304321289,12300,,,,,,,,
2020-09-17,123.3499984741211,126.06999969482422,123.01000213623047,124.9800033569336,118.73365783691406,13400,,,,,,,,
2020-09-18,125.12999725341797,125.12999725341797,124.0999984741211,124.95999908447266,118.71466064453125,8500,,,,,,,,
2020-09-21,122.80000305175781,123.3499984741211,122.02999877929688,122.97000122070312,116.8241195678711,20000,,,,,,,,
2020-09-22,124.58999633789062,125.41000366210938,124.19999694824219,124.19999694824219,117.99264526367188,20500,,,,,,,,
2020-09-23,122.61000061035156,123.0999984741211,120.0,120.06999969482422,114.06906127929688,30200,,,,,,,,
2020-09-24,119.4000015258789,120.44999694824219,118.9000015258789,119.80000305175781,113.81256103515625,18700,,,,,,,,
2020-09-25,119.3499984741211,120.95999908447266,119.05000305175781,120.72000122070312,114.68656158447266,10300,,,,,,,,
2020-09-28,122.4800033569336,122.4800033569336,121.05000305175781,121.19000244140625,115.13307189941406,13500,,,,,,,,
2020-09-29,119.47000122070312,119.69000244140625,118.2300033569336,118.3499984741211,112.43502044677734,26700,,,,,,,,
2020-09-30,119.36000061035156,121.54000091552734,119.36000061035156,120.30000305175781,114.2875747680664,30300,,,,,,,,
2020-10-01,121.56999969482422,121.9000015258789,120.77999877929688,121.2699966430664,115.2090835571289,18700,,,,,,,,
2020-10-02,119.55000305175781,121.55999755859375,119.55000305175781,120.95999908447266,114.91458129882812,11900,,,,,,,,
2020-10-05,124.0,125.25,124.0,125.25,118.99017333984375,17000,,,,,,,,
2020-10-06,124.91000366210938,125.12000274658203,123.0,123.0,116.85263061523438,10800,,,,,,,,
2020-10-07,125.08999633789062,125.36000061035156,124.66000366210938,125.08999633789062,118.83816528320312,8900,,,,,,,,
2020-10-08,125.30999755859375,125.45999908447266,124.4000015258789,125.30000305175781,119.03765869140625,20000,,,,,,,,
2020-10-09,126.0,126.5,124.01000213623047,124.80000305175781,118.56266784667969,48800,,,,,,,,
2020-10-12,124.06999969482422,124.62000274658203,122.87999725341797,122.9000015258789,116.75762939453125,37500,,,,,,,,
2020-10-13,122.91000366210938,123.47000122070312,121.73999786376953,122.30999755859375,116.19710540771484,25600,,,,,,,,
2020-10-14,121.69000244140625,122.37000274658203,119.88999938964844,120.68000030517578,114.64857482910156,68000,,,,,,,,
2020-10-15,119.23999786376953,119.98999786376953,118.52999877929688,119.37000274658203,113.40403747558594,40600,,,,,,,,
2020-10-16,119.73999786376953,121.79000091552734,119.58999633789062,119.79000091552734,113.80303955078125,34600,,,,,,,,
2020-10-19,119.47000122070312,119.70999908447266,118.30999755859375,118.5,112.5775146484375,16800,,,,,,,,
2020-10-20,122.81999969482422,124.4800033569336,122.81999969482422,123.55000305175781,117.37513732910156,47700,,,,,,,,
2020-10-21,122.2699966430664,122.2699966430664,120.55000305175781,121.37000274658203,115.3041000366211,27700,,,,,,,,
2020-10-22,122.26000213623047,122.26000213623047,119.48999786376953,119.55999755859375,113.58454132080078,32200,,,,,,,,
2020-10-23,120.95999908447266,120.95999908447266,118.83000183105469,120.0,114.00254821777344,64600,,,,,,,,
2020-10-26,115.31999969482422,115.31999969482422,113.66000366210938,114.16999816894531,108.46392822265625,47600,,,,,,,,
2020-10-27,114.62000274658203,114.62000274658203,111.58999633789062,112.0999984741211,106.49737548828125,65800,,,,,,,,
2020-10-28,115.12999725341797,116.91999816894531,112.83000183105469,113.25,107.58989715576172,124400,,,,,,,,
2020-10-29,112.08000183105469,112.95999908447266,111.43000030517578,111.87999725341797,106.28840637207031,18500,,,,,,,,
2020-10-30,112.0,112.51000213623047,110.69000244140625,112.16000366210938,106.55439758300781,19700,,,,,,,,
2020-11-02,114.7699966430664,114.91999816894531,113.04000091552734,113.4800033569336,107.80841827392578,17100,,,,,,,,
2020-11-03,113.91999816894531,114.87999725341797,112.87000274658203,113.16000366210938,107.50440979003906,84800,,,,,,,,
2020-11-04,114.08999633789062,116.41999816894531,113.63999938964844,114.70999908447266,108.97693634033203,49400,,,,,,,,
2020-11-05,115.26000213623047,116.30999755859375,113.27999877929688,113.27999877929688,107.618408203125,27300,,,,,,,,
2020-11-06,113.37999725341797,114.43000030517578,112.95999908447266,114.43000030517578,108.71095275878906,59100,,,,,,,,
2020-11-09,118.0,119.69000244140625,116.8499984741211,117.5,111.62750244140625,50600,,,,,,,,
2020-11-10,114.8499984741211,116.83000183105469,114.25,115.43000030517578,109.66096496582031,38500,,,,,,,,
2020-11-11,116.0,116.30999755859375,114.70999908447266,114.8499984741211,109.10994720458984,79600,,,,,,,,
2020-11-12,115.83999633789062,117.25,114.52999877929688,114.69000244140625,108.95793151855469,45700,,,,,,,,
2020-11-13,115.88999938964844,117.72000122070312,115.72000122070312,116.30999755859375,110.49697875976562,64200,,,,,,,,
2020-11-16,119.69999694824219,121.45999908447266,119.0,121.4000015258789,115.33259582519531,33400,,,,,,,,
2020-11-17,121.9800033569336,122.70999908447266,121.2699966430664,121.55999755859375,115.48458862304688,12200,,,,,,,,
2020-11-18,117.4800033569336,118.05000305175781,115.38999938964844,115.73999786376953,109.9554672241211,71700,,,,,,,,
2020-11-19,115.70999908447266,117.30000305175781,115.37999725341797,116.12000274658203,110.31648254394531,44500,,,,,,,,
2020-11-20,116.86000061035156,116.93000030517578,115.5199966430664,116.11000061035156,110.3069839477539,15200,,,,,,,,
2020-11-23,115.77999877929688,115.95999908447266,113.88999938964844,114.98999786376953,109.24295806884766,28800,,,,,,,,
2020-11-24,121.69999694824219,121.93000030517578,119.62999725341797,120.86000061035156,114.81957244873047,48700,,,,,,,,
2020-11-25,125.5,126.36000061035156,123.9000015258789,125.05999755859375,118.80964660644531,52600,,,,,,,,
2020-11-27,127.94000244140625,127.94000244140625,126.25,127.12000274658203,120.76671600341797,24400,,,,,,,,
2020-11-30,128.27000427246094,128.27000427246094,125.25,126.76000213623047,120.4247055053711,66200,,,,,,,,
2020-12-01,125.19000244140625,125.19000244140625,122.66000366210938,123.29000091552734,117.12811279296875,29200,,,,,,,,
2020-12-02,122.13999938964844,122.36000061035156,120.69999694824219,122.18000030517578,116.07360076904297,25700,,,,,,,,
2020-12-03,120.77999877929688,121.4000015258789,120.37000274658203,120.68000030517578,114.64857482910156,21300,,,,,,,,
2020-12-04,120.4800033569336,122.0,120.4800033569336,121.73999786376953,115.65557861328125,17600,,,,,,,,
2020-12-07,121.4000015258789,121.98999786376953,120.01000213623047,121.06999969482422,115.01908111572266,25900,,,,,,,,
2020-12-08,120.16000366210938,121.2300033569336,120.0,120.08000183105469,114.07856750488281,32700,,,,,,,,
2020-12-09,120.12999725341797,120.61000061035156,119.19999694824219,119.54000091552734,113.56554412841797,12600,,,,,,,,
2020-12-10,118.80000305175781,118.8499984741211,116.5999984741211,117.83999633789062,111.95050048828125,30100,,,,,,,,
2020-12-11,117.5999984741211,119.37999725341797,117.58000183105469,119.37999725341797,113.41354370117188,19700,,,,,,,,
2020-12-14,120.11000061035156,120.55999755859375,119.0,120.08000183105469,114.07856750488281,33200,,,,,,,,
2020-12-15,119.41999816894531,120.48999786376953,118.52999877929688,119.87000274658203,113.87903594970703,25400,,,,,,,,
2020-12-16,120.37999725341797,121.0,120.0,120.25,114.24007415771484,21000,,,,,,,,
2020-12-17,124.0,126.08999633789062,124.0,125.05000305175781,118.80017852783203,33500,,,,,,,,
2020-12-18,125.4000015258789,126.31999969482422,125.05000305175781,126.25,120.36370849609375,46700,,,,,,,,
